region_id,timestamp,val_Temperature.max,extra_rings_Temperature.max
BH,2018-03-13,9.8,0
BL,2018-03-13,4.7,2
BN,2018-03-13,8.4,0
BR,2018-03-13,7.9,1
BS,2018-03-13,7.0200000000000005,1
BT,2018-03-13,4.9,0
CA,2018-03-13,5.4,0
CB,2018-03-13,6.3,0
CF,2018-03-13,6.933333333333334,1
CH,2018-03-13,6.4625,1
CM,2018-03-13,6.166666666666668,1
CO,2018-03-13,6.7,0
CR,2018-03-13,7.9,1
CT,2018-03-13,7.25,1
CV,2018-03-13,6.542857142857144,1
CW,2018-03-13,5.683333333333334,1
DA,2018-03-13,7.25,1
DD,2018-03-13,4.7,0
DE,2018-03-13,5.75,0
DG,2018-03-13,6.425,0
DH,2018-03-13,4.449999999999998,1
DL,2018-03-13,4.3,0
DN,2018-03-13,7.933333333333334,1
DT,2018-03-13,8.1,0
DY,2018-03-13,6.26,1
E,2018-03-13,5.5,2
EC,2018-03-13,8.44,3
EH,2018-03-13,4.333333333333334,0
EN,2018-03-13,5.5,1
EX,2018-03-13,6.533333333333334,0
FK,2018-03-13,7.0,0
FY,2018-03-13,5.6,1
G,2018-03-13,5.35,0
GL,2018-03-13,7.35,0
GU,2018-03-13,9.555555555555557,1
GY,2018-03-13,,2
HA,2018-03-13,11.2,1
HD,2018-03-13,5.96,1
HG,2018-03-13,4.7,0
HP,2018-03-13,7.4,0
HR,2018-03-13,6.7285714285714295,1
HS,2018-03-13,,2
HU,2018-03-13,7.25,1
HX,2018-03-13,4.35,1
IG,2018-03-13,6.275,2
IM,2018-03-13,,2
IP,2018-03-13,5.725,1
IV,2018-03-13,5.416666666666668,0
JE,2018-03-13,,2
KA,2018-03-13,6.3,0
KT,2018-03-13,11.0,1
KW,2018-03-13,4.5,0
KY,2018-03-13,3.0,0
L,2018-03-13,6.1800000000000015,2
LA,2018-03-13,5.6,0
LD,2018-03-13,6.9,0
LE,2018-03-13,7.2,1
LL,2018-03-13,6.550000000000002,0
LN,2018-03-13,7.85,0
LS,2018-03-13,6.1375,1
LU,2018-03-13,6.45,1
M,2018-03-13,4.5,1
ME,2018-03-13,6.6,0
MK,2018-03-13,6.5,1
ML,2018-03-13,4.95,0
N,2018-03-13,5.5,2
NE,2018-03-13,5.3375,1
NG,2018-03-13,10.1,0
NN,2018-03-13,6.533333333333334,1
NP,2018-03-13,7.2,1
NR,2018-03-13,4.949999999999998,0
NW,2018-03-13,9.1,2
OL,2018-03-13,4.5,1
OX,2018-03-13,6.533333333333334,0
PA,2018-03-13,6.475,0
PE,2018-03-13,6.785714285714286,1
PH,2018-03-13,3.6,0
PL,2018-03-13,8.3,0
PO,2018-03-13,8.45,0
PR,2018-03-13,5.6,1
RG,2018-03-13,11.0,0
RH,2018-03-13,8.15,1
RM,2018-03-13,6.6,1
S,2018-03-13,9.9,0
SA,2018-03-13,6.94,0
SE,2018-03-13,8.5,2
SG,2018-03-13,5.5,0
SK,2018-03-13,4.5,0
SL,2018-03-13,10.4,0
SM,2018-03-13,9.45,2
SN,2018-03-13,5.8,0
SO,2018-03-13,11.4,0
SP,2018-03-13,9.175,0
SR,2018-03-13,4.6,1
SS,2018-03-13,6.6,1
ST,2018-03-13,4.1,0
SW,2018-03-13,11.0,1
SY,2018-03-13,6.375,0
TA,2018-03-13,7.3,0
TD,2018-03-13,5.7,0
TF,2018-03-13,5.900000000000001,1
TN,2018-03-13,7.9,0
TQ,2018-03-13,9.05,0
TR,2018-03-13,10.4,0
TS,2018-03-13,4.6,0
TW,2018-03-13,11.0,0
UB,2018-03-13,11.2,0
W,2018-03-13,11.1,1
WA,2018-03-13,4.5,1
WC,2018-03-13,11.1,2
WD,2018-03-13,9.666666666666666,1
WF,2018-03-13,6.7,0
WN,2018-03-13,5.05,2
WR,2018-03-13,6.7,1
WS,2018-03-13,5.35,1
WV,2018-03-13,5.8,0
YO,2018-03-13,7.25,0
ZE,2018-03-13,5.7,0
AB,2018-03-14,5.1000000000000005,0
AL,2018-03-14,6.300000000000002,1
B,2018-03-14,5.25,1
BA,2018-03-14,8.466666666666665,1
BB,2018-03-14,4.8,1
BD,2018-03-14,3.5,0
BH,2018-03-14,8.35,0
BL,2018-03-14,4.550000000000002,2
BN,2018-03-14,9.6,0
BR,2018-03-14,8.0,1
BS,2018-03-14,8.24,1
BT,2018-03-14,6.855555555555557,0
CA,2018-03-14,5.7333333333333325,0
CB,2018-03-14,6.9,1
CF,2018-03-14,8.125,1
CH,2018-03-14,7.549999999999999,1
CM,2018-03-14,6.9,1
CO,2018-03-14,6.433333333333333,2
CR,2018-03-14,8.0,1
CT,2018-03-14,8.633333333333333,1
CV,2018-03-14,6.957142857142857,1
CW,2018-03-14,5.5166666666666675,1
DA,2018-03-14,8.633333333333333,1
DD,2018-03-14,4.1,0
DE,2018-03-14,5.25,0
DG,2018-03-14,6.2,0
DH,2018-03-14,4.2,1
DL,2018-03-14,2.4,0
DN,2018-03-14,8.388888888888891,1
DT,2018-03-14,7.85,0
DY,2018-03-14,6.340000000000002,1
E,2018-03-14,6.9,2
EC,2018-03-14,9.816666666666666,3
EH,2018-03-14,5.266666666666667,0
EN,2018-03-14,6.9,1
EX,2018-03-14,7.599999999999999,0
FK,2018-03-14,4.9,0
FY,2018-03-14,7.4,1
G,2018-03-14,4.6,0
GL,2018-03-14,8.55,0
GU,2018-03-14,10.3625,1
GY,2018-03-14,,2
HA,2018-03-14,13.0,1
HD,2018-03-14,5.42,1
HG,2018-03-14,1.9,0
HP,2018-03-14,5.7,0
HR,2018-03-14,7.228571428571428,1
HS,2018-03-14,,2
HU,2018-03-14,7.425000000000002,1
HX,2018-03-14,3.5,1
IG,2018-03-14,8.4,2
IM,2018-03-14,,2
IP,2018-03-14,6.199999999999998,1
IV,2018-03-14,6.183333333333334,0
JE,2018-03-14,,2
KA,2018-03-14,6.1,0
KT,2018-03-14,13.1,1
KW,2018-03-14,4.65,0
KY,2018-03-14,2.9,0
L,2018-03-14,7.159999999999998,2
LA,2018-03-14,7.4,0
LD,2018-03-14,8.2,0
LE,2018-03-14,7.466666666666666,1
LL,2018-03-14,8.775,0
LN,2018-03-14,8.8,0
LS,2018-03-14,5.4375,1
LU,2018-03-14,6.300000000000002,1
M,2018-03-14,3.8,1
ME,2018-03-14,9.9,0
MK,2018-03-14,6.74,1
ML,2018-03-14,4.45,0
N,2018-03-14,6.9,2
NE,2018-03-14,4.637500000000001,1
NG,2018-03-14,11.9,0
NN,2018-03-14,7.033333333333334,1
NP,2018-03-14,8.433333333333334,1
NR,2018-03-14,6.199999999999998,0
NW,2018-03-14,10.14,2
OL,2018-03-14,3.8,1
OX,2018-03-14,7.033333333333334,0
PA,2018-03-14,5.8,0
PE,2018-03-14,8.133333333333335,1
PH,2018-03-14,4.7,0
PL,2018-03-14,8.4,0
PO,2018-03-14,8.1,0
PR,2018-03-14,7.4,1
RG,2018-03-14,12.0,0
RH,2018-03-14,8.533333333333333,1
RM,2018-03-14,9.9,1
S,2018-03-14,11.4,0
SA,2018-03-14,8.1,0
SE,2018-03-14,9.75,2
SG,2018-03-14,6.9,0
SK,2018-03-14,3.8,0
SL,2018-03-14,12.0,0
SM,2018-03-14,9.7,2
SN,2018-03-14,7.2,0
SO,2018-03-14,11.9,0
SP,2018-03-14,9.1,0
SR,2018-03-14,6.0,1
SS,2018-03-14,9.9,1
ST,2018-03-14,4.0,0
SW,2018-03-14,13.1,1
SY,2018-03-14,6.325,0
TA,2018-03-14,8.45,0
TD,2018-03-14,0.3,0
TF,2018-03-14,5.95,1
TN,2018-03-14,8.0,0
TQ,2018-03-14,8.65,0
TR,2018-03-14,10.0,0
TS,2018-03-14,6.0,0
TW,2018-03-14,13.1,0
UB,2018-03-14,13.0,0
W,2018-03-14,13.05,1
WA,2018-03-14,3.8,1
WC,2018-03-14,13.05,2
WD,2018-03-14,10.233333333333333,1
WF,2018-03-14,4.9,0
WN,2018-03-14,5.6,2
WR,2018-03-14,7.066666666666667,1
WS,2018-03-14,5.225,1
WV,2018-03-14,6.4,0
YO,2018-03-14,7.425000000000002,0
ZE,2018-03-14,5.9,0
AB,2018-03-15,3.733333333333333,0
AL,2018-03-15,7.3,1
B,2018-03-15,5.5,1
BA,2018-03-15,9.422222222222222,1
BB,2018-03-15,4.4,1
BD,2018-03-15,3.75,0
BH,2018-03-15,9.65,0
BL,2018-03-15,4.4,2
BN,2018-03-15,8.9,0
BR,2018-03-15,7.95,1
BS,2018-03-15,9.0,1
BT,2018-03-15,6.322222222222222,0
CA,2018-03-15,4.533333333333334,0
CB,2018-03-15,7.2,0
CF,2018-03-15,8.84,1
CH,2018-03-15,8.2875,1
CM,2018-03-15,7.300000000000002,1
CO,2018-03-15,7.9,0
CR,2018-03-15,7.95,1
CT,2018-03-15,8.166666666666666,1
CV,2018-03-15,8.114285714285714,1
CW,2018-03-15,6.6000000000000005,1
DA,2018-03-15,8.166666666666666,1
DD,2018-03-15,3.5,0
DE,2018-03-15,5.5,0
DG,2018-03-15,5.225,0
DH,2018-03-15,3.45,1
DL,2018-03-15,2.1,0
DN,2018-03-15,6.366666666666667,1
DT,2018-03-15,8.75,0
DY,2018-03-15,7.6400000000000015,1
E,2018-03-15,6.8,2
EC,2018-03-15,9.616666666666667,3
EH,2018-03-15,4.7,0
EN,2018-03-15,6.8,1
EX,2018-03-15,8.966666666666667,0
FK,2018-03-15,5.9,0
FY,2018-03-15,5.7,1
G,2018-03-15,5.199999999999998,0
GL,2018-03-15,9.3,0
GU,2018-03-15,10.555555555555557,1
GY,2018-03-15,,2
HA,2018-03-15,13.2,1
HD,2018-03-15,5.119999999999999,1
HG,2018-03-15,3.2,0
HP,2018-03-15,7.8,0
HR,2018-03-15,8.242857142857144,1
HS,2018-03-15,,2
HU,2018-03-15,5.025,1
HX,2018-03-15,3.75,1
IG,2018-03-15,7.625000000000001,2
IM,2018-03-15,,2
IP,2018-03-15,7.1000000000000005,1
IV,2018-03-15,6.4,0
JE,2018-03-15,,2
KA,2018-03-15,4.2,0
KT,2018-03-15,13.2,1
KW,2018-03-15,4.6,0
KY,2018-03-15,4.5,0
L,2018-03-15,7.6400000000000015,2
LA,2018-03-15,5.7,0
LD,2018-03-15,8.6,0
LE,2018-03-15,6.6000000000000005,1
LL,2018-03-15,8.95,0
LN,2018-03-15,7.35,0
LS,2018-03-15,4.537500000000001,1
LU,2018-03-15,7.3,1
M,2018-03-15,4.4,1
ME,2018-03-15,8.6,0
MK,2018-03-15,8.36,1
ML,2018-03-15,2.0,0
N,2018-03-15,6.8,2
NE,2018-03-15,4.400000000000001,1
NG,2018-03-15,8.8,0
NN,2018-03-15,9.066666666666666,1
NP,2018-03-15,9.066666666666666,1
NR,2018-03-15,6.65,0
NW,2018-03-15,10.62,2
OL,2018-03-15,4.4,1
OX,2018-03-15,9.066666666666666,0
PA,2018-03-15,5.85,0
PE,2018-03-15,7.257142857142857,1
PH,2018-03-15,4.625,0
PL,2018-03-15,8.9,0
PO,2018-03-15,8.85,0
PR,2018-03-15,5.7,1
RG,2018-03-15,12.4,0
RH,2018-03-15,8.266666666666667,1
RM,2018-03-15,8.6,1
S,2018-03-15,8.2,0
SA,2018-03-15,8.9,0
SE,2018-03-15,9.425,2
SG,2018-03-15,6.8,0
SK,2018-03-15,4.4,0
SL,2018-03-15,12.1,0
SM,2018-03-15,9.7,2
SN,2018-03-15,8.4,0
SO,2018-03-15,13.0,0
SP,2018-03-15,10.225,0
SR,2018-03-15,4.8,1
SS,2018-03-15,8.6,1
ST,2018-03-15,4.7,0
SW,2018-03-15,13.2,1
SY,2018-03-15,7.625,0
TA,2018-03-15,9.0,0
TD,2018-03-15,5.15,0
TF,2018-03-15,7.150000000000001,1
TN,2018-03-15,7.95,0
TQ,2018-03-15,9.45,0
TR,2018-03-15,10.6,0
TS,2018-03-15,4.8,0
TW,2018-03-15,13.2,0
UB,2018-03-15,13.2,0
W,2018-03-15,13.2,1
WA,2018-03-15,4.4,1
WC,2018-03-15,13.2,2
WD,2018-03-15,11.033333333333333,1
WF,2018-03-15,5.5,0
WN,2018-03-15,5.050000000000002,2
WR,2018-03-15,8.183333333333335,1
WS,2018-03-15,5.85,1
WV,2018-03-15,7.7,0
YO,2018-03-15,5.025,0
ZE,2018-03-15,5.0,0
AB,2018-03-16,1.825,0
AL,2018-03-16,8.6,1
B,2018-03-16,6.1,1
BA,2018-03-16,9.1375,1
BB,2018-03-16,3.6666666666666665,1
BD,2018-03-16,3.0,0
BH,2018-03-16,9.85,0
BL,2018-03-16,3.6666666666666665,2
BN,2018-03-16,9.7,0
BR,2018-03-16,9.7,1
BS,2018-03-16,8.0,1
BT,2018-03-16,6.2,0
CA,2018-03-16,4.08,0
CB,2018-03-16,9.0,0
CF,2018-03-16,8.299999999999999,1
CH,2018-03-16,6.1,1
CM,2018-03-16,9.133333333333333,1
CO,2018-03-16,9.8,0
CR,2018-03-16,9.7,1
CT,2018-03-16,9.966666666666667,1
CV,2018-03-16,7.816666666666666,1
CW,2018-03-16,5.1800000000000015,1
DA,2018-03-16,9.966666666666667,1
DD,2018-03-16,2.4,0
DE,2018-03-16,6.1,0
DG,2018-03-16,4.375,0
DH,2018-03-16,2.9000000000000004,1
DL,2018-03-16,1.6,0
DN,2018-03-16,6.166666666666668,1
DT,2018-03-16,8.8,0
DY,2018-03-16,5.4,1
E,2018-03-16,8.6,2
EC,2018-03-16,10.916666666666664,3
EH,2018-03-16,3.05,0
EN,2018-03-16,8.6,1
EX,2018-03-16,7.300000000000002,0
FK,2018-03-16,4.5,0
FY,2018-03-16,5.0,1
G,2018-03-16,3.55,0
GL,2018-03-16,8.7,0
GU,2018-03-16,10.844444444444445,1
GY,2018-03-16,,2
HA,2018-03-16,13.5,1
HD,2018-03-16,5.1,1
HG,2018-03-16,2.4,0
HP,2018-03-16,8.6,0
HR,2018-03-16,6.233333333333333,1
HS,2018-03-16,,2
HU,2018-03-16,4.3,1
HX,2018-03-16,3.0,1
IG,2018-03-16,9.475,2
IM,2018-03-16,,2
IP,2018-03-16,7.85,1
IV,2018-03-16,5.533333333333334,0
JE,2018-03-16,,2
KA,2018-03-16,4.263636363636363,1
KT,2018-03-16,13.5,1
KW,2018-03-16,3.65,0
KY,2018-03-16,3.0,0
L,2018-03-16,5.977777777777778,2
LA,2018-03-16,5.0,0
LD,2018-03-16,7.8,0
LE,2018-03-16,7.666666666666668,1
LL,2018-03-16,6.9750000000000005,0
LN,2018-03-16,6.55,0
LS,2018-03-16,3.8,1
LU,2018-03-16,8.6,1
M,2018-03-16,6.7,2
ME,2018-03-16,10.5,0
MK,2018-03-16,8.64,1
ML,2018-03-16,3.9,0
N,2018-03-16,8.6,2
NE,2018-03-16,3.55,1
NG,2018-03-16,10.8,0
NN,2018-03-16,8.666666666666666,1
NP,2018-03-16,8.25,1
NR,2018-03-16,6.300000000000002,0
NW,2018-03-16,11.34,2
OL,2018-03-16,5.325,2
OX,2018-03-16,8.666666666666666,0
PA,2018-03-16,4.833333333333333,0
PE,2018-03-16,7.7285714285714295,1
PH,2018-03-16,3.1,0
PL,2018-03-16,8.84,1
PO,2018-03-16,9.05,0
PR,2018-03-16,5.0,1
RG,2018-03-16,12.8,0
RH,2018-03-16,9.7,1
RM,2018-03-16,10.5,1
S,2018-03-16,9.6,0
SA,2018-03-16,8.399999999999999,0
SE,2018-03-16,10.85,2
SG,2018-03-16,8.6,0
SK,2018-03-16,6.699999999999998,1
SL,2018-03-16,12.5,0
SM,2018-03-16,10.966666666666667,2
SN,2018-03-16,6.4,0
SO,2018-03-16,12.9,0
SP,2018-03-16,10.05,0
SR,2018-03-16,4.2,1
SS,2018-03-16,10.5,1
ST,2018-03-16,5.0,0
SW,2018-03-16,13.5,1
SY,2018-03-16,5.2250000000000005,0
TA,2018-03-16,8.9,0
TD,2018-03-16,3.2,0
TF,2018-03-16,5.333333333333333,1
TN,2018-03-16,9.7,0
TQ,2018-03-16,9.25,0
TR,2018-03-16,11.1,0
TS,2018-03-16,4.2,0
TW,2018-03-16,13.5,0
UB,2018-03-16,13.5,0
W,2018-03-16,13.5,1
WA,2018-03-16,6.3,2
WC,2018-03-16,13.5,2
WD,2018-03-16,11.533333333333333,1
WF,2018-03-16,4.8,0
WN,2018-03-16,5.0,2
WR,2018-03-16,5.92,1
WS,2018-03-16,5.825,1
WV,2018-03-16,6.1,0
YO,2018-03-16,4.3,0
ZE,2018-03-16,2.7,0
AB,2018-03-17,0.15000000000000002,0
AL,2018-03-17,-0.65,1
B,2018-03-17,-0.95,1
BA,2018-03-17,3.0,1
BB,2018-03-17,-1.6666666666666667,1
BD,2018-03-17,-2.45,0
BH,2018-03-17,4.8,0
BL,2018-03-17,-1.875,2
BN,2018-03-17,2.3,0
BR,2018-03-17,1.35,1
BS,2018-03-17,2.1,1
BT,2018-03-17,1.7666666666666668,0
CA,2018-03-17,-1.1666666666666667,0
CB,2018-03-17,0.3,0
CF,2018-03-17,2.12,1
CH,2018-03-17,1.55,1
CM,2018-03-17,-0.7000000000000001,1
CO,2018-03-17,-1.5,0
CR,2018-03-17,1.35,1
CT,2018-03-17,0.8666666666666667,1
CV,2018-03-17,-0.13333333333333333,1
CW,2018-03-17,-0.3333333333333333,1
DA,2018-03-17,0.8666666666666667,1
DD,2018-03-17,-0.3,0
DE,2018-03-17,-0.95,0
DG,2018-03-17,0.13333333333333333,0
DH,2018-03-17,-2.2,1
DL,2018-03-17,-3.6,0
DN,2018-03-17,1.0,1
DT,2018-03-17,2.1,0
DY,2018-03-17,0.74,1
E,2018-03-17,-0.9,2
EC,2018-03-17,2.7500000000000004,3
EH,2018-03-17,-1.5,0
EN,2018-03-17,-0.9,1
EX,2018-03-17,2.2,0
FK,2018-03-17,1.0,0
FY,2018-03-17,-0.1,1
G,2018-03-17,0.5499999999999999,0
GL,2018-03-17,0.4,0
GU,2018-03-17,4.533333333333333,1
GY,2018-03-17,,2
HA,2018-03-17,7.3,1
HD,2018-03-17,-1.2,1
HG,2018-03-17,-3.0,0
HP,2018-03-17,-0.4,0
HR,2018-03-17,0.6333333333333333,1
HS,2018-03-17,,2
HU,2018-03-17,0.5999999999999999,1
HX,2018-03-17,-2.45,1
IG,2018-03-17,-0.55,2
IM,2018-03-17,,2
IP,2018-03-17,-0.525,1
IV,2018-03-17,2.6333333333333333,0
JE,2018-03-17,,2
KA,2018-03-17,0.4,0
KT,2018-03-17,7.5,1
KW,2018-03-17,1.65,0
KY,2018-03-17,-0.3,0
L,2018-03-17,0.98,2
LA,2018-03-17,-0.1,0
LD,2018-03-17,0.3,0
LE,2018-03-17,0.033333333333333305,1
LL,2018-03-17,2.325,0
LN,2018-03-17,1.6,0
LS,2018-03-17,-0.6875,1
LU,2018-03-17,-0.65,1
M,2018-03-17,-2.5,1
ME,2018-03-17,-0.1,0
MK,2018-03-17,-0.12000000000000002,1
ML,2018-03-17,-0.5499999999999999,0
N,2018-03-17,-0.9,2
NE,2018-03-17,-1.2555555555555555,1
NG,2018-03-17,2.0,0
NN,2018-03-17,0.2333333333333333,1
NP,2018-03-17,0.35,1
NR,2018-03-17,-0.45,0
NW,2018-03-17,4.24,2
OL,2018-03-17,-2.5,1
OX,2018-03-17,0.2333333333333333,0
PA,2018-03-17,1.7,0
PE,2018-03-17,0.5285714285714286,1
PH,2018-03-17,-0.16666666666666666,0
PL,2018-03-17,5.3,0
PO,2018-03-17,2.45,0
PR,2018-03-17,-0.1,1
RG,2018-03-17,7.1,0
RH,2018-03-17,1.6666666666666667,1
RM,2018-03-17,-0.1,1
S,2018-03-17,1.4,0
SA,2018-03-17,2.575,0
SE,2018-03-17,2.525,2
SG,2018-03-17,-0.9,0
SK,2018-03-17,-2.5,0
SL,2018-03-17,7.7,0
SM,2018-03-17,3.4,2
SN,2018-03-17,2.4555555555555557,1
SO,2018-03-17,6.4,0
SP,2018-03-17,3.475,0
SR,2018-03-17,-0.8,1
SS,2018-03-17,-0.1,1
ST,2018-03-17,-2.6,0
SW,2018-03-17,7.5,1
SY,2018-03-17,0.7749999999999999,0
TA,2018-03-17,2.95,0
TD,2018-03-17,-0.35,0
TF,2018-03-17,0.18333333333333326,1
TN,2018-03-17,1.35,0
TQ,2018-03-17,5.4,0
TR,2018-03-17,7.4,0
TS,2018-03-17,-0.8,0
TW,2018-03-17,7.5,0
UB,2018-03-17,7.3,0
W,2018-03-17,7.4,1
WA,2018-03-17,-2.5,1
WC,2018-03-17,7.4,2
WD,2018-03-17,4.866666666666666,1
WF,2018-03-17,0.0,0
WN,2018-03-17,-1.3,2
WR,2018-03-17,0.7,1
WS,2018-03-17,-0.975,1
WV,2018-03-17,0.6,0
YO,2018-03-17,0.6,0
ZE,2018-03-17,1.3,0
AB,2018-03-18,1.1,0
AL,2018-03-18,-1.25,1
B,2018-03-18,-1.95,1
BA,2018-03-18,-1.2625,1
BB,2018-03-18,-1.8,1
BD,2018-03-18,-2.45,0
BH,2018-03-18,0.30000000000000004,0
BL,2018-03-18,-2.15,2
BN,2018-03-18,0.2,0
BR,2018-03-18,0.0,1
BS,2018-03-18,-1.6333333333333335,1
BT,2018-03-18,0.2,0
CA,2018-03-18,-1.6666666666666667,0
CB,2018-03-18,-0.6,0
CF,2018-03-18,-1.625,1
CH,2018-03-18,-1.4375,1
CM,2018-03-18,-1.0,1
CO,2018-03-18,-0.6,1
CR,2018-03-18,0.0,1
CT,2018-03-18,-0.06666666666666668,1
CV,2018-03-18,-1.1833333333333331,1
CW,2018-03-18,-2.333333333333333,1
DA,2018-03-18,-0.06666666666666668,1
DD,2018-03-18,-0.4,0
DE,2018-03-18,-1.95,0
DG,2018-03-18,-0.2333333333333333,0
DH,2018-03-18,-2.25,1
DL,2018-03-18,-4.1,0
DN,2018-03-18,0.16666666666666666,1
DT,2018-03-18,-1.75,0
DY,2018-03-18,-1.88,1
E,2018-03-18,-1.4,2
EC,2018-03-18,-0.11666666666666665,3
EH,2018-03-18,-0.55,0
EN,2018-03-18,-1.4,1
EX,2018-03-18,-1.9,0
FK,2018-03-18,1.4,0
FY,2018-03-18,-0.5,1
G,2018-03-18,0.3428571428571429,1
GL,2018-03-18,-1.5,0
GU,2018-03-18,0.3777777777777778,1
GY,2018-03-18,,2
HA,2018-03-18,0.4,1
HD,2018-03-18,-1.7399999999999998,1
HG,2018-03-18,-3.0,0
HP,2018-03-18,-1.1,0
HR,2018-03-18,-1.9,1
HS,2018-03-18,,2
HU,2018-03-18,0.3250000000000001,1
HX,2018-03-18,-2.45,1
IG,2018-03-18,-0.7333333333333334,2
IM,2018-03-18,,2
IP,2018-03-18,-1.0,1
IV,2018-03-18,1.9,0
JE,2018-03-18,,2
KA,2018-03-18,2.2,0
KT,2018-03-18,0.5,1
KW,2018-03-18,2.25,0
KY,2018-03-18,-0.8,0
L,2018-03-18,-1.52,2
LA,2018-03-18,-0.5,0
LD,2018-03-18,-2.6,0
LE,2018-03-18,-1.2666666666666666,1
LL,2018-03-18,-1.05,0
LN,2018-03-18,0.35,0
LS,2018-03-18,-0.85,1
LU,2018-03-18,-1.25,1
M,2018-03-18,-3.2,1
ME,2018-03-18,-0.2,0
MK,2018-03-18,-0.8399999999999999,1
ML,2018-03-18,-0.95,0
N,2018-03-18,-1.4,2
NE,2018-03-18,-1.7888888888888888,1
NG,2018-03-18,0.1,0
NN,2018-03-18,-0.5666666666666667,1
NP,2018-03-18,-2.05,1
NR,2018-03-18,-1.2,0
NW,2018-03-18,-0.22000000000000006,2
OL,2018-03-18,-3.2,1
OX,2018-03-18,-0.5666666666666667,0
PA,2018-03-18,0.23333333333333334,0
PE,2018-03-18,-0.5142857142857142,1
PH,2018-03-18,-0.6,0
PL,2018-03-18,1.6,0
PO,2018-03-18,0.35000000000000003,0
PR,2018-03-18,-0.5,1
RG,2018-03-18,0.0,0
RH,2018-03-18,0.06666666666666668,1
RM,2018-03-18,-0.2,1
S,2018-03-18,-0.4,0
SA,2018-03-18,-1.3,0
SE,2018-03-18,0.075,2
SG,2018-03-18,-1.4,0
SK,2018-03-18,-3.2,0
SL,2018-03-18,0.5,0
SM,2018-03-18,0.16666666666666666,2
SN,2018-03-18,-0.7111111111111111,1
SO,2018-03-18,0.8,0
SP,2018-03-18,-0.8,0
SR,2018-03-18,-0.4,1
SS,2018-03-18,-0.2,1
ST,2018-03-18,-3.5,0
SW,2018-03-18,0.5,1
SY,2018-03-18,-1.825,0
TA,2018-03-18,-1.7,0
TD,2018-03-18,-1.0,0
TF,2018-03-18,-2.15,1
TN,2018-03-18,0.0,0
TQ,2018-03-18,-0.2,0
TR,2018-03-18,2.7,0
TS,2018-03-18,-0.4,0
TW,2018-03-18,0.5,0
UB,2018-03-18,0.4,0
W,2018-03-18,0.45,1
WA,2018-03-18,-3.2,1
WC,2018-03-18,0.45,2
WD,2018-03-18,-0.0666666666666667,1
WF,2018-03-18,-0.2,0
WN,2018-03-18,-1.85,2
WR,2018-03-18,-1.7600000000000002,1
WS,2018-03-18,-2.375,1
WV,2018-03-18,-2.1,0
YO,2018-03-18,0.325,0
ZE,2018-03-18,3.2,0
AB,2018-03-19,2.45,0
AL,2018-03-19,-0.7,1
B,2018-03-19,-0.45,1
BA,2018-03-19,0.21111111111111105,1
BB,2018-03-19,1.4333333333333331,1
BD,2018-03-19,0.8999999999999999,0
BH,2018-03-19,1.8,0
BL,2018-03-19,0.75,2
BN,2018-03-19,0.6,0
BR,2018-03-19,0.0,1
BS,2018-03-19,0.04,1
BT,2018-03-19,2.7,0
CA,2018-03-19,2.1166666666666667,0
CB,2018-03-19,1.4,0
CF,2018-03-19,0.9666666666666668,1
CH,2018-03-19,1.1285714285714286,1
CM,2018-03-19,0.4333333333333333,1
CO,2018-03-19,0.5,0
CR,2018-03-19,0.0,1
CT,2018-03-19,0.06666666666666668,1
CV,2018-03-19,-0.05714285714285716,1
CW,2018-03-19,-0.7,1
DA,2018-03-19,0.06666666666666665,1
DD,2018-03-19,1.2,0
DE,2018-03-19,-0.45,0
DG,2018-03-19,3.85,0
DH,2018-03-19,1.05,1
DL,2018-03-19,-0.4,0
DN,2018-03-19,3.188888888888889,1
DT,2018-03-19,-0.4,0
DY,2018-03-19,-0.1,1
E,2018-03-19,-0.6,2
EC,2018-03-19,1.333333333333333,3
EH,2018-03-19,2.5,0
EN,2018-03-19,-0.6,1
EX,2018-03-19,-0.6333333333333333,0
FK,2018-03-19,1.9333333333333331,1
FY,2018-03-19,2.5,1
G,2018-03-19,1.65,0
GL,2018-03-19,0.75,0
GU,2018-03-19,2.211111111111111,1
GY,2018-03-19,,2
HA,2018-03-19,4.1,1
HD,2018-03-19,1.48,1
HG,2018-03-19,-0.1,0
HP,2018-03-19,-0.8,0
HR,2018-03-19,0.04999999999999997,1
HS,2018-03-19,,2
HU,2018-03-19,3.375,1
HX,2018-03-19,0.8999999999999999,1
IG,2018-03-19,0.375,2
IM,2018-03-19,,2
IP,2018-03-19,0.925,1
IV,2018-03-19,0.9600000000000002,0
JE,2018-03-19,,2
KA,2018-03-19,1.7,0
KT,2018-03-19,4.3,1
KW,2018-03-19,2.2,0
KY,2018-03-19,-0.8,0
L,2018-03-19,1.0111111111111113,2
LA,2018-03-19,2.5,0
LD,2018-03-19,-1.0,0
LE,2018-03-19,1.0333333333333334,1
LL,2018-03-19,2.0250000000000004,0
LN,2018-03-19,2.15,0
LS,2018-03-19,2.1625,1
LU,2018-03-19,-0.7,1
M,2018-03-19,-1.3,1
ME,2018-03-19,0.2,0
MK,2018-03-19,-0.48,1
ML,2018-03-19,1.2,0
N,2018-03-19,-0.6,2
NE,2018-03-19,1.825,1
NG,2018-03-19,4.0,0
NN,2018-03-19,-0.3333333333333333,1
NP,2018-03-19,0.16666666666666666,1
NR,2018-03-19,0.9,0
