region_id,timestamp,val_O3_max,extra_rings_O3_max
CA,2018-02-06,153.5,1
CB,2018-02-06,149.0,0
CF,2018-02-06,152.0,0
CH,2018-02-06,149.0,0
CM,2018-02-06,144.75,1
CO,2018-02-06,149.0,0
CR,2018-02-06,144.0,1
CT,2018-02-06,155.0,0
CV,2018-02-06,148.0,0
CW,2018-02-06,133.66666666666666,1
DA,2018-02-06,147.0,1
DD,2018-02-06,160.0,1
DE,2018-02-06,140.91666666666666,1
DG,2018-02-06,163.0,0
DH,2018-02-06,138.33333333333334,1
DL,2018-02-06,142.33333333333334,1
DN,2018-02-06,145.0,1
DT,2018-02-06,136.5,1
DY,2018-02-06,130.0,1
E,2018-02-06,146.0,1
EC,2018-02-06,134.0,1
EH,2018-02-06,160.5,0
EN,2018-02-06,136.0,1
EX,2018-02-06,124.0,0
FK,2018-02-06,158.33333333333334,1
FY,2018-02-06,155.0,0
G,2018-02-06,145.0,0
GL,2018-02-06,151.4,1
GU,2018-02-06,146.66666666666666,1
GY,2018-02-06,,2
HA,2018-02-06,139.25,1
HD,2018-02-06,148.0,1
HG,2018-02-06,152.0,1
HP,2018-02-06,164.0,0
HR,2018-02-06,153.0,0
HS,2018-02-06,,2
HU,2018-02-06,152.0,1
HX,2018-02-06,135.57142857142858,2
IG,2018-02-06,142.0,1
IM,2018-02-06,,2
IP,2018-02-06,153.0,0
IV,2018-02-06,177.0,0
JE,2018-02-06,,2
KA,2018-02-06,154.0,1
KT,2018-02-06,142.45454545454547,2
KW,2018-02-06,177.0,1
KY,2018-02-06,161.0,1
L,2018-02-06,138.0,0
LA,2018-02-06,138.0,1
LD,2018-02-06,159.0,1
LE,2018-02-06,151.0,0
LL,2018-02-06,149.0,1
LN,2018-02-06,129.0,1
LS,2018-02-06,152.0,0
LU,2018-02-06,164.0,1
M,2018-02-06,116.0,0
ME,2018-02-06,157.0,0
MK,2018-02-06,156.0,1
ML,2018-02-06,158.33333333333334,1
N,2018-02-06,148.0,0
NE,2018-02-06,144.0,0
NG,2018-02-06,129.0,0
NN,2018-02-06,148.0,0
NP,2018-02-06,163.0,0
NR,2018-02-06,153.5,0
NW,2018-02-06,124.0,0
OL,2018-02-06,116.0,1
OX,2018-02-06,150.0,1
PA,2018-02-06,154.0,1
PE,2018-02-06,148.5,1
PH,2018-02-06,163.0,0
PL,2018-02-06,147.0,0
PO,2018-02-06,133.0,0
PR,2018-02-06,121.0,0
RG,2018-02-06,142.0,0
RH,2018-02-06,150.5,1
RM,2018-02-06,140.0,0
S,2018-02-06,148.0,0
SA,2018-02-06,163.5,0
SE,2018-02-06,144.0,0
SG,2018-02-06,149.0,1
SK,2018-02-06,132.57142857142858,1
SL,2018-02-06,149.0,1
SM,2018-02-06,132.33333333333334,2
SN,2018-02-06,143.5,1
SO,2018-02-06,152.0,0
SP,2018-02-06,148.75,1
SR,2018-02-06,140.0,0
SS,2018-02-06,141.0,0
ST,2018-02-06,130.0,0
SW,2018-02-06,132.33333333333334,1
SY,2018-02-06,157.25,1
TA,2018-02-06,134.5,1
TD,2018-02-06,158.16666666666666,1
TF,2018-02-06,130.0,1
TN,2018-02-06,153.25,1
TQ,2018-02-06,158.0,0
TR,2018-02-06,147.0,1
TS,2018-02-06,131.0,0
TW,2018-02-06,144.33333333333334,1
UB,2018-02-06,145.0,0
W,2018-02-06,143.0,0
WA,2018-02-06,122.0,0
WC,2018-02-06,110.0,0
WD,2018-02-06,144.5,1
WF,2018-02-06,149.6,1
WN,2018-02-06,122.6,1
WR,2018-02-06,139.2,1
WS,2018-02-06,143.0,0
WV,2018-02-06,136.5,1
YO,2018-02-06,152.0,0
ZE,2018-02-06,,2
AB,2018-02-07,167.0,0
AL,2018-02-07,144.0,2
B,2018-02-07,138.5,0
BA,2018-02-07,157.0,1
BB,2018-02-07,145.0,1
BD,2018-02-07,140.0,1
BH,2018-02-07,157.0,0
BL,2018-02-07,137.75,1
BN,2018-02-07,143.0,0
BR,2018-02-07,138.0,1
BS,2018-02-07,157.0,0
BT,2018-02-07,157.0,0
CA,2018-02-07,151.0,1
CB,2018-02-07,153.0,0
CF,2018-02-07,155.0,0
CH,2018-02-07,159.0,0
CM,2018-02-07,142.0,1
CO,2018-02-07,146.0,0
CR,2018-02-07,138.0,1
CT,2018-02-07,137.0,0
CV,2018-02-07,146.0,0
CW,2018-02-07,145.66666666666666,1
DA,2018-02-07,139.33333333333334,1
DD,2018-02-07,166.0,1
DE,2018-02-07,145.36363636363637,1
DG,2018-02-07,164.0,0
DH,2018-02-07,149.66666666666666,1
DL,2018-02-07,154.66666666666666,1
DN,2018-02-07,160.0,1
DT,2018-02-07,147.0,1
DY,2018-02-07,145.33333333333334,1
E,2018-02-07,142.5,1
EC,2018-02-07,132.33333333333334,1
EH,2018-02-07,164.0,0
EN,2018-02-07,140.5,1
EX,2018-02-07,137.0,0
FK,2018-02-07,160.0,1
FY,2018-02-07,159.0,0
G,2018-02-07,143.0,0
GL,2018-02-07,155.6,1
GU,2018-02-07,146.83333333333334,1
GY,2018-02-07,,2
HA,2018-02-07,139.25,1
HD,2018-02-07,165.5,1
HG,2018-02-07,156.5,1
HP,2018-02-07,143.0,1
HR,2018-02-07,164.0,0
HS,2018-02-07,,2
HU,2018-02-07,156.0,0
HX,2018-02-07,144.83333333333334,2
IG,2018-02-07,135.5,1
IM,2018-02-07,,2
IP,2018-02-07,149.0,0
IV,2018-02-07,173.0,0
JE,2018-02-07,,2
KA,2018-02-07,153.5,1
KT,2018-02-07,141.27272727272728,2
KW,2018-02-07,173.0,1
KY,2018-02-07,164.25,1
L,2018-02-07,154.0,0
LA,2018-02-07,152.0,1
LD,2018-02-07,162.2,1
LE,2018-02-07,137.0,0
LL,2018-02-07,159.0,1
LN,2018-02-07,140.0,1
LS,2018-02-07,140.0,0
LU,2018-02-07,150.0,2
M,2018-02-07,126.5,0
ME,2018-02-07,147.0,0
MK,2018-02-07,154.0,1
ML,2018-02-07,159.8,1
N,2018-02-07,147.0,0
NE,2018-02-07,138.0,0
NG,2018-02-07,140.0,0
NN,2018-02-07,154.0,0
NP,2018-02-07,165.0,0
NR,2018-02-07,155.0,0
NW,2018-02-07,134.0,0
OL,2018-02-07,126.5,1
OX,2018-02-07,147.25,1
PA,2018-02-07,154.0,1
PE,2018-02-07,147.5,1
PH,2018-02-07,165.0,0
PL,2018-02-07,156.0,0
PO,2018-02-07,136.0,0
PR,2018-02-07,145.0,0
RG,2018-02-07,143.0,0
RH,2018-02-07,143.0,1
RM,2018-02-07,133.0,0
S,2018-02-07,165.5,0
SA,2018-02-07,163.5,0
SE,2018-02-07,138.0,0
SG,2018-02-07,153.0,1
SK,2018-02-07,143.66666666666666,1
SL,2018-02-07,143.33333333333334,1
SM,2018-02-07,128.66666666666666,2
SN,2018-02-07,150.0,1
SO,2018-02-07,158.0,0
SP,2018-02-07,154.0,1
SR,2018-02-07,158.0,0
SS,2018-02-07,136.0,0
ST,2018-02-07,126.0,0
SW,2018-02-07,128.66666666666666,1
SY,2018-02-07,162.5,1
TA,2018-02-07,147.0,1
TD,2018-02-07,158.8,1
TF,2018-02-07,126.0,1
TN,2018-02-07,142.5,1
TQ,2018-02-07,176.0,0
TR,2018-02-07,156.0,1
TS,2018-02-07,153.0,0
TW,2018-02-07,141.0,1
UB,2018-02-07,143.5,0
W,2018-02-07,136.0,0
WA,2018-02-07,152.0,0
WC,2018-02-07,112.0,0
WD,2018-02-07,140.33333333333334,1
WF,2018-02-07,161.0,1
WN,2018-02-07,153.0,0
WR,2018-02-07,146.6,1
WS,2018-02-07,159.0,0
WV,2018-02-07,142.5,1
YO,2018-02-07,173.0,0
ZE,2018-02-07,,2
AB,2018-02-08,151.0,0
AL,2018-02-08,144.16666666666666,2
B,2018-02-08,151.0,0
BA,2018-02-08,158.0,1
BB,2018-02-08,151.0,1
BD,2018-02-08,149.0,1
BH,2018-02-08,171.0,0
BL,2018-02-08,144.25,1
BN,2018-02-08,169.0,0
BR,2018-02-08,159.0,1
BS,2018-02-08,158.0,0
BT,2018-02-08,157.0,0
CA,2018-02-08,160.0,1
CB,2018-02-08,162.0,0
CF,2018-02-08,152.0,0
CH,2018-02-08,151.0,0
CM,2018-02-08,159.75,1
CO,2018-02-08,158.0,0
CR,2018-02-08,159.0,1
CT,2018-02-08,167.0,0
CV,2018-02-08,152.5,0
CW,2018-02-08,150.66666666666666,1
DA,2018-02-08,162.0,1
DD,2018-02-08,165.0,1
DE,2018-02-08,151.27272727272728,1
DG,2018-02-08,160.0,0
DH,2018-02-08,160.66666666666666,1
DL,2018-02-08,151.66666666666666,1
DN,2018-02-08,148.6,1
DT,2018-02-08,159.0,1
DY,2018-02-08,154.0,1
E,2018-02-08,158.5,1
EC,2018-02-08,154.33333333333334,1
EH,2018-02-08,165.66666666666666,0
EN,2018-02-08,130.5,1
EX,2018-02-08,147.0,0
FK,2018-02-08,164.8,1
FY,2018-02-08,164.0,0
G,2018-02-08,148.0,0
GL,2018-02-08,156.4,1
GU,2018-02-08,163.33333333333334,1
GY,2018-02-08,,2
HA,2018-02-08,135.75,1
HD,2018-02-08,155.5,1
HG,2018-02-08,142.0,1
HP,2018-02-08,155.0,1
HR,2018-02-08,156.0,0
HS,2018-02-08,,2
HU,2018-02-08,149.0,0
HX,2018-02-08,148.33333333333334,2
IG,2018-02-08,161.0,1
IM,2018-02-08,,2
IP,2018-02-08,155.0,0
IV,2018-02-08,182.0,0
JE,2018-02-08,,2
KA,2018-02-08,154.0,1
KT,2018-02-08,156.8181818181818,2
KW,2018-02-08,182.0,1
KY,2018-02-08,169.0,1
L,2018-02-08,150.75,1
LA,2018-02-08,157.5,1
LD,2018-02-08,160.8,1
LE,2018-02-08,145.5,0
LL,2018-02-08,151.0,1
LN,2018-02-08,148.0,1
LS,2018-02-08,149.0,0
LU,2018-02-08,159.66666666666666,2
M,2018-02-08,139.5,0
ME,2018-02-08,164.0,0
MK,2018-02-08,162.0,1
ML,2018-02-08,161.0,1
N,2018-02-08,158.0,0
NE,2018-02-08,160.0,0
NG,2018-02-08,148.0,0
NN,2018-02-08,162.0,0
NP,2018-02-08,163.0,0
NR,2018-02-08,147.5,0
NW,2018-02-08,103.0,0
OL,2018-02-08,139.5,1
OX,2018-02-08,155.5,1
PA,2018-02-08,163.5,1
PE,2018-02-08,151.625,1
PH,2018-02-08,179.0,0
PL,2018-02-08,170.0,0
PO,2018-02-08,156.0,0
PR,2018-02-08,151.0,0
RG,2018-02-08,155.0,0
RH,2018-02-08,169.0,1
RM,2018-02-08,163.0,0
S,2018-02-08,155.5,0
SA,2018-02-08,166.5,0
SE,2018-02-08,159.0,0
SG,2018-02-08,162.0,1
SK,2018-02-08,148.5,1
SL,2018-02-08,147.33333333333334,1
SM,2018-02-08,152.66666666666666,2
SN,2018-02-08,156.5,1
SO,2018-02-08,165.5,0
SP,2018-02-08,164.25,1
SR,2018-02-08,162.0,0
SS,2018-02-08,156.0,0
ST,2018-02-08,147.0,0
SW,2018-02-08,152.66666666666666,1
SY,2018-02-08,160.0,1
TA,2018-02-08,152.5,1
TD,2018-02-08,163.4,1
TF,2018-02-08,147.0,1
TN,2018-02-08,167.25,1
TQ,2018-02-08,174.0,0
TR,2018-02-08,170.0,1
TS,2018-02-08,160.0,0
TW,2018-02-08,146.66666666666666,1
UB,2018-02-08,143.5,0
W,2018-02-08,153.0,0
WA,2018-02-08,154.0,0
WC,2018-02-08,146.0,0
WD,2018-02-08,130.0,1
WF,2018-02-08,148.75,1
WN,2018-02-08,147.0,0
WR,2018-02-08,152.6,1
WS,2018-02-08,160.0,0
WV,2018-02-08,153.5,1
YO,2018-02-08,135.0,0
ZE,2018-02-08,,2
AB,2018-02-09,160.0,0
AL,2018-02-09,170.0,1
B,2018-02-09,157.0,0
BA,2018-02-09,169.0,1
BB,2018-02-09,166.0,1
BD,2018-02-09,155.0,1
BH,2018-02-09,173.0,0
BL,2018-02-09,163.0,1
BN,2018-02-09,164.5,0
BR,2018-02-09,158.0,1
BS,2018-02-09,169.0,0
BT,2018-02-09,172.33333333333337,0
CA,2018-02-09,157.0,1
CB,2018-02-09,162.0,0
CF,2018-02-09,173.0,0
CH,2018-02-09,170.0,0
CM,2018-02-09,161.0,1
CO,2018-02-09,164.0,0
CR,2018-02-09,158.0,1
CT,2018-02-09,164.0,0
CV,2018-02-09,161.0,0
CW,2018-02-09,166.0,1
DA,2018-02-09,160.66666666666666,1
DD,2018-02-09,170.0,1
DE,2018-02-09,160.41666666666666,1
DG,2018-02-09,168.0,0
DH,2018-02-09,154.66666666666666,1
DL,2018-02-09,155.0,1
DN,2018-02-09,160.16666666666666,1
DT,2018-02-09,165.5,1
DY,2018-02-09,161.33333333333334,1
E,2018-02-09,158.0,1
EC,2018-02-09,156.0,1
EH,2018-02-09,162.75,0
EN,2018-02-09,145.5,1
EX,2018-02-09,158.0,0
FK,2018-02-09,165.0,1
FY,2018-02-09,175.0,0
G,2018-02-09,159.0,0
GL,2018-02-09,166.8,1
GU,2018-02-09,165.5,1
GY,2018-02-09,,2
HA,2018-02-09,151.0,1
HD,2018-02-09,163.66666666666666,1
HG,2018-02-09,157.0,1
HP,2018-02-09,170.0,0
HR,2018-02-09,168.0,0
HS,2018-02-09,,2
HU,2018-02-09,159.0,0
HX,2018-02-09,161.14285714285714,2
IG,2018-02-09,159.0,1
IM,2018-02-09,,2
IP,2018-02-09,165.0,0
IV,2018-02-09,178.0,0
JE,2018-02-09,,2
KA,2018-02-09,163.5,1
KT,2018-02-09,162.3,2
KW,2018-02-09,178.0,1
KY,2018-02-09,166.2,1
L,2018-02-09,168.75,1
LA,2018-02-09,170.5,1
LD,2018-02-09,171.6,1
LE,2018-02-09,158.5,0
LL,2018-02-09,170.0,1
LN,2018-02-09,152.0,1
LS,2018-02-09,155.0,0
LU,2018-02-09,170.0,1
M,2018-02-09,158.0,0
ME,2018-02-09,164.0,0
MK,2018-02-09,172.5,1
ML,2018-02-09,163.0,1
N,2018-02-09,158.0,0
NE,2018-02-09,146.0,0
NG,2018-02-09,152.0,0
NN,2018-02-09,175.0,0
NP,2018-02-09,175.0,0
NR,2018-02-09,156.0,0
NW,2018-02-09,133.0,0
OL,2018-02-09,158.0,1
OX,2018-02-09,165.8,1
PA,2018-02-09,169.5,1
PE,2018-02-09,160.375,1
PH,2018-02-09,180.0,0
PL,2018-02-09,169.0,0
PO,2018-02-09,160.0,0
PR,2018-02-09,166.0,0
RG,2018-02-09,162.0,0
RH,2018-02-09,164.5,1
RM,2018-02-09,160.0,0
S,2018-02-09,163.66666666666666,0
SA,2018-02-09,171.0,0
SE,2018-02-09,158.0,0
SG,2018-02-09,162.0,1
SK,2018-02-09,162.14285714285714,1
SL,2018-02-09,163.0,1
SM,2018-02-09,155.0,2
SN,2018-02-09,165.5,1
SO,2018-02-09,171.0,0
SP,2018-02-09,169.25,1
SR,2018-02-09,158.0,0
SS,2018-02-09,158.0,0
ST,2018-02-09,159.0,0
SW,2018-02-09,155.0,1
SY,2018-02-09,170.0,1
TA,2018-02-09,163.5,1
TD,2018-02-09,160.83333333333334,1
TF,2018-02-09,159.0,1
TN,2018-02-09,164.25,1
TQ,2018-02-09,176.0,0
TR,2018-02-09,169.0,1
TS,2018-02-09,160.0,0
TW,2018-02-09,160.0,1
UB,2018-02-09,160.0,0
W,2018-02-09,151.25,1
WA,2018-02-09,169.0,0
WC,2018-02-09,152.0,0
WD,2018-02-09,155.75,1
WF,2018-02-09,161.0,1
WN,2018-02-09,170.0,0
WR,2018-02-09,160.8,1
WS,2018-02-09,170.0,0
WV,2018-02-09,164.5,1
YO,2018-02-09,159.0,0
ZE,2018-02-09,,2
AB,2018-02-10,160.0,0
AL,2018-02-10,177.0,1
B,2018-02-10,164.5,0
BA,2018-02-10,165.0,1
BB,2018-02-10,171.0,1
BD,2018-02-10,154.0,1
BH,2018-02-10,175.0,0
BL,2018-02-10,167.25,1
BN,2018-02-10,163.5,0
BR,2018-02-10,154.0,1
BS,2018-02-10,165.0,0
BT,2018-02-10,173.66666666666663,0
CA,2018-02-10,159.0,1
CB,2018-02-10,154.0,0
CF,2018-02-10,171.0,0
CH,2018-02-10,170.0,0
CM,2018-02-10,158.25,1
CO,2018-02-10,164.0,0
CR,2018-02-10,154.0,1
CT,2018-02-10,170.0,0
CV,2018-02-10,167.5,0
CW,2018-02-10,169.33333333333334,1
DA,2018-02-10,159.0,1
DD,2018-02-10,168.0,1
DE,2018-02-10,165.25,1
DG,2018-02-10,175.0,0
DH,2018-02-10,152.0,1
DL,2018-02-10,151.33333333333334,1
DN,2018-02-10,160.16666666666666,1
DT,2018-02-10,163.5,1
DY,2018-02-10,168.33333333333334,1
E,2018-02-10,154.0,1
EC,2018-02-10,148.66666666666666,1
EH,2018-02-10,177.5,0
EN,2018-02-10,133.0,1
EX,2018-02-10,152.0,0
FK,2018-02-10,174.66666666666663,1
FY,2018-02-10,175.0,0
G,2018-02-10,162.0,0
GL,2018-02-10,170.4,1
GU,2018-02-10,161.0,1
GY,2018-02-10,,2
HA,2018-02-10,134.0,1
HD,2018-02-10,166.33333333333334,1
HG,2018-02-10,153.5,1
HP,2018-02-10,177.0,0
HR,2018-02-10,175.0,0
HS,2018-02-10,,2
HU,2018-02-10,152.0,0
HX,2018-02-10,164.42857142857142,2
IG,2018-02-10,157.0,1
IM,2018-02-10,,2
IP,2018-02-10,163.0,0
IV,2018-02-10,182.0,0
JE,2018-02-10,,2
KA,2018-02-10,168.5,1
KT,2018-02-10,154.8,2
KW,2018-02-10,182.0,1
KY,2018-02-10,177.2,1
L,2018-02-10,173.0,0
LA,2018-02-10,173.0,1
LD,2018-02-10,174.2,1
LE,2018-02-10,159.5,0
LL,2018-02-10,170.0,1
LN,2018-02-10,157.0,1
LS,2018-02-10,154.0,0
LU,2018-02-10,177.0,1
M,2018-02-10,163.5,0
ME,2018-02-10,163.0,0
MK,2018-02-10,173.0,1
ML,2018-02-10,174.5,1
N,2018-02-10,154.0,0
NE,2018-02-10,143.0,0
NG,2018-02-10,157.0,0
NN,2018-02-10,169.0,0
NP,2018-02-10,177.0,0
NR,2018-02-10,149.5,0
NW,2018-02-10,112.0,0
OL,2018-02-10,163.5,1
OX,2018-02-10,167.0,1
PA,2018-02-10,169.0,1
PE,2018-02-10,157.625,1
PH,2018-02-10,176.0,0
PL,2018-02-10,170.0,0
PO,2018-02-10,155.0,0
PR,2018-02-10,171.0,0
RG,2018-02-10,154.0,0
RH,2018-02-10,163.5,1
RM,2018-02-10,160.0,0
S,2018-02-10,166.33333333333334,0
SA,2018-02-10,174.0,0
SE,2018-02-10,154.0,0
SG,2018-02-10,154.0,1
SK,2018-02-10,166.28571428571428,1
SL,2018-02-10,155.25,1
SM,2018-02-10,146.0,2
SN,2018-02-10,159.5,1
SO,2018-02-10,165.0,0
SP,2018-02-10,164.75,1
SR,2018-02-10,155.0,0
SS,2018-02-10,155.0,0
ST,2018-02-10,168.0,0
SW,2018-02-10,146.0,1
SY,2018-02-10,173.25,1
TA,2018-02-10,158.5,1
TD,2018-02-10,171.33333333333334,1
TF,2018-02-10,168.0,1
TN,2018-02-10,165.0,1
TQ,2018-02-10,179.0,0
TR,2018-02-10,170.0,1
TS,2018-02-10,158.0,0
TW,2018-02-10,145.0,1
UB,2018-02-10,145.0,0
W,2018-02-10,135.0,1
WA,2018-02-10,170.0,0
WC,2018-02-10,138.0,0
WD,2018-02-10,144.75,1
WF,2018-02-10,161.2,1
WN,2018-02-10,171.0,0
WR,2018-02-10,167.8,1
WS,2018-02-10,176.0,0
WV,2018-02-10,172.0,1
YO,2018-02-10,153.0,0
ZE,2018-02-10,,2
AB,2018-02-11,168.0,0
AL,2018-02-11,176.0,1
B,2018-02-11,168.5,0
BA,2018-02-11,168.0,1
BB,2018-02-11,177.0,1
BD,2018-02-11,168.0,1
BH,2018-02-11,173.0,0
BL,2018-02-11,172.25,1
BN,2018-02-11,169.0,0
BR,2018-02-11,160.0,1
BS,2018-02-11,168.0,0
BT,2018-02-11,171.33333333333334,0
CA,2018-02-11,166.5,1
CB,2018-02-11,175.0,0
CF,2018-02-11,170.0,0
CH,2018-02-11,173.0,0
CM,2018-02-11,170.25,1
CO,2018-02-11,173.0,0
CR,2018-02-11,160.0,1
CT,2018-02-11,168.0,0
CV,2018-02-11,173.5,0
CW,2018-02-11,173.0,1
DA,2018-02-11,164.66666666666666,1
DD,2018-02-11,174.0,1
DE,2018-02-11,170.58333333333334,1
DG,2018-02-11,170.0,0
DH,2018-02-11,166.0,1
DL,2018-02-11,165.66666666666666,1
DN,2018-02-11,170.83333333333334,1
DT,2018-02-11,164.0,1
DY,2018-02-11,171.66666666666666,1
E,2018-02-11,166.5,1
EC,2018-02-11,158.33333333333334,1
EH,2018-02-11,165.25,0
EN,2018-02-11,157.0,1
EX,2018-02-11,155.0,0
FK,2018-02-11,166.16666666666666,1
FY,2018-02-11,181.0,0
G,2018-02-11,156.0,0
GL,2018-02-11,173.6,1
GU,2018-02-11,169.83333333333334,1
GY,2018-02-11,,2
HA,2018-02-11,157.33333333333334,1
HD,2018-02-11,171.0,1
HG,2018-02-11,168.5,1
HP,2018-02-11,176.0,0
HR,2018-02-11,175.0,0
HS,2018-02-11,,2
HU,2018-02-11,174.0,0
HX,2018-02-11,170.42857142857142,2
IG,2018-02-11,162.5,1
IM,2018-02-11,,2
IP,2018-02-11,174.0,0
IV,2018-02-11,178.0,0
JE,2018-02-11,,2
KA,2018-02-11,163.0,1
KT,2018-02-11,165.2,2
KW,2018-02-11,178.0,1
KY,2018-02-11,168.2,1
L,2018-02-11,174.0,0
LA,2018-02-11,179.0,1
LD,2018-02-11,173.4,1
LE,2018-02-11,166.5,0
LL,2018-02-11,173.0,1
LN,2018-02-11,169.0,1
LS,2018-02-11,168.0,0
LU,2018-02-11,176.0,1
M,2018-02-11,167.5,0
ME,2018-02-11,169.0,0
MK,2018-02-11,180.0,1
ML,2018-02-11,164.5,1
N,2018-02-11,173.0,0
NE,2018-02-11,163.0,0
NG,2018-02-11,169.0,0
NN,2018-02-11,184.0,0
NP,2018-02-11,178.0,0
NR,2018-02-11,171.0,0
NW,2018-02-11,141.0,0
OL,2018-02-11,167.5,1
OX,2018-02-11,174.6,1
PA,2018-02-11,168.0,1
PE,2018-02-11,172.125,1
PH,2018-02-11,180.0,0
PL,2018-02-11,171.0,0
PO,2018-02-11,167.0,0
PR,2018-02-11,177.0,0
RG,2018-02-11,166.0,0
RH,2018-02-11,169.0,1
RM,2018-02-11,165.0,0
S,2018-02-11,171.0,0
SA,2018-02-11,172.0,0
SE,2018-02-11,160.0,0
SG,2018-02-11,175.0,1
SK,2018-02-11,170.57142857142858,1
SL,2018-02-11,168.25,1
SM,2018-02-11,151.0,2
SN,2018-02-11,167.0,1
SO,2018-02-11,174.0,0
SP,2018-02-11,171.75,1
SR,2018-02-11,170.0,0
SS,2018-02-11,168.0,0
ST,2018-02-11,170.0,0
SW,2018-02-11,151.0,1
SY,2018-02-11,173.0,1
TA,2018-02-11,161.5,1
TD,2018-02-11,165.66666666666666,1
TF,2018-02-11,170.0,1
TN,2018-02-11,168.75,1
TQ,2018-02-11,178.0,0
TR,2018-02-11,171.0,1
TS,2018-02-11,165.0,0
TW,2018-02-11,165.5,1
UB,2018-02-11,165.5,0
W,2018-02-11,153.5,1
WA,2018-02-11,176.0,0
WC,2018-02-11,142.0,0
WD,2018-02-11,162.0,1
WF,2018-02-11,170.0,1
WN,2018-02-11,177.0,0
WR,2018-02-11,171.8,1
WS,2018-02-11,178.0,0
WV,2018-02-11,174.0,1
YO,2018-02-11,169.0,0
ZE,2018-02-11,,2
AB,2018-02-12,168.0,0
AL,2018-02-12,175.0,1
B,2018-02-12,161.0,0
BA,2018-02-12,160.0,1
BB,2018-02-12,168.0,1
BD,2018-02-12,167.0,1
BH,2018-02-12,182.0,0
BL,2018-02-12,163.0,1
BN,2018-02-12,174.5,0
BR,2018-02-12,164.0,1
BS,2018-02-12,160.0,0
BT,2018-02-12,170.0,0
CA,2018-02-12,169.0,1
CB,2018-02-12,159.0,0
CF,2018-02-12,171.0,0
CH,2018-02-12,170.0,0
CM,2018-02-12,162.25,1
CO,2018-02-12,168.0,0
CR,2018-02-12,164.0,1
CT,2018-02-12,169.0,0
CV,2018-02-12,172.0,0
CW,2018-02-12,167.66666666666666,1
DA,2018-02-12,164.66666666666666,1
DD,2018-02-12,175.0,1
DE,2018-02-12,165.91666666666666,1
DG,2018-02-12,170.0,0
DH,2018-02-12,167.0,1
DL,2018-02-12,167.66666666666666,1
DN,2018-02-12,165.5,1
DT,2018-02-12,169.5,1
DY,2018-02-12,165.0,1
E,2018-02-12,160.5,1
EC,2018-02-12,154.66666666666666,1
EH,2018-02-12,176.0,0
EN,2018-02-12,142.0,1
EX,2018-02-12,157.0,0
FK,2018-02-12,175.5,1
FY,2018-02-12,175.0,0
G,2018-02-12,167.0,0
GL,2018-02-12,170.0,1
GU,2018-02-12,170.0,1
GY,2018-02-12,,2
HA,2018-02-12,144.66666666666666,1
HD,2018-02-12,166.33333333333334,1
HG,2018-02-12,170.0,1
HP,2018-02-12,175.0,0
HR,2018-02-12,169.0,0
HS,2018-02-12,,2
HU,2018-02-12,164.0,0
HX,2018-02-12,163.85714285714286,2
IG,2018-02-12,164.0,1
IM,2018-02-12,,2
IP,2018-02-12,167.0,0
IV,2018-02-12,179.0,0
JE,2018-02-12,,2
KA,2018-02-12,168.5,1
KT,2018-02-12,163.4,2
KW,2018-02-12,179.0,1
KY,2018-02-12,177.2,1
L,2018-02-12,170.0,0
LA,2018-02-12,171.5,1
LD,2018-02-12,171.6,1
LE,2018-02-12,166.5,0
LL,2018-02-12,170.0,1
LN,2018-02-12,157.0,1
LS,2018-02-12,167.0,0
LU,2018-02-12,175.0,1
M,2018-02-12,156.5,0
ME,2018-02-12,166.0,0
MK,2018-02-12,172.0,1
ML,2018-02-12,173.5,1
N,2018-02-12,157.0,0
NE,2018-02-12,168.0,0
NG,2018-02-12,157.0,0
NN,2018-02-12,169.0,0
NP,2018-02-12,177.0,0
NR,2018-02-12,162.0,0
NW,2018-02-12,127.0,0
OL,2018-02-12,156.5,1
OX,2018-02-12,170.8,1
PA,2018-02-12,174.5,1
PE,2018-02-12,163.625,1
PH,2018-02-12,182.0,0
PL,2018-02-12,178.0,0
PO,2018-02-12,167.0,0
PR,2018-02-12,168.0,0
RG,2018-02-12,166.0,0
RH,2018-02-12,174.5,1
RM,2018-02-12,164.0,0
S,2018-02-12,166.33333333333334,0
SA,2018-02-12,170.5,0
SE,2018-02-12,164.0,0
SG,2018-02-12,159.0,1
SK,2018-02-12,163.57142857142858,1
SL,2018-02-12,162.0,1
SM,2018-02-12,153.5,2
SN,2018-02-12,163.0,1
SO,2018-02-12,169.0,0
SP,2018-02-12,171.5,1
SR,2018-02-12,171.0,0
SS,2018-02-12,158.0,0
ST,2018-02-12,163.0,0
SW,2018-02-12,153.5,1
SY,2018-02-12,170.0,1
TA,2018-02-12,158.5,1
TD,2018-02-12,173.66666666666663,1
TF,2018-02-12,163.0,1
TN,2018-02-12,171.0,1
TQ,2018-02-12,180.0,0
TR,2018-02-12,178.0,1
TS,2018-02-12,162.0,0
TW,2018-02-12,153.5,1
UB,2018-02-12,153.5,0
W,2018-02-12,144.25,1
WA,2018-02-12,170.0,0
WC,2018-02-12,143.0,0
WD,2018-02-12,152.25,1
WF,2018-02-12,167.8,1
WN,2018-02-12,171.0,0
WR,2018-02-12,167.0,1
WS,2018-02-12,173.0,0
WV,2018-02-12,168.0,1
YO,2018-02-12,173.0,0
ZE,2018-02-12,,2
AB,2018-02-13,163.0,0
AL,2018-02-13,173.0,1
B,2018-02-13,162.5,0
