region_id,timestamp,val_O3_mean,extra_rings_O3_mean
WD,2018-10-27,45.25,1
WF,2018-10-27,56.8,1
WN,2018-10-27,52.0,0
WR,2018-10-27,43.2,1
WS,2018-10-27,43.0,0
WV,2018-10-27,37.5,1
YO,2018-10-27,71.0,0
ZE,2018-10-27,57.0,0
AB,2018-10-28,44.0,0
AL,2018-10-28,60.0,1
B,2018-10-28,44.5,0
BA,2018-10-28,43.0,1
BB,2018-10-28,39.0,1
BD,2018-10-28,45.0,1
BH,2018-10-28,53.0,0
BL,2018-10-28,34.75,1
BN,2018-10-28,50.5,0
BR,2018-10-28,43.0,1
BS,2018-10-28,43.0,0
BT,2018-10-28,26.66666666666667,0
CA,2018-10-28,40.0,1
CB,2018-10-28,57.0,0
CF,2018-10-28,56.0,0
CH,2018-10-28,44.0,0
CM,2018-10-28,53.25,1
CO,2018-10-28,54.0,0
CR,2018-10-28,43.0,1
CT,2018-10-28,60.0,0
CV,2018-10-28,45.5,0
CW,2018-10-28,45.66666666666666,1
DA,2018-10-28,52.0,1
DD,2018-10-28,31.0,1
DE,2018-10-28,46.16666666666666,1
DG,2018-10-28,39.66666666666666,2
DH,2018-10-28,49.0,1
DL,2018-10-28,51.33333333333334,1
DN,2018-10-28,53.5,1
DT,2018-10-28,48.5,1
DY,2018-10-28,43.66666666666666,1
E,2018-10-28,45.0,1
EC,2018-10-28,40.333333333333336,1
EH,2018-10-28,43.25,0
EN,2018-10-28,42.5,1
EX,2018-10-28,44.0,0
FK,2018-10-28,36.0,1
FY,2018-10-28,54.0,0
G,2018-10-28,25.0,0
GL,2018-10-28,48.4,1
GU,2018-10-28,51.33333333333334,1
GY,2018-10-28,,2
HA,2018-10-28,46.75,1
HD,2018-10-28,49.0,1
HG,2018-10-28,56.5,1
HP,2018-10-28,60.0,0
HR,2018-10-28,51.0,0
HS,2018-10-28,,2
HU,2018-10-28,62.0,0
HX,2018-10-28,41.285714285714285,2
IG,2018-10-28,47.5,1
IM,2018-10-28,,2
IP,2018-10-28,57.0,0
IV,2018-10-28,53.0,0
JE,2018-10-28,,2
KA,2018-10-28,25.0,1
KT,2018-10-28,48.27272727272727,2
KW,2018-10-28,53.0,1
KY,2018-10-28,38.2,1
L,2018-10-28,41.0,0
LA,2018-10-28,46.5,1
LD,2018-10-28,55.4,1
LE,2018-10-28,50.0,0
LL,2018-10-28,44.0,1
LN,2018-10-28,44.0,1
LS,2018-10-28,45.0,0
LU,2018-10-28,60.0,1
M,2018-10-28,29.0,0
ME,2018-10-28,61.0,0
MK,2018-10-28,56.0,1
ML,2018-10-28,39.6,1
N,2018-10-28,47.0,0
NE,2018-10-28,40.0,0
NG,2018-10-28,44.0,0
NN,2018-10-28,52.0,0
NP,2018-10-28,57.0,0
NR,2018-10-28,59.0,0
NW,2018-10-28,38.0,0
OL,2018-10-28,29.0,1
OX,2018-10-28,51.4,1
PA,2018-10-28,21.5,1
PE,2018-10-28,53.5,1
PH,2018-10-28,18.0,0
PL,2018-10-28,50.0,0
PO,2018-10-28,44.0,0
PR,2018-10-28,39.0,0
RG,2018-10-28,54.0,0
RH,2018-10-28,50.5,1
RM,2018-10-28,52.0,0
S,2018-10-28,49.0,0
SA,2018-10-28,56.5,0
SE,2018-10-28,43.0,0
SG,2018-10-28,57.0,1
SK,2018-10-28,42.57142857142857,1
SL,2018-10-28,53.25,1
SM,2018-10-28,41.333333333333336,2
SN,2018-10-28,48.5,1
SO,2018-10-28,54.5,0
SP,2018-10-28,54.0,1
SR,2018-10-28,61.0,0
SS,2018-10-28,50.0,0
ST,2018-10-28,41.0,0
SW,2018-10-28,41.333333333333336,1
SY,2018-10-28,52.0,1
TA,2018-10-28,43.5,1
TD,2018-10-28,42.6,1
TF,2018-10-28,41.0,1
TN,2018-10-28,55.5,1
TQ,2018-10-28,63.0,0
TR,2018-10-28,50.0,1
TS,2018-10-28,46.0,0
TW,2018-10-28,49.66666666666666,1
UB,2018-10-28,49.5,0
W,2018-10-28,50.0,0
WA,2018-10-28,52.0,0
WC,2018-10-28,31.0,0
WD,2018-10-28,49.25,1
WF,2018-10-28,52.0,1
WN,2018-10-28,42.0,0
WR,2018-10-28,46.2,1
WS,2018-10-28,42.0,0
WV,2018-10-28,41.5,1
YO,2018-10-28,68.0,0
ZE,2018-10-28,57.0,0
AB,2018-10-29,48.0,0
AL,2018-10-29,47.0,1
B,2018-10-29,20.0,0
BA,2018-10-29,19.0,1
BB,2018-10-29,29.0,1
BD,2018-10-29,26.0,1
BH,2018-10-29,37.0,0
BL,2018-10-29,19.5,1
BN,2018-10-29,42.0,0
BR,2018-10-29,36.0,1
BS,2018-10-29,19.0,0
BT,2018-10-29,36.0,0
CA,2018-10-29,17.0,1
CB,2018-10-29,45.0,0
CF,2018-10-29,31.0,0
CH,2018-10-29,25.0,0
CM,2018-10-29,42.75,1
CO,2018-10-29,47.0,0
CR,2018-10-29,36.0,1
CT,2018-10-29,54.0,0
CV,2018-10-29,28.0,0
CW,2018-10-29,28.33333333333333,1
DA,2018-10-29,43.0,1
DD,2018-10-29,41.0,1
DE,2018-10-29,28.33333333333333,1
DG,2018-10-29,26.5,2
DH,2018-10-29,22.66666666666667,1
DL,2018-10-29,31.0,1
DN,2018-10-29,35.0,1
DT,2018-10-29,28.5,1
DY,2018-10-29,22.0,1
E,2018-10-29,36.5,1
EC,2018-10-29,30.33333333333333,1
EH,2018-10-29,31.5,0
EN,2018-10-29,32.0,1
EX,2018-10-29,20.0,0
FK,2018-10-29,29.33333333333333,1
FY,2018-10-29,35.0,0
G,2018-10-29,16.0,0
GL,2018-10-29,26.4,1
GU,2018-10-29,38.333333333333336,1
GY,2018-10-29,,2
HA,2018-10-29,33.5,1
HD,2018-10-29,29.33333333333333,1
HG,2018-10-29,42.5,1
HP,2018-10-29,47.0,0
HR,2018-10-29,19.0,0
HS,2018-10-29,,2
HU,2018-10-29,35.0,0
HX,2018-10-29,25.0,2
IG,2018-10-29,37.5,1
IM,2018-10-29,,2
IP,2018-10-29,49.0,0
IV,2018-10-29,53.0,0
JE,2018-10-29,,2
KA,2018-10-29,16.0,1
KT,2018-10-29,35.54545454545455,2
KW,2018-10-29,53.0,1
KY,2018-10-29,32.0,1
L,2018-10-29,12.0,0
LA,2018-10-29,32.0,1
LD,2018-10-29,33.2,1
LE,2018-10-29,34.0,0
LL,2018-10-29,25.0,1
LN,2018-10-29,28.0,1
LS,2018-10-29,26.0,0
LU,2018-10-29,47.0,1
M,2018-10-29,16.0,0
ME,2018-10-29,54.0,0
MK,2018-10-29,40.5,1
ML,2018-10-29,28.4,1
N,2018-10-29,37.0,0
NE,2018-10-29,17.0,0
NG,2018-10-29,28.0,0
NN,2018-10-29,34.0,0
NP,2018-10-29,38.0,0
NR,2018-10-29,47.5,0
NW,2018-10-29,27.0,0
OL,2018-10-29,16.0,1
OX,2018-10-29,34.2,1
PA,2018-10-29,25.0,1
PE,2018-10-29,39.875,1
PH,2018-10-29,34.0,0
PL,2018-10-29,29.0,0
PO,2018-10-29,34.0,0
PR,2018-10-29,29.0,0
RG,2018-10-29,34.0,0
RH,2018-10-29,42.0,1
RM,2018-10-29,39.0,0
S,2018-10-29,29.33333333333333,0
SA,2018-10-29,39.0,0
SE,2018-10-29,36.0,0
SG,2018-10-29,45.0,1
SK,2018-10-29,25.714285714285715,1
SL,2018-10-29,37.75,1
SM,2018-10-29,30.33333333333333,2
SN,2018-10-29,26.5,1
SO,2018-10-29,39.0,0
SP,2018-10-29,37.25,1
SR,2018-10-29,34.0,0
SS,2018-10-29,40.0,0
ST,2018-10-29,34.0,0
SW,2018-10-29,30.33333333333333,1
SY,2018-10-29,30.5,1
TA,2018-10-29,19.5,1
TD,2018-10-29,28.6,1
TF,2018-10-29,34.0,1
TN,2018-10-29,48.0,1
TQ,2018-10-29,50.0,0
TR,2018-10-29,29.0,1
TS,2018-10-29,17.0,0
TW,2018-10-29,35.666666666666664,1
UB,2018-10-29,35.0,0
W,2018-10-29,37.0,0
WA,2018-10-29,26.0,0
WC,2018-10-29,18.0,0
WD,2018-10-29,36.0,1
WF,2018-10-29,34.6,1
WN,2018-10-29,17.0,0
WR,2018-10-29,23.0,1
WS,2018-10-29,26.0,0
WV,2018-10-29,30.0,1
YO,2018-10-29,59.0,0
ZE,2018-10-29,59.0,0
AB,2018-10-30,52.0,0
AL,2018-10-30,52.0,1
B,2018-10-30,16.0,0
BA,2018-10-30,18.0,1
BB,2018-10-30,17.0,1
BD,2018-10-30,24.0,1
BH,2018-10-30,27.0,0
BL,2018-10-30,16.75,1
BN,2018-10-30,33.5,0
BR,2018-10-30,20.0,1
BS,2018-10-30,18.0,0
BT,2018-10-30,22.66666666666667,0
CA,2018-10-30,20.0,1
CB,2018-10-30,34.0,0
CF,2018-10-30,18.0,0
CH,2018-10-30,26.0,0
CM,2018-10-30,28.5,1
CO,2018-10-30,34.0,0
CR,2018-10-30,20.0,1
CT,2018-10-30,30.0,0
CV,2018-10-30,19.0,0
CW,2018-10-30,23.33333333333333,1
DA,2018-10-30,24.33333333333333,1
DD,2018-10-30,42.0,1
DE,2018-10-30,23.58333333333333,1
DG,2018-10-30,24.33333333333333,2
DH,2018-10-30,30.66666666666667,1
DL,2018-10-30,35.0,1
DN,2018-10-30,36.5,1
DT,2018-10-30,21.0,1
DY,2018-10-30,19.33333333333333,1
E,2018-10-30,22.5,1
EC,2018-10-30,19.666666666666668,1
EH,2018-10-30,29.75,0
EN,2018-10-30,20.5,1
EX,2018-10-30,15.0,0
FK,2018-10-30,26.33333333333333,1
FY,2018-10-30,42.0,0
G,2018-10-30,7.0,0
GL,2018-10-30,20.6,1
GU,2018-10-30,29.66666666666667,1
GY,2018-10-30,,2
HA,2018-10-30,20.25,1
HD,2018-10-30,34.0,1
HG,2018-10-30,40.5,1
HP,2018-10-30,52.0,0
HR,2018-10-30,17.0,0
HS,2018-10-30,,2
HU,2018-10-30,40.0,0
HX,2018-10-30,24.142857142857146,2
IG,2018-10-30,20.0,1
IM,2018-10-30,,2
IP,2018-10-30,36.0,0
IV,2018-10-30,53.0,0
JE,2018-10-30,,2
KA,2018-10-30,7.0,1
KT,2018-10-30,25.181818181818183,2
KW,2018-10-30,53.0,1
KY,2018-10-30,30.2,1
L,2018-10-30,30.0,0
LA,2018-10-30,29.5,1
LD,2018-10-30,28.0,1
LE,2018-10-30,23.0,0
LL,2018-10-30,26.0,1
LN,2018-10-30,20.0,1
LS,2018-10-30,24.0,0
LU,2018-10-30,52.0,1
M,2018-10-30,13.0,0
ME,2018-10-30,33.0,0
MK,2018-10-30,38.5,1
ML,2018-10-30,25.2,1
N,2018-10-30,25.0,0
NE,2018-10-30,20.0,0
NG,2018-10-30,20.0,0
NN,2018-10-30,25.0,0
NP,2018-10-30,30.0,0
NR,2018-10-30,40.0,0
NW,2018-10-30,16.0,0
OL,2018-10-30,13.0,1
OX,2018-10-30,27.8,1
PA,2018-10-30,19.5,1
PE,2018-10-30,30.125,1
PH,2018-10-30,32.0,0
PL,2018-10-30,20.0,0
PO,2018-10-30,23.0,0
PR,2018-10-30,17.0,0
RG,2018-10-30,24.0,0
RH,2018-10-30,33.5,1
RM,2018-10-30,20.0,0
S,2018-10-30,34.0,0
SA,2018-10-30,37.5,0
SE,2018-10-30,20.0,0
SG,2018-10-30,34.0,1
SK,2018-10-30,24.57142857142857,1
SL,2018-10-30,30.0,1
SM,2018-10-30,18.33333333333333,2
SN,2018-10-30,21.0,1
SO,2018-10-30,32.0,0
SP,2018-10-30,28.75,1
SR,2018-10-30,44.0,0
SS,2018-10-30,26.0,0
ST,2018-10-30,19.0,0
SW,2018-10-30,18.33333333333333,1
SY,2018-10-30,29.5,1
TA,2018-10-30,16.5,1
TD,2018-10-30,27.8,1
TF,2018-10-30,19.0,1
TN,2018-10-30,32.5,1
TQ,2018-10-30,51.0,0
TR,2018-10-30,20.0,1
TS,2018-10-30,28.0,0
TW,2018-10-30,21.66666666666667,1
UB,2018-10-30,22.0,0
W,2018-10-30,21.0,0
WA,2018-10-30,25.0,0
WC,2018-10-30,14.0,0
WD,2018-10-30,28.0,1
WF,2018-10-30,36.6,1
WN,2018-10-30,24.0,0
WR,2018-10-30,17.4,1
WS,2018-10-30,26.0,0
WV,2018-10-30,22.5,1
YO,2018-10-30,57.0,0
ZE,2018-10-30,58.0,0
AB,2018-10-31,31.0,0
AL,2018-10-31,52.0,1
B,2018-10-31,22.0,0
BA,2018-10-31,18.0,1
BB,2018-10-31,31.0,1
BD,2018-10-31,8.0,1
BH,2018-10-31,36.0,0
BL,2018-10-31,24.25,1
BN,2018-10-31,39.5,0
BR,2018-10-31,19.0,1
BS,2018-10-31,18.0,0
BT,2018-10-31,23.33333333333333,0
CA,2018-10-31,25.0,1
CB,2018-10-31,32.0,0
CF,2018-10-31,19.0,0
CH,2018-10-31,28.0,0
CM,2018-10-31,26.75,1
CO,2018-10-31,41.0,0
CR,2018-10-31,19.0,1
CT,2018-10-31,29.0,0
CV,2018-10-31,22.5,0
CW,2018-10-31,26.0,1
DA,2018-10-31,18.33333333333333,1
DD,2018-10-31,37.5,1
DE,2018-10-31,23.33333333333333,1
DG,2018-10-31,36.0,0
DH,2018-10-31,29.0,1
DL,2018-10-31,29.66666666666667,1
DN,2018-10-31,25.5,1
DT,2018-10-31,24.0,1
DY,2018-10-31,21.0,1
E,2018-10-31,16.5,1
EC,2018-10-31,15.0,1
EH,2018-10-31,42.75,0
EN,2018-10-31,9.5,1
EX,2018-10-31,12.0,0
FK,2018-10-31,39.16666666666666,1
FY,2018-10-31,27.0,0
G,2018-10-31,20.0,0
GL,2018-10-31,18.6,1
GU,2018-10-31,28.83333333333333,1
GY,2018-10-31,,2
HA,2018-10-31,9.75,1
HD,2018-10-31,26.0,1
HG,2018-10-31,24.5,1
HP,2018-10-31,52.0,0
HR,2018-10-31,20.0,0
HS,2018-10-31,,2
HU,2018-10-31,22.0,0
HX,2018-10-31,23.57142857142857,2
IG,2018-10-31,12.5,1
IM,2018-10-31,,2
IP,2018-10-31,37.0,0
IV,2018-10-31,57.0,0
JE,2018-10-31,,2
KA,2018-10-31,28.0,1
KT,2018-10-31,21.63636363636364,2
KW,2018-10-31,57.0,1
KY,2018-10-31,43.0,1
L,2018-10-31,34.0,0
LA,2018-10-31,29.0,1
LD,2018-10-31,30.4,1
LE,2018-10-31,29.5,0
LL,2018-10-31,28.0,1
LN,2018-10-31,12.0,1
LS,2018-10-31,8.0,0
LU,2018-10-31,52.0,1
M,2018-10-31,24.0,0
ME,2018-10-31,30.0,0
MK,2018-10-31,35.5,1
ML,2018-10-31,37.833333333333336,1
N,2018-10-31,14.0,0
NE,2018-10-31,14.0,0
NG,2018-10-31,12.0,0
NN,2018-10-31,19.0,0
NP,2018-10-31,10.0,0
NR,2018-10-31,30.0,0
NW,2018-10-31,5.0,0
OL,2018-10-31,24.0,1
OX,2018-10-31,26.8,1
PA,2018-10-31,32.0,1
PE,2018-10-31,27.375,1
PH,2018-10-31,44.0,0
PL,2018-10-31,33.0,0
PO,2018-10-31,29.0,0
PR,2018-10-31,31.0,0
RG,2018-10-31,18.0,0
RH,2018-10-31,39.5,1
RM,2018-10-31,6.0,0
S,2018-10-31,26.0,0
SA,2018-10-31,51.5,0
SE,2018-10-31,19.0,0
SG,2018-10-31,32.0,1
SK,2018-10-31,25.142857142857146,1
SL,2018-10-31,22.5,1
SM,2018-10-31,15.0,2
SN,2018-10-31,18.0,1
SO,2018-10-31,23.5,0
SP,2018-10-31,25.25,1
SR,2018-10-31,39.0,0
SS,2018-10-31,28.0,0
ST,2018-10-31,23.0,0
SW,2018-10-31,15.0,1
SY,2018-10-31,37.75,1
TA,2018-10-31,15.0,1
TD,2018-10-31,36.833333333333336,1
TF,2018-10-31,23.0,1
TN,2018-10-31,34.5,1
TQ,2018-10-31,44.0,0
TR,2018-10-31,33.0,1
TS,2018-10-31,34.0,0
TW,2018-10-31,11.333333333333336,1
UB,2018-10-31,10.0,0
W,2018-10-31,14.0,0
WA,2018-10-31,27.0,0
WC,2018-10-31,12.0,0
WD,2018-10-31,19.25,1
WF,2018-10-31,25.4,1
WN,2018-10-31,18.0,0
WR,2018-10-31,21.8,1
WS,2018-10-31,19.0,0
WV,2018-10-31,21.0,1
YO,2018-10-31,41.0,0
ZE,2018-10-31,57.0,0
AB,2018-11-01,27.0,0
AL,2018-11-01,63.0,1
B,2018-11-01,16.5,0
BA,2018-11-01,20.0,1
BB,2018-11-01,32.0,1
BD,2018-11-01,20.0,1
BH,2018-11-01,35.0,0
BL,2018-11-01,24.25,1
BN,2018-11-01,40.5,0
BR,2018-11-01,8.0,1
BS,2018-11-01,20.0,0
BT,2018-11-01,31.33333333333333,0
CA,2018-11-01,35.0,1
CB,2018-11-01,26.0,0
CF,2018-11-01,16.0,0
CH,2018-11-01,47.0,0
CM,2018-11-01,25.0,1
CO,2018-11-01,41.0,0
CR,2018-11-01,8.0,1
CT,2018-11-01,38.0,0
CV,2018-11-01,16.0,0
CW,2018-11-01,34.0,1
DA,2018-11-01,15.333333333333336,1
DD,2018-11-01,33.0,1
DE,2018-11-01,22.41666666666667,1
DG,2018-11-01,50.0,0
DH,2018-11-01,29.66666666666667,1
DL,2018-11-01,31.0,1
DN,2018-11-01,29.66666666666667,1
DT,2018-11-01,31.5,1
DY,2018-11-01,20.666666666666668,1
E,2018-11-01,7.5,1
EC,2018-11-01,6.0,1
EH,2018-11-01,48.75,0
EN,2018-11-01,5.0,1
EX,2018-11-01,28.0,0
FK,2018-11-01,43.0,1
FY,2018-11-01,59.0,0
G,2018-11-01,24.0,0
GL,2018-11-01,22.4,1
GU,2018-11-01,26.33333333333333,1
GY,2018-11-01,,2
HA,2018-11-01,4.75,1
HD,2018-11-01,32.666666666666664,1
HG,2018-11-01,34.0,1
HP,2018-11-01,63.0,0
HR,2018-11-01,30.0,0
HS,2018-11-01,,2
HU,2018-11-01,20.0,0
HX,2018-11-01,26.714285714285715,2
IG,2018-11-01,7.5,1
IM,2018-11-01,,2
IP,2018-11-01,40.0,0
IV,2018-11-01,60.0,0
JE,2018-11-01,,2
KA,2018-11-01,37.0,1
KT,2018-11-01,16.818181818181817,2
KW,2018-11-01,60.0,1
KY,2018-11-01,46.8,1
L,2018-11-01,34.0,0
LA,2018-11-01,45.5,1
LD,2018-11-01,34.0,1
LE,2018-11-01,20.5,0
LL,2018-11-01,47.0,1
LN,2018-11-01,12.0,1
LS,2018-11-01,20.0,0
LU,2018-11-01,63.0,1
M,2018-11-01,18.5,0
ME,2018-11-01,31.0,0
MK,2018-11-01,39.5,1
ML,2018-11-01,44.83333333333334,1
N,2018-11-01,7.0,0
NE,2018-11-01,20.0,0
NG,2018-11-01,12.0,0
NN,2018-11-01,16.0,0
NP,2018-11-01,30.0,0
NR,2018-11-01,34.0,0
NW,2018-11-01,3.0,0
OL,2018-11-01,18.5,1
OX,2018-11-01,24.0,1
PA,2018-11-01,31.5,1
PE,2018-11-01,25.375,1
PH,2018-11-01,39.0,0
PL,2018-11-01,46.0,0
PO,2018-11-01,18.0,0
PR,2018-11-01,32.0,0
RG,2018-11-01,9.0,0
RH,2018-11-01,40.5,1
RM,2018-11-01,7.0,0
S,2018-11-01,32.666666666666664,0
SA,2018-11-01,47.0,0
SE,2018-11-01,8.0,0
SG,2018-11-01,26.0,1
SK,2018-11-01,27.142857142857146,1
SL,2018-11-01,20.5,1
SM,2018-11-01,5.666666666666668,2
SN,2018-11-01,14.5,1
SO,2018-11-01,25.0,0
SP,2018-11-01,23.5,1
SR,2018-11-01,44.0,0
SS,2018-11-01,26.0,0
ST,2018-11-01,24.0,0
SW,2018-11-01,5.666666666666668,1
SY,2018-11-01,42.75,1
TA,2018-11-01,24.0,1
TD,2018-11-01,44.16666666666666,1
TF,2018-11-01,24.0,1
TN,2018-11-01,37.5,1
TQ,2018-11-01,65.0,0
TR,2018-11-01,46.0,1
TS,2018-11-01,25.0,0
TW,2018-11-01,5.333333333333333,1
UB,2018-11-01,5.0,0
W,2018-11-01,6.0,0
WA,2018-11-01,31.0,0
WC,2018-11-01,3.0,0
WD,2018-11-01,19.0,1
WF,2018-11-01,33.2,1
WN,2018-11-01,28.0,0
WR,2018-11-01,19.0,1
WS,2018-11-01,29.0,0
WV,2018-11-01,26.5,1
YO,2018-11-01,48.0,0
ZE,2018-11-01,58.0,0
AB,2018-11-02,34.0,0
AL,2018-11-02,67.0,1
B,2018-11-02,26.0,0
BA,2018-11-02,16.0,1
BB,2018-11-02,28.0,1
BD,2018-11-02,25.0,1
BH,2018-11-02,29.0,0
BL,2018-11-02,22.0,1
BN,2018-11-02,40.0,0
BR,2018-11-02,9.0,1
BS,2018-11-02,16.0,0
BT,2018-11-02,37.66666666666666,0
CA,2018-11-02,40.0,1
CB,2018-11-02,32.0,0
CF,2018-11-02,14.0,0
CH,2018-11-02,47.0,0
CM,2018-11-02,21.5,1
CO,2018-11-02,33.0,0
CR,2018-11-02,9.0,1
CT,2018-11-02,18.0,0
CV,2018-11-02,18.5,0
CW,2018-11-02,34.666666666666664,1
DA,2018-11-02,10.333333333333334,1
DD,2018-11-02,38.0,1
DE,2018-11-02,29.25,1
DG,2018-11-02,51.0,0
DH,2018-11-02,38.0,1
DL,2018-11-02,40.66666666666666,1
DN,2018-11-02,38.333333333333336,1
DT,2018-11-02,20.5,1
DY,2018-11-02,28.0,1
E,2018-11-02,13.0,1
EC,2018-11-02,11.333333333333336,1
EH,2018-11-02,51.5,0
EN,2018-11-02,10.5,1
EX,2018-11-02,12.0,0
FK,2018-11-02,46.83333333333334,1
FY,2018-11-02,58.0,0
G,2018-11-02,33.0,0
GL,2018-11-02,19.6,1
GU,2018-11-02,26.5,1
GY,2018-11-02,,2
HA,2018-11-02,9.5,1
HD,2018-11-02,41.333333333333336,1
HG,2018-11-02,42.5,1
HP,2018-11-02,67.0,0
HR,2018-11-02,25.0,0
HS,2018-11-02,,2
HU,2018-11-02,29.0,0
HX,2018-11-02,30.285714285714285,2
IG,2018-11-02,7.5,1
IM,2018-11-02,,2
IP,2018-11-02,33.0,0
IV,2018-11-02,68.0,0
JE,2018-11-02,,2
KA,2018-11-02,42.0,1
KT,2018-11-02,19.09090909090909,2
KW,2018-11-02,68.0,1
KY,2018-11-02,49.6,1
L,2018-11-02,43.0,0
LA,2018-11-02,43.0,1
LD,2018-11-02,32.0,1
LE,2018-11-02,28.0,0
LL,2018-11-02,47.0,1
LN,2018-11-02,17.0,1
LS,2018-11-02,25.0,0
LU,2018-11-02,67.0,1
M,2018-11-02,17.5,0
ME,2018-11-02,16.0,0
MK,2018-11-02,46.5,1
ML,2018-11-02,48.33333333333334,1
N,2018-11-02,17.0,0
NE,2018-11-02,29.0,0
NG,2018-11-02,17.0,0
NN,2018-11-02,26.0,0
NP,2018-11-02,20.0,0
NR,2018-11-02,32.0,0
NW,2018-11-02,4.0,0
OL,2018-11-02,17.5,1
OX,2018-11-02,28.2,1
PA,2018-11-02,37.5,1
PE,2018-11-02,28.5,1
PH,2018-11-02,42.0,0
PL,2018-11-02,32.0,0
PO,2018-11-02,20.0,0
PR,2018-11-02,28.0,0
RG,2018-11-02,11.0,0
RH,2018-11-02,40.0,1
RM,2018-11-02,6.0,0
S,2018-11-02,41.333333333333336,0
SA,2018-11-02,50.5,0
SE,2018-11-02,9.0,0
SG,2018-11-02,32.0,1
SK,2018-11-02,30.857142857142854,1
SL,2018-11-02,25.25,1
SM,2018-11-02,9.333333333333334,2
SN,2018-11-02,13.5,1
SO,2018-11-02,24.0,0
SP,2018-11-02,22.0,1
SR,2018-11-02,52.0,0
SS,2018-11-02,15.0,0
ST,2018-11-02,33.0,0
SW,2018-11-02,9.333333333333334,1
SY,2018-11-02,43.25,1
TA,2018-11-02,14.0,1
TD,2018-11-02,47.66666666666666,1
TF,2018-11-02,33.0,1
TN,2018-11-02,28.5,1
TQ,2018-11-02,47.0,0
TR,2018-11-02,32.0,1
TS,2018-11-02,33.0,0
TW,2018-11-02,11.333333333333336,1
UB,2018-11-02,11.5,0
W,2018-11-02,11.0,0
WA,2018-11-02,24.0,0
WC,2018-11-02,8.0,0
WD,2018-11-02,23.5,1
WF,2018-11-02,41.8,1
WN,2018-11-02,25.0,0
WR,2018-11-02,22.8,1
WS,2018-11-02,32.0,0
WV,2018-11-02,32.5,1
YO,2018-11-02,60.0,0
ZE,2018-11-02,62.0,0
AB,2018-11-03,53.0,0
AL,2018-11-03,70.0,1
B,2018-11-03,54.5,0
BA,2018-11-03,48.0,1
BB,2018-11-03,54.0,1
BD,2018-11-03,41.0,1
BH,2018-11-03,76.0,0
BL,2018-11-03,51.5,1
BN,2018-11-03,65.0,0
BR,2018-11-03,40.0,1
BS,2018-11-03,48.0,0
BT,2018-11-03,59.0,0
CA,2018-11-03,56.5,1
CB,2018-11-03,50.0,0
CF,2018-11-03,50.0,0
CH,2018-11-03,53.0,0
CM,2018-11-03,47.75,1
CO,2018-11-03,56.0,0
CR,2018-11-03,40.0,1
CT,2018-11-03,44.0,0
CV,2018-11-03,55.5,0
CW,2018-11-03,54.0,1
DA,2018-11-03,42.333333333333336,1
DD,2018-11-03,60.5,1
DE,2018-11-03,55.66666666666666,1
DG,2018-11-03,70.0,0
DH,2018-11-03,51.33333333333334,1
DL,2018-11-03,51.33333333333334,1
DN,2018-11-03,53.5,1
DT,2018-11-03,68.0,1
DY,2018-11-03,58.66666666666666,1
E,2018-11-03,37.0,1
EC,2018-11-03,35.666666666666664,1
EH,2018-11-03,69.5,0
EN,2018-11-03,21.0,1
EX,2018-11-03,60.0,0
FK,2018-11-03,68.0,1
FY,2018-11-03,55.0,0
G,2018-11-03,62.0,0
GL,2018-11-03,56.6,1
GU,2018-11-03,55.16666666666666,1
GY,2018-11-03,,2
HA,2018-11-03,20.0,1
HD,2018-11-03,56.0,1
HG,2018-11-03,48.5,1
HP,2018-11-03,70.0,0
HR,2018-11-03,63.0,0
HS,2018-11-03,,2
HU,2018-11-03,51.0,0
HX,2018-11-03,51.714285714285715,2
IG,2018-11-03,41.0,1
IM,2018-11-03,,2
IP,2018-11-03,46.0,0
IV,2018-11-03,71.0,0
JE,2018-11-03,,2
KA,2018-11-03,66.0,1
KT,2018-11-03,43.27272727272727,2
KW,2018-11-03,71.0,1
KY,2018-11-03,69.2,1
L,2018-11-03,55.0,0
LA,2018-11-03,54.5,1
LD,2018-11-03,61.4,1
LE,2018-11-03,57.0,0
LL,2018-11-03,53.0,1
LN,2018-11-03,46.0,1
LS,2018-11-03,41.0,0
LU,2018-11-03,70.0,1
M,2018-11-03,49.5,0
ME,2018-11-03,45.0,0
MK,2018-11-03,60.5,1
ML,2018-11-03,68.33333333333333,1
N,2018-11-03,34.0,0
NE,2018-11-03,43.0,0
NG,2018-11-03,46.0,0
NN,2018-11-03,51.0,0
NP,2018-11-03,61.0,0
NR,2018-11-03,47.0,0
NW,2018-11-03,8.0,0
OL,2018-11-03,49.5,1
OX,2018-11-03,54.0,1
PA,2018-11-03,65.0,1
PE,2018-11-03,50.125,1
PH,2018-11-03,68.0,0
PL,2018-11-03,78.0,0
PO,2018-11-03,54.0,0
PR,2018-11-03,54.0,0
RG,2018-11-03,38.0,0
RH,2018-11-03,65.0,1
RM,2018-11-03,42.0,0
S,2018-11-03,56.0,0
SA,2018-11-03,66.5,0
SE,2018-11-03,40.0,0
SG,2018-11-03,50.0,1
SK,2018-11-03,53.714285714285715,1
SL,2018-11-03,35.75,1
SM,2018-11-03,36.66666666666666,2
SN,2018-11-03,43.0,1
SO,2018-11-03,54.5,0
SP,2018-11-03,55.75,1
SR,2018-11-03,56.0,0
SS,2018-11-03,43.0,0
ST,2018-11-03,53.0,0
SW,2018-11-03,36.66666666666666,1
