region_id,timestamp,val_PM10_max,extra_rings_PM10_max
DY,2017-10-15,34.0,1
E,2017-10-15,44.0,2
EC,2017-10-15,38.0,1
EH,2017-10-15,16.0,0
EN,2017-10-15,45.33333333333334,1
EX,2017-10-15,43.5,1
FK,2017-10-15,16.0,0
FY,2017-10-15,24.5,2
G,2017-10-15,22.0,0
GL,2017-10-15,30.66666666666667,1
GU,2017-10-15,37.833333333333336,1
GY,2017-10-15,,2
HA,2017-10-15,44.0,1
HD,2017-10-15,27.66666666666667,1
HG,2017-10-15,30.0,1
HP,2017-10-15,37.333333333333336,1
HR,2017-10-15,37.0,1
HS,2017-10-15,,2
HU,2017-10-15,43.0,0
HX,2017-10-15,28.857142857142854,2
IG,2017-10-15,46.0,1
IM,2017-10-15,,2
IP,2017-10-15,34.0,1
IV,2017-10-15,19.0,1
JE,2017-10-15,,2
KA,2017-10-15,22.0,1
KT,2017-10-15,39.1,2
KW,2017-10-15,19.0,2
KY,2017-10-15,16.0,1
L,2017-10-15,25.0,0
LA,2017-10-15,24.0,1
LD,2017-10-15,41.8,1
LE,2017-10-15,23.0,0
LL,2017-10-15,35.666666666666664,2
LN,2017-10-15,31.33333333333333,1
LS,2017-10-15,31.0,0
LU,2017-10-15,42.0,1
M,2017-10-15,28.5,0
ME,2017-10-15,39.5,0
MK,2017-10-15,38.0,1
ML,2017-10-15,18.4,1
N,2017-10-15,44.0,1
NE,2017-10-15,21.0,0
NG,2017-10-15,34.0,0
NN,2017-10-15,27.0,1
NP,2017-10-15,37.0,0
NR,2017-10-15,34.0,0
NW,2017-10-15,47.0,0
OL,2017-10-15,28.5,1
OX,2017-10-15,34.0,0
PA,2017-10-15,22.0,0
PE,2017-10-15,33.4,1
PH,2017-10-15,19.0,1
PL,2017-10-15,43.5,0
PO,2017-10-15,30.0,0
PR,2017-10-15,25.0,1
RG,2017-10-15,39.0,0
RH,2017-10-15,38.25,2
RM,2017-10-15,46.0,0
S,2017-10-15,27.66666666666667,0
SA,2017-10-15,45.0,0
SE,2017-10-15,42.0,1
SG,2017-10-15,42.0,0
SK,2017-10-15,28.375,1
SL,2017-10-15,40.333333333333336,1
SM,2017-10-15,40.333333333333336,2
SN,2017-10-15,36.75,1
SO,2017-10-15,39.66666666666666,0
SP,2017-10-15,39.4,1
SR,2017-10-15,26.33333333333333,1
SS,2017-10-15,42.0,0
ST,2017-10-15,33.0,0
SW,2017-10-15,40.333333333333336,1
SY,2017-10-15,45.0,1
TA,2017-10-15,35.0,1
TD,2017-10-15,19.25,1
TF,2017-10-15,33.0,1
TN,2017-10-15,39.5,1
TQ,2017-10-15,43.5,1
TR,2017-10-15,43.5,1
TS,2017-10-15,29.0,0
TW,2017-10-15,42.0,1
UB,2017-10-15,43.0,0
W,2017-10-15,41.5,0
WA,2017-10-15,27.0,0
WC,2017-10-15,38.0,0
WD,2017-10-15,45.66666666666666,1
WF,2017-10-15,28.625,1
WN,2017-10-15,27.2,1
WR,2017-10-15,28.0,1
WS,2017-10-15,33.5,1
WV,2017-10-15,33.0,1
YO,2017-10-15,29.0,0
ZE,2017-10-15,,2
AB,2017-10-16,50.0,0
AL,2017-10-16,47.0,1
B,2017-10-16,57.0,0
BA,2017-10-16,36.0,1
BB,2017-10-16,47.0,2
BD,2017-10-16,28.0,1
BH,2017-10-16,38.66666666666666,1
BL,2017-10-16,46.0,1
BN,2017-10-16,32.0,1
BR,2017-10-16,46.5,2
BS,2017-10-16,36.0,0
BT,2017-10-16,42.2,0
CA,2017-10-16,39.0,0
CB,2017-10-16,47.0,1
CF,2017-10-16,40.0,0
CH,2017-10-16,61.0,1
CM,2017-10-16,45.33333333333334,1
CO,2017-10-16,42.5,2
CR,2017-10-16,50.66666666666666,2
CT,2017-10-16,41.5,1
CV,2017-10-16,37.66666666666666,0
CW,2017-10-16,46.66666666666666,1
DA,2017-10-16,45.0,1
DD,2017-10-16,50.0,1
DE,2017-10-16,47.81818181818182,1
DG,2017-10-16,39.0,1
DH,2017-10-16,57.66666666666666,1
DL,2017-10-16,55.16666666666666,1
DN,2017-10-16,76.0,0
DT,2017-10-16,42.75,2
DY,2017-10-16,57.0,1
E,2017-10-16,50.8,2
EC,2017-10-16,51.0,1
EH,2017-10-16,35.0,0
EN,2017-10-16,50.33333333333334,1
EX,2017-10-16,52.5,1
FK,2017-10-16,33.0,0
FY,2017-10-16,67.0,2
G,2017-10-16,28.5,0
GL,2017-10-16,36.833333333333336,1
GU,2017-10-16,38.833333333333336,1
GY,2017-10-16,,2
HA,2017-10-16,56.6,1
HD,2017-10-16,55.33333333333334,1
HG,2017-10-16,43.75,1
HP,2017-10-16,39.66666666666666,1
HR,2017-10-16,38.0,1
HS,2017-10-16,,2
HU,2017-10-16,65.0,0
HX,2017-10-16,44.85714285714285,2
IG,2017-10-16,52.0,1
IM,2017-10-16,,2
IP,2017-10-16,34.0,1
IV,2017-10-16,50.0,1
JE,2017-10-16,,2
KA,2017-10-16,27.33333333333333,1
KT,2017-10-16,46.3,2
KW,2017-10-16,50.0,2
KY,2017-10-16,34.333333333333336,1
L,2017-10-16,95.0,0
LA,2017-10-16,39.0,1
LD,2017-10-16,97.8,1
LE,2017-10-16,42.0,0
LL,2017-10-16,99.0,2
LN,2017-10-16,57.33333333333334,1
LS,2017-10-16,28.0,0
LU,2017-10-16,47.0,1
M,2017-10-16,46.0,0
ME,2017-10-16,41.5,0
MK,2017-10-16,40.5,1
ML,2017-10-16,32.0,1
N,2017-10-16,51.66666666666666,1
NE,2017-10-16,42.0,0
NG,2017-10-16,48.0,0
NN,2017-10-16,37.8,1
NP,2017-10-16,38.0,0
NR,2017-10-16,34.0,0
NW,2017-10-16,52.0,0
OL,2017-10-16,46.0,1
OX,2017-10-16,34.0,0
PA,2017-10-16,25.0,0
PE,2017-10-16,43.8,1
PH,2017-10-16,36.0,1
PL,2017-10-16,52.5,0
PO,2017-10-16,32.0,0
PR,2017-10-16,95.0,1
RG,2017-10-16,42.5,0
RH,2017-10-16,39.5,2
RM,2017-10-16,52.0,0
S,2017-10-16,55.33333333333334,0
SA,2017-10-16,137.0,0
SE,2017-10-16,51.5,1
SG,2017-10-16,47.0,0
SK,2017-10-16,49.75,1
SL,2017-10-16,48.66666666666666,1
SM,2017-10-16,56.33333333333334,2
SN,2017-10-16,38.75,1
SO,2017-10-16,38.66666666666666,0
SP,2017-10-16,40.2,1
SR,2017-10-16,57.66666666666666,1
SS,2017-10-16,37.0,0
ST,2017-10-16,52.0,0
SW,2017-10-16,56.33333333333334,1
SY,2017-10-16,137.0,1
TA,2017-10-16,36.0,1
TD,2017-10-16,37.75,1
TF,2017-10-16,52.0,1
TN,2017-10-16,41.5,1
TQ,2017-10-16,52.5,1
TR,2017-10-16,52.5,1
TS,2017-10-16,65.5,0
TW,2017-10-16,59.66666666666666,1
UB,2017-10-16,61.0,0
W,2017-10-16,59.0,0
WA,2017-10-16,44.0,0
WC,2017-10-16,51.0,0
WD,2017-10-16,55.0,1
WF,2017-10-16,52.125,1
WN,2017-10-16,55.0,1
WR,2017-10-16,42.5,1
WS,2017-10-16,54.5,1
WV,2017-10-16,52.0,1
YO,2017-10-16,59.5,0
ZE,2017-10-16,,2
AB,2017-10-17,15.0,0
AL,2017-10-17,34.0,1
B,2017-10-17,17.0,0
BA,2017-10-17,26.0,1
BB,2017-10-17,34.666666666666664,2
BD,2017-10-17,59.0,1
BH,2017-10-17,35.666666666666664,1
BL,2017-10-17,20.5,1
BN,2017-10-17,21.0,1
BR,2017-10-17,36.5,2
BS,2017-10-17,26.0,0
BT,2017-10-17,21.4,0
CA,2017-10-17,29.0,0
CB,2017-10-17,34.0,1
CF,2017-10-17,24.0,0
CH,2017-10-17,18.0,1
CM,2017-10-17,38.66666666666666,1
CO,2017-10-17,36.0,2
CR,2017-10-17,39.66666666666666,2
CT,2017-10-17,38.5,1
CV,2017-10-17,37.66666666666666,0
CW,2017-10-17,19.666666666666668,1
DA,2017-10-17,38.66666666666666,1
DD,2017-10-17,15.0,1
DE,2017-10-17,28.54545454545455,1
DG,2017-10-17,29.0,1
DH,2017-10-17,15.0,1
DL,2017-10-17,18.666666666666668,1
DN,2017-10-17,24.0,0
DT,2017-10-17,33.5,2
DY,2017-10-17,17.0,1
E,2017-10-17,47.8,2
EC,2017-10-17,30.0,1
EH,2017-10-17,7.0,0
EN,2017-10-17,56.66666666666666,1
EX,2017-10-17,40.5,1
FK,2017-10-17,7.0,0
FY,2017-10-17,24.5,2
G,2017-10-17,13.0,0
GL,2017-10-17,30.83333333333333,1
GU,2017-10-17,30.33333333333333,1
GY,2017-10-17,,2
HA,2017-10-17,52.8,1
HD,2017-10-17,17.666666666666668,1
HG,2017-10-17,39.0,1
HP,2017-10-17,24.66666666666667,1
HR,2017-10-17,26.0,1
HS,2017-10-17,,2
HU,2017-10-17,49.0,0
HX,2017-10-17,30.285714285714285,2
IG,2017-10-17,39.0,1
IM,2017-10-17,,2
IP,2017-10-17,28.0,1
IV,2017-10-17,15.0,1
JE,2017-10-17,,2
KA,2017-10-17,11.333333333333336,1
KT,2017-10-17,34.0,2
KW,2017-10-17,15.0,2
KY,2017-10-17,7.0,1
L,2017-10-17,20.0,0
LA,2017-10-17,29.0,1
LD,2017-10-17,36.0,1
LE,2017-10-17,54.0,0
LL,2017-10-17,30.66666666666667,2
LN,2017-10-17,25.33333333333333,1
LS,2017-10-17,59.0,0
LU,2017-10-17,34.0,1
M,2017-10-17,20.5,0
ME,2017-10-17,38.5,0
MK,2017-10-17,27.0,1
ML,2017-10-17,9.4,1
N,2017-10-17,55.33333333333334,1
NE,2017-10-17,8.0,0
NG,2017-10-17,26.0,0
NN,2017-10-17,37.4,1
NP,2017-10-17,26.0,0
NR,2017-10-17,28.0,0
NW,2017-10-17,68.0,0
OL,2017-10-17,20.5,1
OX,2017-10-17,20.0,0
PA,2017-10-17,8.0,0
PE,2017-10-17,33.6,1
PH,2017-10-17,10.0,1
PL,2017-10-17,40.5,0
PO,2017-10-17,21.0,0
PR,2017-10-17,20.0,1
RG,2017-10-17,27.0,0
RH,2017-10-17,32.375,2
RM,2017-10-17,39.0,0
S,2017-10-17,17.666666666666668,0
SA,2017-10-17,43.33333333333334,0
SE,2017-10-17,34.5,1
SG,2017-10-17,34.0,0
SK,2017-10-17,19.125,1
SL,2017-10-17,30.0,1
SM,2017-10-17,40.66666666666666,2
SN,2017-10-17,25.0,1
SO,2017-10-17,35.666666666666664,0
SP,2017-10-17,32.2,1
SR,2017-10-17,15.0,1
SS,2017-10-17,43.0,0
ST,2017-10-17,25.0,0
SW,2017-10-17,40.66666666666666,1
SY,2017-10-17,43.33333333333334,1
TA,2017-10-17,26.0,1
TD,2017-10-17,12.75,1
TF,2017-10-17,25.0,1
TN,2017-10-17,38.5,1
TQ,2017-10-17,40.5,1
TR,2017-10-17,40.5,1
TS,2017-10-17,18.5,0
TW,2017-10-17,42.66666666666666,1
UB,2017-10-17,36.0,0
W,2017-10-17,46.0,0
WA,2017-10-17,17.0,0
WC,2017-10-17,30.0,0
WD,2017-10-17,57.33333333333334,1
WF,2017-10-17,29.125,1
WN,2017-10-17,19.0,1
WR,2017-10-17,32.5,1
WS,2017-10-17,21.0,1
WV,2017-10-17,25.0,1
YO,2017-10-17,19.0,0
ZE,2017-10-17,,2
AB,2017-10-18,17.0,0
AL,2017-10-18,49.0,1
B,2017-10-18,26.0,0
BA,2017-10-18,30.0,1
BB,2017-10-18,36.66666666666666,2
BD,2017-10-18,18.0,1
BH,2017-10-18,85.0,1
BL,2017-10-18,50.5,1
BN,2017-10-18,48.0,1
BR,2017-10-18,76.0,2
BS,2017-10-18,30.0,0
BT,2017-10-18,38.6,0
CA,2017-10-18,31.0,0
CB,2017-10-18,49.0,1
CF,2017-10-18,38.0,0
CH,2017-10-18,37.66666666666666,1
CM,2017-10-18,79.0,1
CO,2017-10-18,70.25,2
CR,2017-10-18,82.16666666666667,2
CT,2017-10-18,72.5,1
CV,2017-10-18,31.66666666666667,0
CW,2017-10-18,30.0,1
DA,2017-10-18,74.0,1
DD,2017-10-18,17.0,1
DE,2017-10-18,32.54545454545455,1
DG,2017-10-18,31.0,1
DH,2017-10-18,32.666666666666664,1
DL,2017-10-18,32.5,1
DN,2017-10-18,109.0,0
DT,2017-10-18,69.0,2
DY,2017-10-18,26.0,1
E,2017-10-18,77.25,2
EC,2017-10-18,82.0,1
EH,2017-10-18,18.0,0
EN,2017-10-18,75.0,1
EX,2017-10-18,34.5,1
FK,2017-10-18,14.0,0
FY,2017-10-18,41.5,2
G,2017-10-18,14.5,0
GL,2017-10-18,35.5,1
GU,2017-10-18,83.5,1
GY,2017-10-18,,2
HA,2017-10-18,90.75,1
HD,2017-10-18,38.333333333333336,1
HG,2017-10-18,25.5,1
HP,2017-10-18,85.66666666666667,1
HR,2017-10-18,29.0,1
HS,2017-10-18,,2
HU,2017-10-18,43.0,0
HX,2017-10-18,36.0,2
IG,2017-10-18,77.0,1
IM,2017-10-18,,2
IP,2017-10-18,44.0,1
IV,2017-10-18,17.0,1
JE,2017-10-18,,2
KA,2017-10-18,13.0,1
KT,2017-10-18,84.5,2
KW,2017-10-18,17.0,2
KY,2017-10-18,16.666666666666668,1
L,2017-10-18,52.0,0
LA,2017-10-18,31.0,1
LD,2017-10-18,32.0,1
LE,2017-10-18,34.0,0
LL,2017-10-18,34.333333333333336,2
LN,2017-10-18,56.0,1
LS,2017-10-18,18.0,0
LU,2017-10-18,49.0,1
M,2017-10-18,50.5,0
ME,2017-10-18,72.5,0
MK,2017-10-18,54.0,1
ML,2017-10-18,15.8,1
N,2017-10-18,91.5,1
NE,2017-10-18,20.0,0
NG,2017-10-18,29.5,0
NN,2017-10-18,37.6,1
NP,2017-10-18,29.0,0
NR,2017-10-18,44.0,0
NW,2017-10-18,101.0,0
OL,2017-10-18,50.5,1
OX,2017-10-18,59.0,0
PA,2017-10-18,10.0,0
PE,2017-10-18,37.2,1
PH,2017-10-18,13.666666666666664,1
PL,2017-10-18,34.5,0
PO,2017-10-18,48.0,0
PR,2017-10-18,52.0,1
RG,2017-10-18,99.0,0
RH,2017-10-18,80.75,2
RM,2017-10-18,77.0,0
S,2017-10-18,38.333333333333336,0
SA,2017-10-18,31.0,0
SE,2017-10-18,79.5,1
SG,2017-10-18,49.0,0
SK,2017-10-18,38.25,1
SL,2017-10-18,90.33333333333331,1
SM,2017-10-18,90.33333333333331,2
SN,2017-10-18,71.75,1
SO,2017-10-18,85.0,0
SP,2017-10-18,90.6,1
SR,2017-10-18,32.666666666666664,1
SS,2017-10-18,111.0,0
ST,2017-10-18,29.0,0
SW,2017-10-18,90.33333333333331,1
SY,2017-10-18,31.0,1
TA,2017-10-18,30.0,1
TD,2017-10-18,21.75,1
TF,2017-10-18,29.0,1
TN,2017-10-18,72.5,1
TQ,2017-10-18,34.5,1
TR,2017-10-18,34.5,1
TS,2017-10-18,39.0,0
TW,2017-10-18,87.33333333333331,1
UB,2017-10-18,73.0,0
W,2017-10-18,94.5,0
WA,2017-10-18,30.5,0
WC,2017-10-18,82.0,0
WD,2017-10-18,87.0,1
WF,2017-10-18,40.75,1
WN,2017-10-18,42.8,1
WR,2017-10-18,30.25,1
WS,2017-10-18,27.5,1
WV,2017-10-18,29.0,1
YO,2017-10-18,33.0,0
ZE,2017-10-18,,2
AB,2017-10-19,32.0,0
AL,2017-10-19,57.0,1
B,2017-10-19,29.0,0
BA,2017-10-19,23.0,1
BB,2017-10-19,26.83333333333333,2
BD,2017-10-19,31.5,1
BH,2017-10-19,41.333333333333336,1
BL,2017-10-19,25.5,1
BN,2017-10-19,36.0,1
BR,2017-10-19,45.5,2
BS,2017-10-19,23.0,0
BT,2017-10-19,21.2,0
CA,2017-10-19,27.0,0
CB,2017-10-19,57.0,1
CF,2017-10-19,25.0,0
CH,2017-10-19,22.66666666666667,1
CM,2017-10-19,48.0,1
CO,2017-10-19,48.5,2
CR,2017-10-19,46.33333333333334,2
CT,2017-10-19,40.0,1
CV,2017-10-19,34.666666666666664,0
CW,2017-10-19,26.66666666666667,1
DA,2017-10-19,41.333333333333336,1
DD,2017-10-19,32.0,1
DE,2017-10-19,35.72727272727273,1
DG,2017-10-19,27.0,1
DH,2017-10-19,26.66666666666667,1
DL,2017-10-19,30.0,1
DN,2017-10-19,45.0,0
DT,2017-10-19,34.125,2
DY,2017-10-19,29.0,1
E,2017-10-19,54.25,2
EC,2017-10-19,58.0,1
EH,2017-10-19,34.0,0
EN,2017-10-19,57.5,1
EX,2017-10-19,26.0,1
FK,2017-10-19,43.0,0
FY,2017-10-19,23.5,2
G,2017-10-19,29.5,0
GL,2017-10-19,31.33333333333333,1
GU,2017-10-19,39.0,1
GY,2017-10-19,,2
HA,2017-10-19,47.25,1
HD,2017-10-19,36.333333333333336,1
HG,2017-10-19,34.0,1
HP,2017-10-19,37.66666666666666,1
HR,2017-10-19,22.0,1
HS,2017-10-19,,2
HU,2017-10-19,44.0,0
HX,2017-10-19,31.857142857142854,2
IG,2017-10-19,44.0,1
IM,2017-10-19,,2
IP,2017-10-19,50.0,1
IV,2017-10-19,32.0,1
JE,2017-10-19,,2
KA,2017-10-19,27.66666666666667,1
KT,2017-10-19,42.3,2
KW,2017-10-19,32.0,2
KY,2017-10-19,37.0,1
L,2017-10-19,20.0,0
LA,2017-10-19,27.0,1
LD,2017-10-19,25.0,1
LE,2017-10-19,32.0,0
LL,2017-10-19,24.33333333333333,2
LN,2017-10-19,44.0,1
LS,2017-10-19,31.5,0
LU,2017-10-19,57.0,1
M,2017-10-19,25.5,0
ME,2017-10-19,40.0,0
MK,2017-10-19,48.0,1
ML,2017-10-19,34.0,1
N,2017-10-19,58.0,1
NE,2017-10-19,26.0,0
NG,2017-10-19,43.5,0
NN,2017-10-19,35.0,1
NP,2017-10-19,22.0,0
NR,2017-10-19,50.0,0
NW,2017-10-19,58.0,0
OL,2017-10-19,25.5,1
OX,2017-10-19,39.0,0
PA,2017-10-19,24.0,0
PE,2017-10-19,45.2,1
PH,2017-10-19,33.0,1
PL,2017-10-19,26.0,0
PO,2017-10-19,36.0,0
PR,2017-10-19,20.0,1
RG,2017-10-19,37.0,0
RH,2017-10-19,39.25,2
RM,2017-10-19,44.0,0
S,2017-10-19,36.333333333333336,0
SA,2017-10-19,26.0,0
SE,2017-10-19,51.0,1
SG,2017-10-19,57.0,0
SK,2017-10-19,30.0,1
SL,2017-10-19,36.333333333333336,1
SM,2017-10-19,51.33333333333334,2
SN,2017-10-19,34.0,1
SO,2017-10-19,41.333333333333336,0
SP,2017-10-19,39.6,1
SR,2017-10-19,26.66666666666667,1
SS,2017-10-19,43.0,0
ST,2017-10-19,32.0,0
SW,2017-10-19,51.33333333333334,1
SY,2017-10-19,26.0,1
TA,2017-10-19,23.0,1
TD,2017-10-19,30.25,1
TF,2017-10-19,32.0,1
TN,2017-10-19,40.0,1
TQ,2017-10-19,26.0,1
TR,2017-10-19,26.0,1
TS,2017-10-19,27.0,0
TW,2017-10-19,43.66666666666666,1
UB,2017-10-19,35.0,0
W,2017-10-19,48.0,0
WA,2017-10-19,24.0,0
WC,2017-10-19,58.0,0
WD,2017-10-19,46.5,1
WF,2017-10-19,36.25,1
WN,2017-10-19,23.8,1
WR,2017-10-19,33.25,1
WS,2017-10-19,30.5,1
WV,2017-10-19,32.0,1
YO,2017-10-19,36.5,0
ZE,2017-10-19,,2
AB,2017-10-20,36.0,0
AL,2017-10-20,21.0,1
B,2017-10-20,20.0,0
BA,2017-10-20,21.0,1
BB,2017-10-20,23.33333333333333,2
BD,2017-10-20,37.0,1
BH,2017-10-20,23.33333333333333,1
BL,2017-10-20,15.5,1
BN,2017-10-20,14.0,1
BR,2017-10-20,23.75,2
BS,2017-10-20,21.0,0
BT,2017-10-20,34.2,0
CA,2017-10-20,20.0,0
CB,2017-10-20,21.0,1
CF,2017-10-20,21.0,0
CH,2017-10-20,16.666666666666668,1
CM,2017-10-20,23.33333333333333,1
CO,2017-10-20,23.25,2
CR,2017-10-20,27.16666666666667,2
CT,2017-10-20,25.0,1
CV,2017-10-20,31.66666666666667,0
CW,2017-10-20,19.666666666666668,1
DA,2017-10-20,23.33333333333333,1
DD,2017-10-20,36.0,1
DE,2017-10-20,27.272727272727273,1
DG,2017-10-20,20.0,1
DH,2017-10-20,18.0,1
DL,2017-10-20,19.5,1
DN,2017-10-20,16.0,0
DT,2017-10-20,22.142857142857146,2
DY,2017-10-20,20.0,1
E,2017-10-20,25.8,2
EC,2017-10-20,25.0,1
EH,2017-10-20,14.5,0
EN,2017-10-20,28.0,1
EX,2017-10-20,27.0,1
FK,2017-10-20,22.0,0
FY,2017-10-20,17.5,2
G,2017-10-20,20.5,0
GL,2017-10-20,25.5,1
GU,2017-10-20,20.166666666666668,1
GY,2017-10-20,,2
HA,2017-10-20,29.4,1
HD,2017-10-20,22.0,1
HG,2017-10-20,29.25,1
HP,2017-10-20,16.666666666666668,1
HR,2017-10-20,24.0,1
HS,2017-10-20,,2
HU,2017-10-20,30.0,0
HX,2017-10-20,24.42857142857143,2
IG,2017-10-20,20.0,1
IM,2017-10-20,,2
IP,2017-10-20,23.0,1
IV,2017-10-20,36.0,1
JE,2017-10-20,,2
KA,2017-10-20,17.333333333333332,1
KT,2017-10-20,23.0,2
KW,2017-10-20,36.0,2
KY,2017-10-20,17.0,1
L,2017-10-20,15.0,0
LA,2017-10-20,20.0,1
LD,2017-10-20,28.8,1
LE,2017-10-20,46.0,0
LL,2017-10-20,24.83333333333333,2
LN,2017-10-20,21.66666666666667,1
LS,2017-10-20,37.0,0
LU,2017-10-20,21.0,1
M,2017-10-20,15.5,0
ME,2017-10-20,25.0,0
MK,2017-10-20,17.0,1
ML,2017-10-20,18.4,1
N,2017-10-20,29.33333333333333,1
NE,2017-10-20,20.0,0
NG,2017-10-20,24.5,0
NN,2017-10-20,30.8,1
NP,2017-10-20,24.0,0
NR,2017-10-20,23.0,0
NW,2017-10-20,31.5,0
OL,2017-10-20,15.5,1
OX,2017-10-20,13.0,0
PA,2017-10-20,11.0,0
PE,2017-10-20,27.8,1
PH,2017-10-20,23.0,1
PL,2017-10-20,27.0,0
PO,2017-10-20,14.0,0
PR,2017-10-20,15.0,1
RG,2017-10-20,18.5,0
RH,2017-10-20,21.375,2
RM,2017-10-20,20.0,0
S,2017-10-20,22.0,0
SA,2017-10-20,33.0,0
SE,2017-10-20,22.5,1
SG,2017-10-20,21.0,0
SK,2017-10-20,19.5,1
SL,2017-10-20,17.666666666666668,1
SM,2017-10-20,31.0,2
SN,2017-10-20,17.75,1
SO,2017-10-20,23.33333333333333,0
SP,2017-10-20,21.4,1
SR,2017-10-20,18.0,1
SS,2017-10-20,29.0,0
ST,2017-10-20,24.0,0
SW,2017-10-20,31.0,1
SY,2017-10-20,33.0,1
TA,2017-10-20,21.0,1
TD,2017-10-20,17.25,1
TF,2017-10-20,24.0,1
TN,2017-10-20,25.0,1
TQ,2017-10-20,27.0,1
TR,2017-10-20,27.0,1
TS,2017-10-20,17.0,0
TW,2017-10-20,28.0,1
UB,2017-10-20,16.0,0
W,2017-10-20,34.0,0
WA,2017-10-20,17.5,0
WC,2017-10-20,25.0,0
WD,2017-10-20,26.33333333333333,1
WF,2017-10-20,24.875,1
WN,2017-10-20,16.2,1
WR,2017-10-20,28.75,1
WS,2017-10-20,22.0,1
WV,2017-10-20,24.0,1
YO,2017-10-20,21.5,0
ZE,2017-10-20,,2
AB,2017-10-21,45.0,0
AL,2017-10-21,21.0,1
B,2017-10-21,17.0,0
BA,2017-10-21,22.0,1
BB,2017-10-21,16.5,2
BD,2017-10-21,19.5,1
BH,2017-10-21,29.33333333333333,1
BL,2017-10-21,16.0,1
BN,2017-10-21,25.0,1
BR,2017-10-21,26.5,2
BS,2017-10-21,22.0,0
BT,2017-10-21,25.4,0
CA,2017-10-21,15.0,0
CB,2017-10-21,21.0,1
CF,2017-10-21,25.0,0
CH,2017-10-21,14.0,1
CM,2017-10-21,23.0,1
CO,2017-10-21,21.75,2
CR,2017-10-21,27.0,2
CT,2017-10-21,28.0,1
CV,2017-10-21,19.666666666666668,0
CW,2017-10-21,16.0,1
DA,2017-10-21,26.66666666666667,1
DD,2017-10-21,45.0,1
DE,2017-10-21,19.363636363636363,1
DG,2017-10-21,15.0,1
DH,2017-10-21,15.666666666666664,1
DL,2017-10-21,15.666666666666664,1
DN,2017-10-21,14.0,0
DT,2017-10-21,25.57142857142857,2
DY,2017-10-21,17.0,1
E,2017-10-21,25.8,2
EC,2017-10-21,26.0,1
EH,2017-10-21,15.0,0
EN,2017-10-21,26.33333333333333,1
EX,2017-10-21,32.0,1
FK,2017-10-21,12.0,0
FY,2017-10-21,14.0,2
G,2017-10-21,14.5,0
GL,2017-10-21,19.83333333333333,1
GU,2017-10-21,25.0,1
GY,2017-10-21,,2
HA,2017-10-21,26.6,1
HD,2017-10-21,18.33333333333333,1
HG,2017-10-21,17.75,1
HP,2017-10-21,18.0,1
HR,2017-10-21,21.0,1
HS,2017-10-21,,2
HU,2017-10-21,27.0,0
HX,2017-10-21,18.0,2
IG,2017-10-21,24.0,1
IM,2017-10-21,,2
IP,2017-10-21,18.0,1
IV,2017-10-21,45.0,1
JE,2017-10-21,,2
KA,2017-10-21,13.0,1
KT,2017-10-21,25.1,2
KW,2017-10-21,45.0,2
KY,2017-10-21,14.0,1
L,2017-10-21,13.0,0
LA,2017-10-21,15.0,1
LD,2017-10-21,39.0,1
LE,2017-10-21,25.0,0
LL,2017-10-21,31.83333333333333,2
LN,2017-10-21,17.333333333333332,1
LS,2017-10-21,19.5,0
LU,2017-10-21,21.0,1
M,2017-10-21,16.0,0
ME,2017-10-21,28.0,0
MK,2017-10-21,19.0,1
ML,2017-10-21,14.2,1
N,2017-10-21,28.0,1
NE,2017-10-21,15.0,0
NG,2017-10-21,19.0,0
NN,2017-10-21,20.2,1
NP,2017-10-21,21.0,0
NR,2017-10-21,18.0,0
NW,2017-10-21,29.0,0
OL,2017-10-21,16.0,1
OX,2017-10-21,17.0,0
PA,2017-10-21,10.0,0
PE,2017-10-21,20.4,1
PH,2017-10-21,22.33333333333333,1
PL,2017-10-21,32.0,0
PO,2017-10-21,25.0,0
PR,2017-10-21,13.0,1
RG,2017-10-21,18.5,0
RH,2017-10-21,25.75,2
RM,2017-10-21,24.0,0
S,2017-10-21,18.33333333333333,0
SA,2017-10-21,49.66666666666666,0
SE,2017-10-21,25.0,1
SG,2017-10-21,21.0,0
SK,2017-10-21,16.875,1
SL,2017-10-21,18.666666666666668,1
SM,2017-10-21,27.33333333333333,2
SN,2017-10-21,19.0,1
SO,2017-10-21,29.33333333333333,0
SP,2017-10-21,25.0,1
SR,2017-10-21,15.666666666666664,1
SS,2017-10-21,24.0,0
ST,2017-10-21,19.0,0
SW,2017-10-21,27.33333333333333,1
SY,2017-10-21,49.66666666666666,1
TA,2017-10-21,22.0,1
TD,2017-10-21,15.0,1
TF,2017-10-21,19.0,1
TN,2017-10-21,28.0,1
TQ,2017-10-21,32.0,1
TR,2017-10-21,32.0,1
TS,2017-10-21,16.0,0
TW,2017-10-21,25.0,1
UB,2017-10-21,19.0,0
W,2017-10-21,28.0,0
WA,2017-10-21,14.5,0
WC,2017-10-21,26.0,0
WD,2017-10-21,25.66666666666667,1
WF,2017-10-21,17.5,1
WN,2017-10-21,14.8,1
WR,2017-10-21,19.0,1
WS,2017-10-21,18.0,1
WV,2017-10-21,19.0,1
YO,2017-10-21,16.0,0
ZE,2017-10-21,,2
AB,2017-10-22,27.0,0
AL,2017-10-22,15.0,1
B,2017-10-22,10.0,0
BA,2017-10-22,155.0,1
BB,2017-10-22,17.0,2
BD,2017-10-22,15.5,1
BH,2017-10-22,17.666666666666668,1
