region_id,timestamp,val_NO2_max,extra_rings_NO2_max
WC,2017-09-26,247.0,0
WD,2017-09-26,122.6,1
WF,2017-09-26,200.26666666666668,1
WN,2017-09-26,240.0,0
WR,2017-09-26,235.33333333333331,1
WS,2017-09-26,232.5,0
WV,2017-09-26,184.0,1
YO,2017-09-26,211.66666666666663,0
ZE,2017-09-26,,2
AB,2017-09-27,216.66666666666663,0
AL,2017-09-27,180.0,1
B,2017-09-27,163.66666666666666,0
BA,2017-09-27,231.0,1
BB,2017-09-27,207.0,0
BD,2017-09-27,262.0,0
BH,2017-09-27,214.0,0
BL,2017-09-27,204.375,1
BN,2017-09-27,212.25,0
BR,2017-09-27,147.33333333333334,1
BS,2017-09-27,222.0,0
BT,2017-09-27,180.0,0
CA,2017-09-27,226.0,0
CB,2017-09-27,182.0,0
CF,2017-09-27,182.0,0
CH,2017-09-27,207.0,0
CM,2017-09-27,212.7142857142857,1
CO,2017-09-27,203.0,0
CR,2017-09-27,163.6,1
CT,2017-09-27,177.0,0
CV,2017-09-27,218.66666666666663,0
CW,2017-09-27,186.125,1
DA,2017-09-27,221.0,0
DD,2017-09-27,217.75,1
DE,2017-09-27,228.0,0
DG,2017-09-27,232.5,0
DH,2017-09-27,200.0,1
DL,2017-09-27,208.6,1
DN,2017-09-27,214.0,0
DT,2017-09-27,185.4,1
DY,2017-09-27,183.2,1
E,2017-09-27,254.0,0
EC,2017-09-27,192.83333333333331,1
EH,2017-09-27,72.66666666666667,0
EN,2017-09-27,213.42857142857144,1
EX,2017-09-27,125.0,0
FK,2017-09-27,173.0,0
FY,2017-09-27,136.0,0
G,2017-09-27,224.2,0
GL,2017-09-27,205.6,1
GU,2017-09-27,204.91666666666663,1
GY,2017-09-27,,2
HA,2017-09-27,170.0,1
HD,2017-09-27,202.88888888888889,1
HG,2017-09-27,206.16666666666663,1
HP,2017-09-27,25.0,0
HR,2017-09-27,158.66666666666666,1
HS,2017-09-27,,2
HU,2017-09-27,228.0,0
HX,2017-09-27,217.0,1
IG,2017-09-27,171.0,1
IM,2017-09-27,,2
IP,2017-09-27,205.0,1
IV,2017-09-27,217.0,0
JE,2017-09-27,,2
KA,2017-09-27,227.75,1
KT,2017-09-27,199.0,1
KW,2017-09-27,217.0,1
KY,2017-09-27,130.83333333333334,1
L,2017-09-27,172.0,0
LA,2017-09-27,206.2,1
LD,2017-09-27,171.85714285714286,1
LE,2017-09-27,209.33333333333331,0
LL,2017-09-27,216.0,0
LN,2017-09-27,246.0,0
LS,2017-09-27,235.5,0
LU,2017-09-27,257.0,0
M,2017-09-27,211.5,0
ME,2017-09-27,201.5,0
MK,2017-09-27,201.28571428571428,1
ML,2017-09-27,179.16666666666663,1
N,2017-09-27,228.0,0
NE,2017-09-27,209.0,0
NG,2017-09-27,239.0,0
NN,2017-09-27,209.0,0
NP,2017-09-27,158.66666666666666,0
NR,2017-09-27,230.0,0
NW,2017-09-27,173.0,0
OL,2017-09-27,182.0,0
OX,2017-09-27,240.0,0
PA,2017-09-27,236.0,0
PE,2017-09-27,219.1818181818182,1
PH,2017-09-27,221.0,0
PL,2017-09-27,102.0,0
PO,2017-09-27,182.0,0
PR,2017-09-27,200.0,0
RG,2017-09-27,214.5,0
RH,2017-09-27,185.0,0
RM,2017-09-27,209.0,0
S,2017-09-27,197.42857142857144,0
SA,2017-09-27,181.66666666666663,0
SE,2017-09-27,110.5,0
SG,2017-09-27,219.0,0
SK,2017-09-27,195.421052631579,1
SL,2017-09-27,145.4,1
SM,2017-09-27,227.0,1
SN,2017-09-27,225.5,1
SO,2017-09-27,209.66666666666663,0
SP,2017-09-27,212.28571428571428,1
SR,2017-09-27,153.0,0
SS,2017-09-27,228.5,0
ST,2017-09-27,123.0,0
SW,2017-09-27,227.0,0
SY,2017-09-27,195.83333333333331,1
TA,2017-09-27,249.0,0
TD,2017-09-27,159.71428571428572,1
TF,2017-09-27,123.0,1
TN,2017-09-27,202.0,1
TQ,2017-09-27,36.0,0
TR,2017-09-27,102.0,1
TS,2017-09-27,221.25,0
TW,2017-09-27,182.75,1
UB,2017-09-27,136.5,0
W,2017-09-27,231.0,0
WA,2017-09-27,207.25,0
WC,2017-09-27,226.0,0
WD,2017-09-27,128.8,1
WF,2017-09-27,203.13333333333333,1
WN,2017-09-27,200.0,0
WR,2017-09-27,191.16666666666663,1
WS,2017-09-27,212.5,0
WV,2017-09-27,167.75,1
YO,2017-09-27,168.0,0
ZE,2017-09-27,,2
AB,2017-09-28,155.66666666666666,0
AL,2017-09-28,232.75,1
B,2017-09-28,247.0,0
BA,2017-09-28,249.66666666666663,1
BB,2017-09-28,236.0,0
BD,2017-09-28,275.0,0
BH,2017-09-28,177.0,0
BL,2017-09-28,234.125,1
BN,2017-09-28,145.75,0
BR,2017-09-28,189.0,1
BS,2017-09-28,243.0,0
BT,2017-09-28,193.5,0
CA,2017-09-28,219.0,0
CB,2017-09-28,164.0,0
CF,2017-09-28,225.0,0
CH,2017-09-28,229.5,0
CM,2017-09-28,183.14285714285717,1
CO,2017-09-28,91.0,0
CR,2017-09-28,201.8,1
CT,2017-09-28,146.0,0
CV,2017-09-28,223.0,0
CW,2017-09-28,150.75,1
DA,2017-09-28,211.0,0
DD,2017-09-28,166.75,1
DE,2017-09-28,260.0,0
DG,2017-09-28,242.5,0
DH,2017-09-28,217.42857142857144,1
DL,2017-09-28,204.9,1
DN,2017-09-28,219.5,0
DT,2017-09-28,210.8,1
DY,2017-09-28,239.0,1
E,2017-09-28,262.0,0
EC,2017-09-28,214.66666666666663,1
EH,2017-09-28,124.33333333333331,0
EN,2017-09-28,218.42857142857144,1
EX,2017-09-28,218.5,0
FK,2017-09-28,187.5,0
FY,2017-09-28,247.0,0
G,2017-09-28,191.0,0
GL,2017-09-28,195.72727272727272,1
GU,2017-09-28,178.83333333333337,1
GY,2017-09-28,,2
HA,2017-09-28,161.6,1
HD,2017-09-28,217.11111111111111,1
HG,2017-09-28,206.33333333333331,1
HP,2017-09-28,212.0,0
HR,2017-09-28,99.33333333333331,1
HS,2017-09-28,,2
HU,2017-09-28,234.5,0
HX,2017-09-28,254.66666666666663,1
IG,2017-09-28,207.75,1
IM,2017-09-28,,2
IP,2017-09-28,155.33333333333334,1
IV,2017-09-28,228.0,0
JE,2017-09-28,,2
KA,2017-09-28,212.125,1
KT,2017-09-28,217.66666666666663,1
KW,2017-09-28,228.0,1
KY,2017-09-28,158.0,1
L,2017-09-28,207.0,0
LA,2017-09-28,243.6,1
LD,2017-09-28,146.42857142857142,1
LE,2017-09-28,179.33333333333337,0
LL,2017-09-28,230.0,0
LN,2017-09-28,253.0,0
LS,2017-09-28,239.5,0
LU,2017-09-28,247.0,0
M,2017-09-28,231.0,0
ME,2017-09-28,132.0,0
MK,2017-09-28,234.66666666666663,1
ML,2017-09-28,182.33333333333331,1
N,2017-09-28,227.0,0
NE,2017-09-28,246.0,0
NG,2017-09-28,246.0,0
NN,2017-09-28,211.88888888888889,1
NP,2017-09-28,99.33333333333331,0
NR,2017-09-28,211.0,0
NW,2017-09-28,170.5,0
OL,2017-09-28,253.0,0
OX,2017-09-28,238.5,0
PA,2017-09-28,257.0,0
PE,2017-09-28,213.0,1
PH,2017-09-28,200.0,0
PL,2017-09-28,242.5,0
PO,2017-09-28,188.0,0
PR,2017-09-28,241.0,0
RG,2017-09-28,205.0,0
RH,2017-09-28,215.5,0
RM,2017-09-28,213.0,0
S,2017-09-28,203.7142857142857,0
SA,2017-09-28,167.33333333333334,0
SE,2017-09-28,178.0,0
SG,2017-09-28,236.0,0
SK,2017-09-28,190.0,1
SL,2017-09-28,174.4,1
SM,2017-09-28,222.0,1
SN,2017-09-28,228.83333333333331,1
SO,2017-09-28,178.0,0
SP,2017-09-28,185.42857142857144,1
SR,2017-09-28,225.5,0
SS,2017-09-28,171.0,0
ST,2017-09-28,135.0,0
SW,2017-09-28,222.0,0
SY,2017-09-28,198.5,1
TA,2017-09-28,263.0,0
TD,2017-09-28,189.0,1
TF,2017-09-28,135.0,1
TN,2017-09-28,163.5,1
TQ,2017-09-28,230.5,1
TR,2017-09-28,242.5,1
TS,2017-09-28,206.25,0
TW,2017-09-28,172.25,1
UB,2017-09-28,125.0,0
W,2017-09-28,217.0,0
WA,2017-09-28,119.25,0
WC,2017-09-28,216.0,0
WD,2017-09-28,160.6,1
WF,2017-09-28,206.86666666666667,1
WN,2017-09-28,219.0,0
WR,2017-09-28,233.28571428571428,1
WS,2017-09-28,227.0,0
WV,2017-09-28,181.0,1
YO,2017-09-28,161.33333333333334,0
ZE,2017-09-28,,2
AB,2017-09-29,226.33333333333331,0
AL,2017-09-29,216.75,1
B,2017-09-29,212.0,0
BA,2017-09-29,236.66666666666663,1
BB,2017-09-29,218.0,0
BD,2017-09-29,255.0,0
BH,2017-09-29,85.5,0
BL,2017-09-29,222.75,1
BN,2017-09-29,115.5,0
BR,2017-09-29,218.33333333333331,1
BS,2017-09-29,231.0,0
BT,2017-09-29,187.5,0
CA,2017-09-29,209.0,0
CB,2017-09-29,58.0,0
CF,2017-09-29,220.0,0
CH,2017-09-29,222.5,0
CM,2017-09-29,192.42857142857144,1
CO,2017-09-29,198.0,0
CR,2017-09-29,216.8,1
CT,2017-09-29,125.0,0
CV,2017-09-29,206.5,0
CW,2017-09-29,173.25,1
DA,2017-09-29,219.0,0
DD,2017-09-29,223.25,1
DE,2017-09-29,240.0,0
DG,2017-09-29,232.5,0
DH,2017-09-29,172.85714285714286,1
DL,2017-09-29,185.5,1
DN,2017-09-29,185.5,0
DT,2017-09-29,157.2,1
DY,2017-09-29,201.4,1
E,2017-09-29,241.0,0
EC,2017-09-29,229.16666666666663,1
EH,2017-09-29,156.33333333333334,0
EN,2017-09-29,211.57142857142856,1
EX,2017-09-29,183.5,0
FK,2017-09-29,205.0,0
FY,2017-09-29,177.0,0
G,2017-09-29,148.2,0
GL,2017-09-29,195.72727272727272,1
GU,2017-09-29,190.0,1
GY,2017-09-29,,2
HA,2017-09-29,160.2,1
HD,2017-09-29,196.33333333333331,1
HG,2017-09-29,202.83333333333331,1
HP,2017-09-29,192.0,0
HR,2017-09-29,147.66666666666666,1
HS,2017-09-29,,2
HU,2017-09-29,235.5,0
HX,2017-09-29,234.66666666666663,1
IG,2017-09-29,225.25,1
IM,2017-09-29,,2
IP,2017-09-29,134.0,1
IV,2017-09-29,214.0,0
JE,2017-09-29,,2
KA,2017-09-29,179.875,1
KT,2017-09-29,216.0,1
KW,2017-09-29,214.0,1
KY,2017-09-29,182.16666666666663,1
L,2017-09-29,146.0,0
LA,2017-09-29,214.8,1
LD,2017-09-29,184.7142857142857,1
LE,2017-09-29,169.66666666666666,0
LL,2017-09-29,238.0,0
LN,2017-09-29,229.0,0
LS,2017-09-29,250.5,0
LU,2017-09-29,229.0,0
M,2017-09-29,224.0,0
ME,2017-09-29,153.5,0
MK,2017-09-29,214.83333333333331,1
ML,2017-09-29,173.75,1
N,2017-09-29,236.0,0
NE,2017-09-29,227.0,0
NG,2017-09-29,228.5,0
NN,2017-09-29,195.22222222222226,1
NP,2017-09-29,147.66666666666666,0
NR,2017-09-29,146.0,0
NW,2017-09-29,161.0,0
OL,2017-09-29,231.0,0
OX,2017-09-29,211.0,0
PA,2017-09-29,233.0,0
PE,2017-09-29,184.5,1
PH,2017-09-29,214.0,0
PL,2017-09-29,226.0,0
PO,2017-09-29,211.0,0
PR,2017-09-29,215.0,0
RG,2017-09-29,219.5,0
RH,2017-09-29,211.0,0
RM,2017-09-29,224.0,0
S,2017-09-29,183.0,0
SA,2017-09-29,210.0,0
SE,2017-09-29,218.0,0
SG,2017-09-29,223.0,0
SK,2017-09-29,188.8947368421053,1
SL,2017-09-29,175.4,1
SM,2017-09-29,226.0,1
SN,2017-09-29,220.5,1
SO,2017-09-29,248.66666666666663,0
SP,2017-09-29,193.7142857142857,1
SR,2017-09-29,140.0,0
SS,2017-09-29,210.5,0
ST,2017-09-29,123.0,0
SW,2017-09-29,226.0,0
SY,2017-09-29,218.83333333333331,1
TA,2017-09-29,248.0,0
TD,2017-09-29,195.7142857142857,1
TF,2017-09-29,123.0,1
TN,2017-09-29,153.5,1
TQ,2017-09-29,204.75,1
TR,2017-09-29,226.0,1
TS,2017-09-29,175.75,0
TW,2017-09-29,176.25,1
UB,2017-09-29,123.0,0
W,2017-09-29,233.0,0
WA,2017-09-29,173.75,0
WC,2017-09-29,226.0,0
WD,2017-09-29,152.0,1
WF,2017-09-29,191.26666666666668,1
WN,2017-09-29,222.0,0
WR,2017-09-29,208.85714285714286,1
WS,2017-09-29,185.5,0
WV,2017-09-29,154.25,1
YO,2017-09-29,153.66666666666666,0
ZE,2017-09-29,,2
AB,2017-09-30,238.33333333333331,0
AL,2017-09-30,212.0,1
B,2017-09-30,221.0,0
BA,2017-09-30,229.66666666666663,1
BB,2017-09-30,214.0,0
BD,2017-09-30,266.0,0
BH,2017-09-30,160.0,0
BL,2017-09-30,216.875,1
BN,2017-09-30,193.0,0
BR,2017-09-30,188.0,1
BS,2017-09-30,215.5,0
BT,2017-09-30,202.66666666666663,0
CA,2017-09-30,217.0,0
CB,2017-09-30,14.0,0
CF,2017-09-30,157.0,0
CH,2017-09-30,203.5,0
CM,2017-09-30,179.28571428571428,1
CO,2017-09-30,157.0,0
CR,2017-09-30,201.0,1
CT,2017-09-30,125.0,0
CV,2017-09-30,199.5,0
CW,2017-09-30,151.25,1
DA,2017-09-30,209.0,0
DD,2017-09-30,240.25,1
DE,2017-09-30,248.0,0
DG,2017-09-30,195.0,0
DH,2017-09-30,223.14285714285717,1
DL,2017-09-30,205.2,1
DN,2017-09-30,129.0,0
DT,2017-09-30,197.4,1
DY,2017-09-30,213.4,1
E,2017-09-30,240.0,0
EC,2017-09-30,210.33333333333331,1
EH,2017-09-30,180.0,0
EN,2017-09-30,199.14285714285717,1
EX,2017-09-30,204.5,0
FK,2017-09-30,207.0,0
FY,2017-09-30,157.0,0
G,2017-09-30,192.8,0
GL,2017-09-30,198.0909090909091,1
GU,2017-09-30,205.83333333333331,1
GY,2017-09-30,,2
HA,2017-09-30,146.4,1
HD,2017-09-30,219.55555555555557,1
HG,2017-09-30,199.5,1
HP,2017-09-30,192.0,0
HR,2017-09-30,187.66666666666663,1
HS,2017-09-30,,2
HU,2017-09-30,229.5,0
HX,2017-09-30,233.0,1
IG,2017-09-30,202.0,1
IM,2017-09-30,,2
IP,2017-09-30,109.33333333333331,1
IV,2017-09-30,216.0,0
JE,2017-09-30,,2
KA,2017-09-30,198.625,1
KT,2017-09-30,216.66666666666663,1
KW,2017-09-30,216.0,1
KY,2017-09-30,200.0,1
L,2017-09-30,102.0,0
LA,2017-09-30,215.2,1
LD,2017-09-30,152.57142857142858,1
LE,2017-09-30,169.33333333333334,0
LL,2017-09-30,206.0,0
LN,2017-09-30,216.0,0
LS,2017-09-30,242.5,0
LU,2017-09-30,219.0,0
M,2017-09-30,218.25,0
ME,2017-09-30,135.5,0
MK,2017-09-30,191.0,1
ML,2017-09-30,192.33333333333331,1
N,2017-09-30,225.0,0
NE,2017-09-30,244.0,0
NG,2017-09-30,227.5,0
NN,2017-09-30,102.0,0
NP,2017-09-30,187.66666666666663,0
NR,2017-09-30,157.0,0
NW,2017-09-30,133.5,0
OL,2017-09-30,219.0,0
OX,2017-09-30,193.5,0
PA,2017-09-30,235.0,0
PE,2017-09-30,171.72727272727272,1
PH,2017-09-30,246.0,0
PL,2017-09-30,125.0,0
PO,2017-09-30,216.0,0
PR,2017-09-30,222.0,0
RG,2017-09-30,143.0,0
RH,2017-09-30,219.5,0
RM,2017-09-30,213.0,0
S,2017-09-30,213.0,0
SA,2017-09-30,116.0,0
SE,2017-09-30,177.5,0
SG,2017-09-30,218.5,0
SK,2017-09-30,191.26315789473685,1
SL,2017-09-30,143.6,1
SM,2017-09-30,211.0,1
SN,2017-09-30,184.0,1
SO,2017-09-30,252.33333333333331,0
SP,2017-09-30,194.7142857142857,1
SR,2017-09-30,219.5,0
SS,2017-09-30,217.0,0
ST,2017-09-30,117.5,0
SW,2017-09-30,211.0,0
SY,2017-09-30,160.16666666666666,1
TA,2017-09-30,258.0,0
TD,2017-09-30,198.7142857142857,1
TF,2017-09-30,117.5,1
TN,2017-09-30,181.6,1
TQ,2017-09-30,164.75,1
TR,2017-09-30,125.0,1
TS,2017-09-30,219.75,0
TW,2017-09-30,169.0,1
UB,2017-09-30,120.0,0
W,2017-09-30,225.0,0
WA,2017-09-30,142.0,0
WC,2017-09-30,217.0,0
WD,2017-09-30,139.8,1
WF,2017-09-30,196.4,1
WN,2017-09-30,207.0,0
WR,2017-09-30,208.7142857142857,1
WS,2017-09-30,202.0,0
WV,2017-09-30,159.75,1
YO,2017-09-30,148.66666666666666,0
ZE,2017-09-30,,2
AB,2017-10-01,198.0,0
AL,2017-10-01,129.2,1
B,2017-10-01,86.0,0
BA,2017-10-01,196.33333333333331,1
BB,2017-10-01,58.0,0
BD,2017-10-01,213.0,0
BH,2017-10-01,228.5,0
BL,2017-10-01,127.25,1
BN,2017-10-01,227.75,0
BR,2017-10-01,98.33333333333331,1
BS,2017-10-01,172.5,0
BT,2017-10-01,183.33333333333331,0
CA,2017-10-01,177.0,0
CB,2017-10-01,234.0,0
CF,2017-10-01,69.0,0
CH,2017-10-01,85.5,0
CM,2017-10-01,106.16666666666669,1
CO,2017-10-01,234.0,1
CR,2017-10-01,121.2,1
CT,2017-10-01,212.0,0
CV,2017-10-01,149.0,0
CW,2017-10-01,186.25,1
DA,2017-10-01,3.0,0
DD,2017-10-01,69.0,0
DE,2017-10-01,195.0,0
DG,2017-10-01,164.0,0
DH,2017-10-01,201.28571428571428,1
DL,2017-10-01,192.22222222222226,1
DN,2017-10-01,185.0,0
DT,2017-10-01,209.8,1
DY,2017-10-01,57.2,1
E,2017-10-01,157.0,0
EC,2017-10-01,135.66666666666666,1
EH,2017-10-01,241.0,0
EN,2017-10-01,139.125,1
EX,2017-10-01,174.0,0
FK,2017-10-01,188.0,0
FY,2017-10-01,25.0,0
G,2017-10-01,223.8,0
GL,2017-10-01,186.72727272727272,1
GU,2017-10-01,160.33333333333334,1
GY,2017-10-01,,2
HA,2017-10-01,146.33333333333334,1
HD,2017-10-01,155.11111111111111,1
HG,2017-10-01,199.2,1
HP,2017-10-01,113.0,0
HR,2017-10-01,224.66666666666663,1
HS,2017-10-01,,2
HU,2017-10-01,139.0,0
HX,2017-10-01,139.0,1
IG,2017-10-01,124.0,1
IM,2017-10-01,,2
IP,2017-10-01,234.0,1
IV,2017-10-01,213.0,0
JE,2017-10-01,,2
KA,2017-10-01,209.375,1
KT,2017-10-01,104.66666666666669,1
KW,2017-10-01,213.0,1
KY,2017-10-01,169.33333333333334,1
L,2017-10-01,47.0,0
LA,2017-10-01,106.2,1
LD,2017-10-01,166.0,1
LE,2017-10-01,217.66666666666663,0
LL,2017-10-01,36.0,0
LN,2017-10-01,47.0,0
LS,2017-10-01,234.5,0
LU,2017-10-01,80.0,0
M,2017-10-01,177.25,0
ME,2017-10-01,173.5,0
MK,2017-10-01,175.28571428571428,1
ML,2017-10-01,214.3636363636364,1
N,2017-10-01,142.5,0
NE,2017-10-01,222.0,0
NG,2017-10-01,178.5,0
NN,2017-10-01,256.0,0
NP,2017-10-01,224.66666666666663,0
NR,2017-10-01,234.0,0
NW,2017-10-01,109.0,0
OL,2017-10-01,146.0,0
OX,2017-10-01,219.5,0
PA,2017-10-01,228.0,0
PE,2017-10-01,192.72727272727272,1
PH,2017-10-01,36.0,0
PL,2017-10-01,98.5,0
PO,2017-10-01,213.0,0
PR,2017-10-01,58.0,0
RG,2017-10-01,30.5,0
RH,2017-10-01,100.0,0
RM,2017-10-01,47.0,0
S,2017-10-01,148.14285714285714,0
SA,2017-10-01,139.66666666666666,0
SE,2017-10-01,146.0,0
SG,2017-10-01,169.5,0
SK,2017-10-01,179.26315789473685,1
SL,2017-10-01,123.83333333333331,1
SM,2017-10-01,114.0,1
SN,2017-10-01,140.83333333333334,1
SO,2017-10-01,179.66666666666663,0
SP,2017-10-01,151.0,1
SR,2017-10-01,191.5,0
SS,2017-10-01,8.5,0
ST,2017-10-01,198.0,0
SW,2017-10-01,114.0,0
SY,2017-10-01,104.33333333333331,1
TA,2017-10-01,244.0,0
TD,2017-10-01,207.14285714285717,1
TF,2017-10-01,198.0,1
TN,2017-10-01,167.3,1
TQ,2017-10-01,136.25,1
TR,2017-10-01,98.5,1
TS,2017-10-01,201.0,0
TW,2017-10-01,165.0,1
UB,2017-10-01,227.5,0
W,2017-10-01,91.0,0
WA,2017-10-01,230.75,0
WC,2017-10-01,80.0,0
WD,2017-10-01,114.0,0
WF,2017-10-01,171.64285714285714,1
WN,2017-10-01,47.0,0
WR,2017-10-01,122.0,1
WS,2017-10-01,14.0,0
WV,2017-10-01,106.0,1
YO,2017-10-01,157.0,0
ZE,2017-10-01,,2
AB,2017-10-02,239.66666666666663,0
AL,2017-10-02,143.0,1
B,2017-10-02,165.0,0
BA,2017-10-02,195.0,1
BB,2017-10-02,58.0,0
BD,2017-10-02,195.0,0
BH,2017-10-02,102.5,0
BL,2017-10-02,110.125,1
BN,2017-10-02,215.5,0
BR,2017-10-02,135.5,1
BS,2017-10-02,166.0,0
BT,2017-10-02,202.83333333333331,0
CA,2017-10-02,200.0,0
CB,2017-10-02,234.0,0
CF,2017-10-02,157.0,0
CH,2017-10-02,47.0,0
CM,2017-10-02,196.4,1
CO,2017-10-02,234.0,1
CR,2017-10-02,143.25,1
CT,2017-10-02,47.0,0
CV,2017-10-02,174.75,0
CW,2017-10-02,160.625,1
DA,2017-10-02,125.0,0
DD,2017-10-02,256.0,0
DE,2017-10-02,227.0,0
DG,2017-10-02,117.5,0
DH,2017-10-02,147.71428571428572,1
DL,2017-10-02,156.22222222222226,1
DN,2017-10-02,41.5,0
DT,2017-10-02,132.0,1
DY,2017-10-02,139.8,1
E,2017-10-02,237.0,0
EC,2017-10-02,185.6,1
EH,2017-10-02,157.0,0
EN,2017-10-02,171.625,1
EX,2017-10-02,101.0,0
FK,2017-10-02,245.0,0
FY,2017-10-02,245.0,0
G,2017-10-02,201.0,0
GL,2017-10-02,163.1818181818182,1
GU,2017-10-02,195.08333333333331,1
GY,2017-10-02,,2
HA,2017-10-02,174.66666666666663,1
HD,2017-10-02,152.5,1
HG,2017-10-02,176.0,1
HP,2017-10-02,2.0,0
HR,2017-10-02,179.0,1
HS,2017-10-02,,2
HU,2017-10-02,215.0,0
HX,2017-10-02,157.0,1
IG,2017-10-02,199.33333333333331,1
IM,2017-10-02,,2
IP,2017-10-02,135.0,1
IV,2017-10-02,214.0,0
JE,2017-10-02,,2
KA,2017-10-02,175.5,1
KT,2017-10-02,142.33333333333334,1
KW,2017-10-02,214.0,1
KY,2017-10-02,201.0,1
L,2017-10-02,3.0,0
LA,2017-10-02,146.8,1
LD,2017-10-02,140.28571428571428,1
LE,2017-10-02,75.0,0
LL,2017-10-02,14.0,0
LN,2017-10-02,203.0,0
LS,2017-10-02,208.0,0
LU,2017-10-02,225.0,0
M,2017-10-02,136.0,0
ME,2017-10-02,132.5,0
MK,2017-10-02,125.14285714285714,1
ML,2017-10-02,177.8181818181818,1
N,2017-10-02,162.5,0
NE,2017-10-02,182.0,0
NG,2017-10-02,202.5,0
NN,2017-10-02,14.0,0
NP,2017-10-02,179.0,0
NR,2017-10-02,36.0,0
NW,2017-10-02,161.5,0
OL,2017-10-02,218.0,0
OX,2017-10-02,113.5,0
PA,2017-10-02,164.0,0
PE,2017-10-02,138.63636363636363,1
PH,2017-10-02,234.0,0
PL,2017-10-02,184.0,0
PO,2017-10-02,91.0,0
PR,2017-10-02,36.0,0
RG,2017-10-02,202.0,0
RH,2017-10-02,109.0,0
RM,2017-10-02,215.0,0
S,2017-10-02,134.5,0
SA,2017-10-02,96.0,0
SE,2017-10-02,146.0,0
SG,2017-10-02,204.0,0
SK,2017-10-02,165.94444444444446,1
SL,2017-10-02,155.5,1
SM,2017-10-02,209.0,1
SN,2017-10-02,160.5,1
SO,2017-10-02,255.33333333333331,0
SP,2017-10-02,196.42857142857144,1
SR,2017-10-02,146.0,0
SS,2017-10-02,125.0,0
ST,2017-10-02,175.0,0
SW,2017-10-02,209.0,0
SY,2017-10-02,66.0,1
TA,2017-10-02,253.0,0
TD,2017-10-02,155.42857142857142,1
TF,2017-10-02,175.0,1
TN,2017-10-02,151.7,1
TQ,2017-10-02,142.5,1
TR,2017-10-02,184.0,1
TS,2017-10-02,140.0,0
TW,2017-10-02,213.5,1
UB,2017-10-02,223.5,0
W,2017-10-02,198.0,0
WA,2017-10-02,210.25,0
WC,2017-10-02,220.0,0
WD,2017-10-02,80.0,0
WF,2017-10-02,136.15384615384616,1
WN,2017-10-02,25.0,0
WR,2017-10-02,170.57142857142858,1
WS,2017-10-02,102.0,0
WV,2017-10-02,138.5,1
YO,2017-10-02,134.5,0
ZE,2017-10-02,,2
AB,2017-10-03,232.0,0
AL,2017-10-03,161.6,1
B,2017-10-03,212.33333333333331,0
BA,2017-10-03,238.33333333333331,1
BB,2017-10-03,193.0,0
BD,2017-10-03,206.0,0
BH,2017-10-03,141.0,0
BL,2017-10-03,171.375,1
BN,2017-10-03,214.0,0
BR,2017-10-03,236.5,1
BS,2017-10-03,231.5,0
BT,2017-10-03,172.83333333333337,0
CA,2017-10-03,219.0,0
CB,2017-10-03,267.0,0
CF,2017-10-03,213.0,0
CH,2017-10-03,161.5,0
CM,2017-10-03,239.8,1
CO,2017-10-03,267.0,1
CR,2017-10-03,234.0,1
CT,2017-10-03,221.0,0
CV,2017-10-03,165.5,0
CW,2017-10-03,159.875,1
DA,2017-10-03,241.0,0
DD,2017-10-03,69.0,0
DE,2017-10-03,242.0,0
DG,2017-10-03,190.5,0
DH,2017-10-03,117.0,1
DL,2017-10-03,163.25,1
DN,2017-10-03,154.5,0
DT,2017-10-03,173.4,1
DY,2017-10-03,204.4,1
E,2017-10-03,265.0,0
EC,2017-10-03,245.6,1
EH,2017-10-03,193.66666666666663,0
EN,2017-10-03,211.625,1
EX,2017-10-03,166.5,0
FK,2017-10-03,19.5,0
FY,2017-10-03,14.0,0
G,2017-10-03,218.8,0
GL,2017-10-03,168.72727272727272,1
GU,2017-10-03,190.66666666666663,1
GY,2017-10-03,,2
HA,2017-10-03,170.83333333333334,1
HD,2017-10-03,148.55555555555554,1
HG,2017-10-03,209.0,1
HP,2017-10-03,113.0,0
HR,2017-10-03,97.0,1
HS,2017-10-03,,2
HU,2017-10-03,219.0,0
HX,2017-10-03,206.0,1
IG,2017-10-03,246.0,1
IM,2017-10-03,,2
IP,2017-10-03,162.5,1
IV,2017-10-03,213.0,0
JE,2017-10-03,,2
KA,2017-10-03,210.0,1
KT,2017-10-03,234.66666666666663,1
KW,2017-10-03,213.0,1
KY,2017-10-03,109.85714285714286,1
L,2017-10-03,114.0,0
LA,2017-10-03,151.4,1
LD,2017-10-03,165.42857142857142,1
LE,2017-10-03,170.66666666666666,0
LL,2017-10-03,177.0,0
LN,2017-10-03,227.0,0
LS,2017-10-03,198.0,0
LU,2017-10-03,10.0,0
M,2017-10-03,205.0,0
ME,2017-10-03,202.0,0
MK,2017-10-03,175.4285714285714,1
ML,2017-10-03,174.58333333333337,1
N,2017-10-03,237.0,0
NE,2017-10-03,205.0,0
NG,2017-10-03,234.0,0
NN,2017-10-03,213.0,0
NP,2017-10-03,97.0,0
NR,2017-10-03,58.0,0
NW,2017-10-03,134.5,0
OL,2017-10-03,219.0,0
OX,2017-10-03,220.0,0
PA,2017-10-03,205.0,0
PE,2017-10-03,199.72727272727272,1
PH,2017-10-03,80.0,0
PL,2017-10-03,232.0,0
PO,2017-10-03,217.0,0
PR,2017-10-03,125.0,0
