region_id,timestamp,val_Humidity.mean,extra_rings_Humidity.mean
WC,2018-04-01,74.76875000000003,2
WD,2018-04-01,75.12083333333331,1
WF,2018-04-01,90.1,0
WN,2018-04-01,77.25,2
WR,2018-04-01,65.86,1
WS,2018-04-01,77.575,1
WV,2018-04-01,65.8,0
YO,2018-04-01,85.021875,0
ZE,2018-04-01,82.2541666666667,0
AB,2018-04-02,87.4,0
AL,2018-04-02,97.1,1
B,2018-04-02,100.0,1
BA,2018-04-02,93.2859375,1
BB,2018-04-02,94.5,1
BD,2018-04-02,96.2,0
BH,2018-04-02,94.91041666666663,0
BL,2018-04-02,94.5,2
BN,2018-04-02,87.7,0
BR,2018-04-02,95.0,1
BS,2018-04-02,89.60000000000002,1
BT,2018-04-02,97.55,0
CA,2018-04-02,92.82777777777778,0
CB,2018-04-02,98.5,0
CF,2018-04-02,93.24,1
CH,2018-04-02,96.23055555555555,1
CM,2018-04-02,97.8,1
CO,2018-04-02,98.5,1
CR,2018-04-02,95.0,1
CT,2018-04-02,90.33333333333331,1
CV,2018-04-02,92.08,1
CW,2018-04-02,99.55,1
DA,2018-04-02,90.33333333333331,1
DD,2018-04-02,68.7,0
DE,2018-04-02,100.0,0
DG,2018-04-02,91.4,0
DH,2018-04-02,96.3,1
DL,2018-04-02,99.7,0
DN,2018-04-02,96.25781249999996,1
DT,2018-04-02,95.85,0
DY,2018-04-02,99.15,1
E,2018-04-02,97.1,2
EC,2018-04-02,92.23888888888888,3
EH,2018-04-02,82.93333333333334,0
EN,2018-04-02,97.1,1
EX,2018-04-02,98.16666666666669,0
FK,2018-04-02,78.7,0
FY,2018-04-02,92.8,1
G,2018-04-02,76.75,0
GL,2018-04-02,91.6,0
GU,2018-04-02,92.17314814814813,1
GY,2018-04-02,,2
HA,2018-04-02,92.6583333333333,1
HD,2018-04-02,96.99166666666665,1
HG,2018-04-02,96.0,0
HP,2018-04-02,90.9825,1
HR,2018-04-02,97.96,1
HS,2018-04-02,,2
HU,2018-04-02,96.01458333333332,1
HX,2018-04-02,96.2,1
IG,2018-04-02,92.2,2
IM,2018-04-02,,2
IP,2018-04-02,98.46666666666664,1
IV,2018-04-02,64.06,0
JE,2018-04-02,,2
KA,2018-04-02,84.5,0
KT,2018-04-02,92.675,1
KW,2018-04-02,49.35,0
KY,2018-04-02,100.0,0
L,2018-04-02,95.7404761904762,2
LA,2018-04-02,92.8,0
LD,2018-04-02,100.0,0
LE,2018-04-02,97.30625,1
LL,2018-04-02,93.06111111111107,0
LN,2018-04-02,96.80416666666665,0
LS,2018-04-02,96.04305555555555,1
LU,2018-04-02,97.1,1
M,2018-04-02,99.26111111111109,2
ME,2018-04-02,81.0,0
MK,2018-04-02,91.475,1
ML,2018-04-02,85.10000000000002,1
N,2018-04-02,97.1,2
NE,2018-04-02,93.1962962962963,1
NG,2018-04-02,94.6125,0
NN,2018-04-02,89.59999999999998,1
NP,2018-04-02,95.8,1
NR,2018-04-02,98.45,0
NW,2018-04-02,93.73854166666666,2
OL,2018-04-02,97.35666666666664,2
OX,2018-04-02,89.59999999999998,0
PA,2018-04-02,64.35,0
PE,2018-04-02,97.24583333333332,1
PH,2018-04-02,77.975,0
PL,2018-04-02,96.0,0
PO,2018-04-02,91.06666666666668,0
PR,2018-04-02,92.8,1
RG,2018-04-02,93.5916666666667,0
RH,2018-04-02,92.56666666666666,1
RM,2018-04-02,81.0,1
S,2018-04-02,97.7833333333333,0
SA,2018-04-02,91.55,0
SE,2018-04-02,90.91875,2
SG,2018-04-02,97.1,0
SK,2018-04-02,99.26111111111109,1
SL,2018-04-02,92.5208333333333,0
SM,2018-04-02,94.225,2
SN,2018-04-02,92.37546296296296,1
SO,2018-04-02,94.93541666666664,0
SP,2018-04-02,94.346875,0
SR,2018-04-02,92.9,1
SS,2018-04-02,81.0,1
ST,2018-04-02,100.0,0
SW,2018-04-02,92.675,1
SY,2018-04-02,99.4,0
TA,2018-04-02,88.6,0
TD,2018-04-02,91.05,0
TF,2018-04-02,99.32,1
TN,2018-04-02,95.0,0
TQ,2018-04-02,93.53333333333336,0
TR,2018-04-02,94.4625,0
TS,2018-04-02,92.9,0
TW,2018-04-02,92.675,0
UB,2018-04-02,92.6583333333333,0
W,2018-04-02,92.66666666666666,1
WA,2018-04-02,97.24074074074072,2
WC,2018-04-02,92.66666666666666,2
WD,2018-04-02,92.58958333333332,1
WF,2018-04-02,96.34027777777777,1
WN,2018-04-02,92.8,2
WR,2018-04-02,97.45,1
WS,2018-04-02,99.46666666666664,1
WV,2018-04-02,98.4,0
YO,2018-04-02,96.01458333333332,0
ZE,2018-04-02,74.8791666666667,0
AB,2018-04-03,94.63333333333333,0
AL,2018-04-03,94.85,1
B,2018-04-03,89.85,1
BA,2018-04-03,91.54212962962966,1
BB,2018-04-03,93.2,1
BD,2018-04-03,94.6,0
BH,2018-04-03,94.71666666666664,0
BL,2018-04-03,92.26666666666664,2
BN,2018-04-03,82.9,0
BR,2018-04-03,96.65,1
BS,2018-04-03,89.17999999999998,1
BT,2018-04-03,98.35714285714286,0
CA,2018-04-03,94.53125,0
CB,2018-04-03,83.3,0
CF,2018-04-03,85.39999999999998,1
CH,2018-04-03,91.02976190476191,1
CM,2018-04-03,86.5,1
CO,2018-04-03,85.35,1
CR,2018-04-03,96.65,1
CT,2018-04-03,92.16666666666669,1
CV,2018-04-03,88.07142857142857,1
CW,2018-04-03,92.68,1
DA,2018-04-03,92.16666666666669,1
DD,2018-04-03,98.0,0
DE,2018-04-03,89.85,0
DG,2018-04-03,100.0,0
DH,2018-04-03,94.1,1
DL,2018-04-03,100.0,0
DN,2018-04-03,86.04305555555555,1
DT,2018-04-03,96.65,0
DY,2018-04-03,91.45,1
E,2018-04-03,89.7,2
EC,2018-04-03,89.24305555555556,3
EH,2018-04-03,98.7,0
EN,2018-04-03,89.7,1
EX,2018-04-03,88.8,0
FK,2018-04-03,91.1,0
FY,2018-04-03,91.8,1
G,2018-04-03,92.85,0
GL,2018-04-03,86.05,0
GU,2018-04-03,88.9075,1
GY,2018-04-03,,2
HA,2018-04-03,84.3458333333333,1
HD,2018-04-03,87.81979166666667,1
HG,2018-04-03,100.0,0
HP,2018-04-03,100.0,0
HR,2018-04-03,87.39999999999998,1
HS,2018-04-03,,2
HU,2018-04-03,86.16458333333333,1
HX,2018-04-03,94.6,1
IG,2018-04-03,85.39999999999998,2
IM,2018-04-03,,2
IP,2018-04-03,87.4,0
IV,2018-04-03,80.05999999999997,0
JE,2018-04-03,,2
KA,2018-04-03,94.05,0
KT,2018-04-03,84.9125,1
KW,2018-04-03,92.7,0
KY,2018-04-03,91.88888888888887,1
L,2018-04-03,91.04537037037035,2
LA,2018-04-03,91.8,0
LD,2018-04-03,76.5,0
LE,2018-04-03,87.47499999999998,1
LL,2018-04-03,90.35208333333333,0
LN,2018-04-03,90.3625,0
LS,2018-04-03,88.83690476190478,1
LU,2018-04-03,94.85,1
M,2018-04-03,90.4,1
ME,2018-04-03,83.2,0
MK,2018-04-03,90.88,1
ML,2018-04-03,94.7,0
N,2018-04-03,89.7,2
NE,2018-04-03,95.1875,1
NG,2018-04-03,82.725,0
NN,2018-04-03,88.23333333333333,1
NP,2018-04-03,82.86666666666666,1
NR,2018-04-03,84.3,0
NW,2018-04-03,88.72166666666666,2
OL,2018-04-03,90.4,1
OX,2018-04-03,88.23333333333333,0
PA,2018-04-03,84.4,0
PE,2018-04-03,86.87857142857145,1
PH,2018-04-03,85.45,0
PL,2018-04-03,82.0,0
PO,2018-04-03,93.15,0
PR,2018-04-03,91.8,1
RG,2018-04-03,86.3333333333333,0
RH,2018-04-03,92.06666666666666,1
RM,2018-04-03,83.2,1
S,2018-04-03,83.6791666666667,0
SA,2018-04-03,87.17999999999998,0
SE,2018-04-03,90.353125,2
SG,2018-04-03,89.7,0
SK,2018-04-03,90.4,0
SL,2018-04-03,84.65,0
SM,2018-04-03,92.7375,2
SN,2018-04-03,93.6,0
SO,2018-04-03,88.83958333333334,0
SP,2018-04-03,89.19479166666667,0
SR,2018-04-03,88.2,1
SS,2018-04-03,83.2,1
ST,2018-04-03,97.2,0
SW,2018-04-03,84.9125,1
SY,2018-04-03,91.93333333333332,0
TA,2018-04-03,90.1,0
TD,2018-04-03,94.75,0
TF,2018-04-03,92.6,1
TN,2018-04-03,96.65,0
TQ,2018-04-03,86.35,0
TR,2018-04-03,87.3625,0
TS,2018-04-03,88.2,0
TW,2018-04-03,84.9125,0
UB,2018-04-03,84.3458333333333,0
W,2018-04-03,84.62916666666666,1
WA,2018-04-03,90.4,1
WC,2018-04-03,84.62916666666666,2
WD,2018-04-03,89.66527777777776,1
WF,2018-04-03,82.6,0
WN,2018-04-03,91.1,2
WR,2018-04-03,89.58,1
WS,2018-04-03,91.725,1
WV,2018-04-03,90.0,0
YO,2018-04-03,86.16458333333333,0
ZE,2018-04-03,83.5708333333333,0
AB,2018-04-04,88.5,0
AL,2018-04-04,80.7,1
B,2018-04-04,85.85,1
BA,2018-04-04,91.0234375,1
BB,2018-04-04,95.65,1
BD,2018-04-04,97.0,0
BH,2018-04-04,88.39583333333334,0
BL,2018-04-04,94.2,2
BN,2018-04-04,74.1,0
BR,2018-04-04,88.4,1
BS,2018-04-04,89.36666666666667,1
BT,2018-04-04,89.72857142857141,0
CA,2018-04-04,95.29861111111113,0
CB,2018-04-04,80.75,1
CF,2018-04-04,89.86,1
CH,2018-04-04,89.75416666666666,1
CM,2018-04-04,80.75,1
CO,2018-04-04,80.8,0
CR,2018-04-04,88.4,1
CT,2018-04-04,81.10000000000002,1
CV,2018-04-04,81.86666666666666,1
CW,2018-04-04,92.32,1
DA,2018-04-04,81.10000000000002,1
DD,2018-04-04,98.1,0
DE,2018-04-04,85.85,0
DG,2018-04-04,92.83333333333331,0
DH,2018-04-04,97.15,1
DL,2018-04-04,100.0,0
DN,2018-04-04,90.02314814814814,1
DT,2018-04-04,97.1,0
DY,2018-04-04,92.625,1
E,2018-04-04,80.7,2
EC,2018-04-04,81.62222222222222,3
EH,2018-04-04,97.36666666666667,0
EN,2018-04-04,80.7,1
EX,2018-04-04,95.95,0
FK,2018-04-04,91.1,0
FY,2018-04-04,94.3,1
G,2018-04-04,94.15,0
GL,2018-04-04,83.6,0
GU,2018-04-04,86.94833333333334,1
GY,2018-04-04,,2
HA,2018-04-04,82.475,1
HD,2018-04-04,92.815625,1
HG,2018-04-04,100.0,0
HP,2018-04-04,81.43166666666667,1
HR,2018-04-04,87.91999999999999,1
HS,2018-04-04,,2
HU,2018-04-04,89.86458333333331,1
HX,2018-04-04,97.0,1
IG,2018-04-04,76.0,2
IM,2018-04-04,,2
IP,2018-04-04,82.2,1
IV,2018-04-04,86.3,0
JE,2018-04-04,,2
KA,2018-04-04,63.9,0
KT,2018-04-04,83.2583333333333,1
KW,2018-04-04,84.5,0
KY,2018-04-04,94.08750000000002,1
L,2018-04-04,90.36333333333332,2
LA,2018-04-04,94.3,0
LD,2018-04-04,82.7,0
LE,2018-04-04,86.45833333333331,1
LL,2018-04-04,88.94666666666666,0
LN,2018-04-04,90.05625,0
LS,2018-04-04,92.79404761904762,1
LU,2018-04-04,80.7,1
M,2018-04-04,91.3,1
ME,2018-04-04,66.5,0
MK,2018-04-04,79.14999999999998,1
ML,2018-04-04,92.41666666666669,1
N,2018-04-04,80.7,2
NE,2018-04-04,96.3212962962963,1
NG,2018-04-04,87.675,0
NN,2018-04-04,78.63333333333333,1
NP,2018-04-04,83.15,1
NR,2018-04-04,82.9,0
NW,2018-04-04,82.7875,2
OL,2018-04-04,91.3,1
OX,2018-04-04,78.63333333333333,0
PA,2018-04-04,92.5,0
PE,2018-04-04,85.71458333333334,1
PH,2018-04-04,90.46666666666664,0
PL,2018-04-04,94.6,0
PO,2018-04-04,90.925,0
PR,2018-04-04,94.3,1
RG,2018-04-04,86.5416666666667,0
RH,2018-04-04,83.63333333333334,1
RM,2018-04-04,66.5,1
S,2018-04-04,89.8625,0
SA,2018-04-04,91.65,0
SE,2018-04-04,81.6395833333333,2
SG,2018-04-04,80.7,0
SK,2018-04-04,91.3,0
SL,2018-04-04,84.7166666666667,0
SM,2018-04-04,86.68611111111109,2
SN,2018-04-04,93.0,0
SO,2018-04-04,88.5833333333333,0
SP,2018-04-04,87.37187499999997,0
SR,2018-04-04,94.3,1
SS,2018-04-04,66.5,1
ST,2018-04-04,97.0,0
SW,2018-04-04,83.2583333333333,1
SY,2018-04-04,91.1,0
TA,2018-04-04,91.5,0
TD,2018-04-04,97.55,0
TF,2018-04-04,93.5,1
TN,2018-04-04,88.4,0
TQ,2018-04-04,93.95,0
TR,2018-04-04,86.9583333333333,0
TS,2018-04-04,94.3,0
TW,2018-04-04,83.2583333333333,0
UB,2018-04-04,82.475,0
W,2018-04-04,82.86666666666666,1
WA,2018-04-04,91.3,1
WC,2018-04-04,82.86666666666666,2
WD,2018-04-04,83.59583333333335,1
WF,2018-04-04,93.1,0
WN,2018-04-04,92.8,2
WR,2018-04-04,89.225,1
WS,2018-04-04,91.475,1
WV,2018-04-04,97.2,0
YO,2018-04-04,89.86458333333331,0
ZE,2018-04-04,72.5625,0
AB,2018-04-05,76.525,0
AL,2018-04-05,61.25,1
B,2018-04-05,64.05000000000001,1
BA,2018-04-05,70.81197916666666,1
BB,2018-04-05,70.55,1
BD,2018-04-05,64.1,0
BH,2018-04-05,68.93125,0
BL,2018-04-05,63.5,2
BN,2018-04-05,65.31666666666665,1
BR,2018-04-05,63.35,1
BS,2018-04-05,66.13333333333334,1
BT,2018-04-05,75.87142857142858,0
CA,2018-04-05,74.81041666666665,0
CB,2018-04-05,53.0,0
CF,2018-04-05,70.44,1
CH,2018-04-05,67.45833333333333,1
CM,2018-04-05,65.83333333333333,1
CO,2018-04-05,77.3,0
CR,2018-04-05,63.35,1
CT,2018-04-05,63.76666666666666,1
CV,2018-04-05,62.06666666666667,1
CW,2018-04-05,60.72000000000001,1
DA,2018-04-05,63.76666666666666,1
DD,2018-04-05,68.0,0
DE,2018-04-05,64.05000000000001,0
DG,2018-04-05,74.16041666666669,0
DH,2018-04-05,75.3,1
DL,2018-04-05,78.1,0
DN,2018-04-05,63.55509259259262,1
DT,2018-04-05,64.9,0
DY,2018-04-05,60.3,1
E,2018-04-05,67.2,2
EC,2018-04-05,62.770032051282044,3
EH,2018-04-05,68.39999999999999,0
EN,2018-04-05,67.2,1
EX,2018-04-05,85.33333333333333,0
FK,2018-04-05,87.5,0
FY,2018-04-05,77.0,1
G,2018-04-05,90.45,0
GL,2018-04-05,60.7,0
GU,2018-04-05,66.02353988603988,1
GY,2018-04-05,,2
HA,2018-04-05,58.4625,1
HD,2018-04-05,57.16354166666667,1
HG,2018-04-05,64.69375000000001,1
HP,2018-04-05,55.3,0
HR,2018-04-05,64.7,1
HS,2018-04-05,,2
HU,2018-04-05,61.490625,1
HX,2018-04-05,64.1,1
IG,2018-04-05,65.525,2
IM,2018-04-05,,2
IP,2018-04-05,64.4,0
IV,2018-04-05,74.35000000000002,0
JE,2018-04-05,,2
KA,2018-04-05,69.2,0
KT,2018-04-05,59.6576923076923,1
KW,2018-04-05,73.75,0
KY,2018-04-05,70.2375,1
L,2018-04-05,66.39375,2
LA,2018-04-05,77.0,0
LD,2018-04-05,80.2,0
LE,2018-04-05,62.38888888888889,1
LL,2018-04-05,74.05,0
LN,2018-04-05,75.90625,0
LS,2018-04-05,60.94375,1
LU,2018-04-05,61.25,1
M,2018-04-05,49.4,1
ME,2018-04-05,64.6,0
MK,2018-04-05,61.21999999999999,1
ML,2018-04-05,75.3,0
N,2018-04-05,67.2,2
NE,2018-04-05,74.42916666666666,1
NG,2018-04-05,59.0666666666667,0
NN,2018-04-05,61.2,1
NP,2018-04-05,70.45,1
NR,2018-04-05,71.15,0
NW,2018-04-05,60.9248717948718,2
OL,2018-04-05,49.4,1
OX,2018-04-05,61.2,0
PA,2018-04-05,88.75,0
PE,2018-04-05,67.22239583333334,1
PH,2018-04-05,67.06666666666666,0
PL,2018-04-05,65.2,0
PO,2018-04-05,66.3,0
PR,2018-04-05,77.0,1
RG,2018-04-05,65.0541666666667,0
RH,2018-04-05,63.35,1
RM,2018-04-05,64.6,1
S,2018-04-05,59.554166666666696,0
SA,2018-04-05,68.0,0
SE,2018-04-05,62.739423076923075,2
SG,2018-04-05,67.2,0
SK,2018-04-05,49.4,0
SL,2018-04-05,64.0041666666667,0
SM,2018-04-05,62.119230769230775,2
SN,2018-04-05,75.2,0
SO,2018-04-05,70.14791666666665,0
SP,2018-04-05,74.7489583333333,0
SR,2018-04-05,72.5,1
SS,2018-04-05,64.6,1
ST,2018-04-05,71.6,0
SW,2018-04-05,59.6576923076923,1
SY,2018-04-05,60.86666666666667,0
TA,2018-04-05,62.5,0
TD,2018-04-05,71.45,0
TF,2018-04-05,62.55999999999999,1
TN,2018-04-05,63.35,0
TQ,2018-04-05,58.8,0
TR,2018-04-05,76.1958333333333,0
TS,2018-04-05,72.5,0
TW,2018-04-05,59.6576923076923,0
UB,2018-04-05,58.4625,0
W,2018-04-05,59.060096153846146,1
WA,2018-04-05,49.4,1
WC,2018-04-05,59.060096153846146,2
WD,2018-04-05,59.255555555555574,1
WF,2018-04-05,55.6,0
WN,2018-04-05,63.2,2
WR,2018-04-05,60.825,1
WS,2018-04-05,64.575,1
WV,2018-04-05,58.6,0
YO,2018-04-05,61.490625,0
ZE,2018-04-05,80.7958333333333,0
AB,2018-04-06,81.55,0
AL,2018-04-06,77.5,1
B,2018-04-06,76.55,1
BA,2018-04-06,74.95520833333333,1
BB,2018-04-06,68.3,1
BD,2018-04-06,79.25,1
BH,2018-04-06,80.1375,0
BL,2018-04-06,71.85,2
BN,2018-04-06,64.5,0
BR,2018-04-06,73.6,1
BS,2018-04-06,78.525,1
BT,2018-04-06,90.88333333333333,0
CA,2018-04-06,68.59374999999999,0
CB,2018-04-06,63.6,0
CF,2018-04-06,70.66,1
CH,2018-04-06,70.12440476190476,1
CM,2018-04-06,70.55,1
CO,2018-04-06,63.6,1
CR,2018-04-06,73.6,1
CT,2018-04-06,69.13333333333334,1
CV,2018-04-06,73.35714285714286,1
CW,2018-04-06,76.05,1
DA,2018-04-06,69.13333333333334,1
DD,2018-04-06,83.8,0
DE,2018-04-06,76.55,0
DG,2018-04-06,79.66770833333331,0
DH,2018-04-06,76.7,1
DL,2018-04-06,84.2,0
DN,2018-04-06,75.55462962962962,1
DT,2018-04-06,70.94999999999997,0
DY,2018-04-06,75.34,1
E,2018-04-06,77.5,2
EC,2018-04-06,69.49444444444445,3
EH,2018-04-06,69.5,0
EN,2018-04-06,77.5,1
EX,2018-04-06,77.76666666666667,0
FK,2018-04-06,61.8,0
FY,2018-04-06,68.3,1
G,2018-04-06,72.8,0
GL,2018-04-06,78.05000000000003,0
GU,2018-04-06,72.6725,1
GY,2018-04-06,,2
HA,2018-04-06,65.1375,1
HD,2018-04-06,74.02777777777777,1
HG,2018-04-06,86.7,0
HP,2018-04-06,68.82416666666667,1
HR,2018-04-06,74.47142857142858,1
HS,2018-04-06,,2
HU,2018-04-06,76.959375,1
HX,2018-04-06,76.88055555555555,2
IG,2018-04-06,67.10000000000001,2
IM,2018-04-06,,2
IP,2018-04-06,67.93333333333332,1
IV,2018-04-06,73.58000000000001,0
JE,2018-04-06,,2
KA,2018-04-06,83.9,0
KT,2018-04-06,66.9291666666667,1
KW,2018-04-06,79.4,0
KY,2018-04-06,79.3,0
L,2018-04-06,70.50787037037038,2
LA,2018-04-06,68.3,0
LD,2018-04-06,65.2,0
LE,2018-04-06,76.45694444444443,1
LL,2018-04-06,63.623611111111096,0
LN,2018-04-06,74.6,0
LS,2018-04-06,78.72291666666666,1
LU,2018-04-06,77.5,1
M,2018-04-06,75.4,1
ME,2018-04-06,60.2,0
MK,2018-04-06,70.45,1
ML,2018-04-06,62.5,0
N,2018-04-06,77.5,2
NE,2018-04-06,71.27361111111111,1
NG,2018-04-06,76.2708333333333,0
NN,2018-04-06,68.10000000000001,1
NP,2018-04-06,73.76666666666667,1
NR,2018-04-06,70.1,0
NW,2018-04-06,69.7625,2
OL,2018-04-06,75.4,1
OX,2018-04-06,68.10000000000001,0
PA,2018-04-06,81.0,0
PE,2018-04-06,72.39583333333333,1
PH,2018-04-06,75.375,0
PL,2018-04-06,72.1,0
PO,2018-04-06,77.025,0
PR,2018-04-06,68.3,1
RG,2018-04-06,70.3375,0
RH,2018-04-06,70.56666666666666,1
RM,2018-04-06,60.2,1
S,2018-04-06,68.8833333333333,0
SA,2018-04-06,72.025,0
SE,2018-04-06,68.58229166666666,2
SG,2018-04-06,77.5,0
SK,2018-04-06,75.4,0
SL,2018-04-06,69.4833333333333,0
SM,2018-04-06,71.3763888888889,2
SN,2018-04-06,79.9,0
SO,2018-04-06,73.6875,0
SP,2018-04-06,74.93541666666667,0
SR,2018-04-06,69.2,1
SS,2018-04-06,60.2,1
ST,2018-04-06,80.9,0
SW,2018-04-06,66.9291666666667,1
SY,2018-04-06,75.0,0
TA,2018-04-06,78.1,0
TD,2018-04-06,72.85,0
TF,2018-04-06,76.26666666666667,1
TN,2018-04-06,73.6,0
TQ,2018-04-06,90.7,0
TR,2018-04-06,84.3708333333333,0
TS,2018-04-06,69.2,0
TW,2018-04-06,66.9291666666667,0
UB,2018-04-06,65.1375,0
W,2018-04-06,66.03333333333336,1
WA,2018-04-06,75.4,1
WC,2018-04-06,66.03333333333336,2
WD,2018-04-06,67.31041666666665,1
WF,2018-04-06,77.8,0
WN,2018-04-06,71.85,2
WR,2018-04-06,76.01666666666667,1
WS,2018-04-06,77.675,1
WV,2018-04-06,76.7,0
YO,2018-04-06,76.959375,0
ZE,2018-04-06,82.5791666666667,0
AB,2018-04-07,80.89999999999998,0
AL,2018-04-07,75.4,1
B,2018-04-07,86.6,1
BA,2018-04-07,91.58511904761903,1
BB,2018-04-07,91.05,1
BD,2018-04-07,93.0,0
BH,2018-04-07,87.91666666666666,0
BL,2018-04-07,92.16666666666669,2
BN,2018-04-07,85.01666666666667,1
BR,2018-04-07,84.85,1
BS,2018-04-07,93.5,1
BT,2018-04-07,86.04285714285714,0
CA,2018-04-07,84.87291666666667,0
CB,2018-04-07,79.0,0
CF,2018-04-07,93.02,1
CH,2018-04-07,94.5296875,1
CM,2018-04-07,84.0,1
CO,2018-04-07,89.7,0
CR,2018-04-07,84.85,1
CT,2018-04-07,86.30000000000003,1
CV,2018-04-07,84.46666666666667,1
CW,2018-04-07,95.5,1
DA,2018-04-07,86.3,1
DD,2018-04-07,84.4,0
DE,2018-04-07,86.6,0
DG,2018-04-07,96.25,0
DH,2018-04-07,81.5,1
DL,2018-04-07,87.0,0
DN,2018-04-07,82.35462962962964,1
DT,2018-04-07,96.7,0
DY,2018-04-07,96.58,1
E,2018-04-07,83.3,2
EC,2018-04-07,82.6527777777778,3
EH,2018-04-07,80.53333333333333,0
EN,2018-04-07,83.3,1
EX,2018-04-07,99.1,0
FK,2018-04-07,75.5,0
FY,2018-04-07,89.1,1
G,2018-04-07,88.7,0
GL,2018-04-07,88.9,0
GU,2018-04-07,83.13055555555556,1
GY,2018-04-07,,2
HA,2018-04-07,77.2916666666667,1
HD,2018-04-07,89.103125,1
HG,2018-04-07,91.5,0
HP,2018-04-07,67.5,0
HR,2018-04-07,94.83333333333336,1
HS,2018-04-07,,2
HU,2018-04-07,81.140625,1
HX,2018-04-07,93.0,1
IG,2018-04-07,85.3,2
IM,2018-04-07,,2
IP,2018-04-07,84.5,0
IV,2018-04-07,83.25,0
JE,2018-04-07,,2
KA,2018-04-07,97.0,0
KT,2018-04-07,76.425,1
KW,2018-04-07,78.6,0
KY,2018-04-07,89.8,0
L,2018-04-07,93.97375,2
LA,2018-04-07,89.1,0
LD,2018-04-07,97.2,0
LE,2018-04-07,85.80555555555556,1
LL,2018-04-07,93.334375,0
LN,2018-04-07,81.7,0
LS,2018-04-07,85.09464285714286,1
LU,2018-04-07,75.4,1
M,2018-04-07,94.4,1
ME,2018-04-07,89.2,0
MK,2018-04-07,79.1,1
ML,2018-04-07,87.1909090909091,1
N,2018-04-07,83.3,2
NE,2018-04-07,85.7041666666667,1
NG,2018-04-07,84.2166666666667,0
NN,2018-04-07,81.56666666666666,1
NP,2018-04-07,93.05,1
NR,2018-04-07,78.1,0
NW,2018-04-07,76.8125,2
OL,2018-04-07,94.4,1
OX,2018-04-07,81.56666666666666,0
PA,2018-04-07,82.63333333333334,0
PE,2018-04-07,81.78809523809524,1
PH,2018-04-07,77.43333333333334,0
PL,2018-04-07,100.0,0
PO,2018-04-07,85.1,0
PR,2018-04-07,89.1,1
RG,2018-04-07,81.2,0
RH,2018-04-07,84.85,1
RM,2018-04-07,89.2,1
S,2018-04-07,82.4125,0
SA,2018-04-07,91.975,0
SE,2018-04-07,83.83125,2
SG,2018-04-07,83.3,0
SK,2018-04-07,94.4,0
SL,2018-04-07,79.5458333333333,0
SM,2018-04-07,82.04166666666667,2
SN,2018-04-07,83.86197916666666,1
SO,2018-04-07,85.30208333333334,0
SP,2018-04-07,85.36527777777776,0
SR,2018-04-07,76.0,1
SS,2018-04-07,89.2,1
ST,2018-04-07,95.7,0
SW,2018-04-07,76.425,1
SY,2018-04-07,95.725,0
TA,2018-04-07,95.8,0
TD,2018-04-07,87.55000000000003,0
TF,2018-04-07,96.43333333333332,1
TN,2018-04-07,84.85,0
TQ,2018-04-07,77.9,0
TR,2018-04-07,87.5083333333333,0
TS,2018-04-07,76.0,0
TW,2018-04-07,76.425,0
UB,2018-04-07,77.2916666666667,0
W,2018-04-07,76.85833333333333,1
WA,2018-04-07,94.4,1
WC,2018-04-07,76.85833333333333,2
WD,2018-04-07,74.77916666666667,1
WF,2018-04-07,86.6,0
WN,2018-04-07,91.75,2
WR,2018-04-07,94.36,1
WS,2018-04-07,92.225,1
WV,2018-04-07,100.0,0
YO,2018-04-07,81.140625,0
ZE,2018-04-07,94.8833333333333,0
AB,2018-04-08,82.80000000000003,0
AL,2018-04-08,98.6,1
B,2018-04-08,83.9,1
BA,2018-04-08,93.13489583333332,1
BB,2018-04-08,93.25,1
BD,2018-04-08,91.0,0
BH,2018-04-08,93.77291666666665,0
BL,2018-04-08,87.23333333333332,2
BN,2018-04-08,97.3,0
BR,2018-04-08,100.0,1
BS,2018-04-08,90.56666666666668,1
BT,2018-04-08,92.3142857142857,0
CA,2018-04-08,90.96319444444444,0
CB,2018-04-08,81.94999999999997,1
CF,2018-04-08,88.94,1
CH,2018-04-08,88.70520833333332,1
CM,2018-04-08,98.6,1
CO,2018-04-08,65.3,1
CR,2018-04-08,100.0,1
CT,2018-04-08,99.56666666666666,1
CV,2018-04-08,88.42,1
CW,2018-04-08,87.8,1
DA,2018-04-08,99.56666666666666,1
DD,2018-04-08,91.0,0
DE,2018-04-08,83.9,0
DG,2018-04-08,99.1,0
DH,2018-04-08,87.1,1
DL,2018-04-08,95.2,0
DN,2018-04-08,87.32777777777777,1
DT,2018-04-08,93.7,0
DY,2018-04-08,89.28,1
E,2018-04-08,98.6,2
EC,2018-04-08,97.64236111111109,3
EH,2018-04-08,82.43333333333334,0
EN,2018-04-08,98.6,1
EX,2018-04-08,94.7,0
FK,2018-04-08,82.7,0
FY,2018-04-08,95.5,1
G,2018-04-08,97.0,0
GL,2018-04-08,84.9,0
GU,2018-04-08,95.46208333333333,1
GY,2018-04-08,,2
HA,2018-04-08,94.2666666666667,1
HD,2018-04-08,81.91770833333334,1
HG,2018-04-08,91.5,0
HP,2018-04-08,92.05666666666666,1
HR,2018-04-08,88.85000000000002,1
HS,2018-04-08,,2
HU,2018-04-08,86.89583333333334,1
HX,2018-04-08,91.0,1
IG,2018-04-08,98.65,2
IM,2018-04-08,,2
IP,2018-04-08,65.3,0
