region_id,timestamp,val_SO2_max,extra_rings_SO2_max
SK,2018-01-09,78.66666666666667,1
SL,2018-01-09,59.8,2
SM,2018-01-09,97.0,2
SN,2018-01-09,101.0,1
SO,2018-01-09,50.0,0
SP,2018-01-09,67.0,1
SR,2018-01-09,47.0,1
SS,2018-01-09,75.0,1
ST,2018-01-09,88.75,2
SW,2018-01-09,97.0,1
SY,2018-01-09,33.5,1
TA,2018-01-09,54.0,0
TD,2018-01-09,97.0,1
TF,2018-01-09,33.5,2
TN,2018-01-09,64.0,1
TQ,2018-01-09,54.0,2
TR,2018-01-09,54.0,3
TS,2018-01-09,47.0,0
TW,2018-01-09,97.0,1
UB,2018-01-09,97.0,1
W,2018-01-09,97.0,0
WA,2018-01-09,86.0,1
WC,2018-01-09,73.0,1
WD,2018-01-09,49.0,1
WF,2018-01-09,51.25,1
WN,2018-01-09,86.0,1
WR,2018-01-09,33.5,2
WS,2018-01-09,89.66666666666669,2
WV,2018-01-09,33.5,2
YO,2018-01-09,34.0,1
ZE,2018-01-09,,2
AB,2018-01-10,64.0,2
AL,2018-01-10,27.0,2
B,2018-01-10,93.33333333333331,2
BA,2018-01-10,28.0,0
BB,2018-01-10,71.33333333333333,2
BD,2018-01-10,64.0,1
BH,2018-01-10,24.5,1
BL,2018-01-10,86.0,1
BN,2018-01-10,75.0,0
BR,2018-01-10,62.0,2
BS,2018-01-10,45.0,1
BT,2018-01-10,83.0,0
CA,2018-01-10,119.0,2
CB,2018-01-10,3.0,0
CF,2018-01-10,15.0,0
CH,2018-01-10,64.0,1
CM,2018-01-10,55.5,1
CO,2018-01-10,3.0,1
CR,2018-01-10,47.5,2
CT,2018-01-10,3.0,1
CV,2018-01-10,93.33333333333331,2
CW,2018-01-10,82.33333333333333,2
DA,2018-01-10,55.5,1
DD,2018-01-10,97.0,2
DE,2018-01-10,93.33333333333331,1
DG,2018-01-10,97.0,2
DH,2018-01-10,108.0,1
DL,2018-01-10,108.0,1
DN,2018-01-10,75.0,0
DT,2018-01-10,45.0,1
DY,2018-01-10,86.0,2
E,2018-01-10,79.5,2
EC,2018-01-10,54.33333333333334,2
EH,2018-01-10,130.0,0
EN,2018-01-10,51.0,1
EX,2018-01-10,62.0,1
FK,2018-01-10,64.0,0
FY,2018-01-10,64.0,2
G,2018-01-10,64.0,1
GL,2018-01-10,35.0,2
GU,2018-01-10,41.333333333333336,1
GY,2018-01-10,,2
HA,2018-01-10,27.5,1
HD,2018-01-10,86.0,1
HG,2018-01-10,64.0,1
HP,2018-01-10,33.333333333333336,2
HR,2018-01-10,62.33333333333334,2
HS,2018-01-10,,2
HU,2018-01-10,75.0,1
HX,2018-01-10,80.5,2
IG,2018-01-10,108.0,1
IM,2018-01-10,,2
IP,2018-01-10,3.0,1
IV,2018-01-10,64.0,2
JE,2018-01-10,,2
KA,2018-01-10,97.0,2
KT,2018-01-10,32.0,2
KW,2018-01-10,64.0,3
KY,2018-01-10,97.0,1
L,2018-01-10,64.0,0
LA,2018-01-10,78.66666666666667,2
LD,2018-01-10,62.33333333333334,1
LE,2018-01-10,108.0,1
LL,2018-01-10,78.66666666666667,2
LN,2018-01-10,91.5,1
LS,2018-01-10,64.0,0
LU,2018-01-10,3.0,2
M,2018-01-10,86.0,0
ME,2018-01-10,3.0,0
MK,2018-01-10,55.5,2
ML,2018-01-10,97.0,1
N,2018-01-10,51.0,1
NE,2018-01-10,119.0,2
NG,2018-01-10,108.0,0
NN,2018-01-10,55.5,2
NP,2018-01-10,15.0,1
NR,2018-01-10,55.5,2
NW,2018-01-10,51.0,0
OL,2018-01-10,86.0,1
OX,2018-01-10,25.66666666666667,2
PA,2018-01-10,64.0,1
PE,2018-01-10,55.5,1
PH,2018-01-10,64.0,1
PL,2018-01-10,62.0,2
PO,2018-01-10,41.333333333333336,1
PR,2018-01-10,64.0,1
RG,2018-01-10,24.5,1
RH,2018-01-10,75.0,1
RM,2018-01-10,108.0,0
S,2018-01-10,86.0,0
SA,2018-01-10,86.0,0
SE,2018-01-10,108.0,1
SG,2018-01-10,3.0,1
SK,2018-01-10,86.0,1
SL,2018-01-10,35.8,2
SM,2018-01-10,4.0,2
SN,2018-01-10,28.0,1
SO,2018-01-10,24.5,0
SP,2018-01-10,25.66666666666667,1
SR,2018-01-10,108.0,1
SS,2018-01-10,55.5,1
ST,2018-01-10,91.5,2
SW,2018-01-10,4.0,1
SY,2018-01-10,86.0,1
TA,2018-01-10,62.0,0
TD,2018-01-10,130.0,1
TF,2018-01-10,86.0,2
TN,2018-01-10,39.0,1
TQ,2018-01-10,62.0,2
TR,2018-01-10,62.0,3
TS,2018-01-10,108.0,0
TW,2018-01-10,4.0,1
UB,2018-01-10,4.0,1
W,2018-01-10,4.0,0
WA,2018-01-10,75.0,1
WC,2018-01-10,27.5,1
WD,2018-01-10,51.0,1
WF,2018-01-10,77.75,1
WN,2018-01-10,75.0,1
WR,2018-01-10,86.0,2
WS,2018-01-10,93.33333333333331,2
WV,2018-01-10,86.0,2
YO,2018-01-10,82.33333333333333,1
ZE,2018-01-10,,2
AB,2018-01-11,15.0,2
AL,2018-01-11,86.0,2
B,2018-01-11,64.0,2
BA,2018-01-11,123.0,0
BB,2018-01-11,78.66666666666667,2
BD,2018-01-11,64.0,1
BH,2018-01-11,69.5,1
BL,2018-01-11,108.0,1
BN,2018-01-11,53.0,0
BR,2018-01-11,82.33333333333333,2
BS,2018-01-11,97.0,1
BT,2018-01-11,84.0,0
CA,2018-01-11,108.0,2
CB,2018-01-11,53.0,0
CF,2018-01-11,119.0,0
CH,2018-01-11,64.0,1
CM,2018-01-11,75.0,1
CO,2018-01-11,53.0,1
CR,2018-01-11,91.5,2
CT,2018-01-11,97.0,1
CV,2018-01-11,64.0,2
CW,2018-01-11,76.83333333333333,2
DA,2018-01-11,97.0,1
DD,2018-01-11,72.5,2
DE,2018-01-11,64.0,1
DG,2018-01-11,72.5,2
DH,2018-01-11,86.0,1
DL,2018-01-11,86.0,1
DN,2018-01-11,3.0,0
DT,2018-01-11,97.0,1
DY,2018-01-11,86.0,2
E,2018-01-11,108.0,2
EC,2018-01-11,111.66666666666669,2
EH,2018-01-11,130.0,0
EN,2018-01-11,119.0,1
EX,2018-01-11,71.0,1
FK,2018-01-11,15.0,0
FY,2018-01-11,64.0,2
G,2018-01-11,15.0,1
GL,2018-01-11,104.33333333333331,2
GU,2018-01-11,64.0,1
GY,2018-01-11,,2
HA,2018-01-11,119.0,1
HD,2018-01-11,58.5,1
HG,2018-01-11,64.0,1
HP,2018-01-11,86.0,2
HR,2018-01-11,97.0,2
HS,2018-01-11,,2
HU,2018-01-11,3.0,1
HX,2018-01-11,72.25,2
IG,2018-01-11,97.0,1
IM,2018-01-11,,2
IP,2018-01-11,53.0,1
IV,2018-01-11,15.0,2
JE,2018-01-11,,2
KA,2018-01-11,72.5,2
KT,2018-01-11,77.75,2
KW,2018-01-11,15.0,3
KY,2018-01-11,72.5,1
L,2018-01-11,64.0,0
LA,2018-01-11,71.33333333333333,2
LD,2018-01-11,97.0,1
LE,2018-01-11,75.0,1
LL,2018-01-11,78.66666666666667,2
LN,2018-01-11,39.0,1
LS,2018-01-11,64.0,0
LU,2018-01-11,53.0,2
M,2018-01-11,108.0,0
ME,2018-01-11,97.0,0
MK,2018-01-11,64.0,2
ML,2018-01-11,72.5,1
N,2018-01-11,119.0,1
NE,2018-01-11,108.0,2
NG,2018-01-11,75.0,0
NN,2018-01-11,64.0,2
NP,2018-01-11,119.0,1
NR,2018-01-11,64.0,2
NW,2018-01-11,119.0,0
OL,2018-01-11,108.0,1
OX,2018-01-11,87.33333333333331,2
PA,2018-01-11,15.0,1
PE,2018-01-11,64.0,1
PH,2018-01-11,15.0,1
PL,2018-01-11,71.0,2
PO,2018-01-11,64.0,1
PR,2018-01-11,64.0,1
RG,2018-01-11,69.5,1
RH,2018-01-11,53.0,1
RM,2018-01-11,97.0,0
S,2018-01-11,58.5,0
SA,2018-01-11,86.0,0
SE,2018-01-11,97.0,1
SG,2018-01-11,53.0,1
SK,2018-01-11,75.0,1
SL,2018-01-11,86.0,2
SM,2018-01-11,119.0,2
SN,2018-01-11,123.0,1
SO,2018-01-11,69.5,0
SP,2018-01-11,87.33333333333331,1
SR,2018-01-11,86.0,1
SS,2018-01-11,97.0,1
ST,2018-01-11,75.0,2
SW,2018-01-11,119.0,1
SY,2018-01-11,86.0,1
TA,2018-01-11,71.0,0
TD,2018-01-11,130.0,1
TF,2018-01-11,86.0,2
TN,2018-01-11,75.0,1
TQ,2018-01-11,71.0,2
TR,2018-01-11,71.0,3
TS,2018-01-11,86.0,0
TW,2018-01-11,119.0,1
UB,2018-01-11,119.0,1
W,2018-01-11,119.0,0
WA,2018-01-11,86.0,1
WC,2018-01-11,119.0,1
WD,2018-01-11,119.0,1
WF,2018-01-11,46.0,1
WN,2018-01-11,86.0,1
WR,2018-01-11,86.0,2
WS,2018-01-11,64.0,2
WV,2018-01-11,86.0,2
YO,2018-01-11,51.0,1
ZE,2018-01-11,,2
AB,2018-01-12,119.0,2
AL,2018-01-12,39.5,2
B,2018-01-12,64.0,2
BA,2018-01-12,107.0,0
BB,2018-01-12,60.33333333333334,2
BD,2018-01-12,53.0,1
BH,2018-01-12,69.5,1
BL,2018-01-12,64.0,1
BN,2018-01-12,3.0,0
BR,2018-01-12,36.333333333333336,2
BS,2018-01-12,88.0,1
BT,2018-01-12,64.0,0
CA,2018-01-12,56.0,2
CB,2018-01-12,53.0,0
CF,2018-01-12,130.0,0
CH,2018-01-12,64.0,1
CM,2018-01-12,53.0,1
CO,2018-01-12,53.0,1
CR,2018-01-12,40.5,2
CT,2018-01-12,53.0,1
CV,2018-01-12,64.0,2
CW,2018-01-12,60.33333333333334,2
DA,2018-01-12,53.0,1
DD,2018-01-12,102.5,2
DE,2018-01-12,64.0,1
DG,2018-01-12,102.5,2
DH,2018-01-12,26.0,1
DL,2018-01-12,26.0,1
DN,2018-01-12,75.0,0
DT,2018-01-12,88.0,1
DY,2018-01-12,58.5,2
E,2018-01-12,39.5,2
EC,2018-01-12,44.0,2
EH,2018-01-12,86.0,0
EN,2018-01-12,26.0,1
EX,2018-01-12,69.0,1
FK,2018-01-12,119.0,0
FY,2018-01-12,64.0,2
G,2018-01-12,119.0,1
GL,2018-01-12,102.0,2
GU,2018-01-12,47.33333333333334,1
GY,2018-01-12,,2
HA,2018-01-12,39.5,1
HD,2018-01-12,58.5,1
HG,2018-01-12,53.0,1
HP,2018-01-12,55.0,2
HR,2018-01-12,82.33333333333333,2
HS,2018-01-12,,2
HU,2018-01-12,75.0,1
HX,2018-01-12,58.5,2
IG,2018-01-12,53.0,1
IM,2018-01-12,,2
IP,2018-01-12,53.0,1
IV,2018-01-12,119.0,2
JE,2018-01-12,,2
KA,2018-01-12,102.5,2
KT,2018-01-12,48.75,2
KW,2018-01-12,119.0,3
KY,2018-01-12,102.5,1
L,2018-01-12,64.0,0
LA,2018-01-12,47.66666666666666,2
LD,2018-01-12,82.33333333333333,1
LE,2018-01-12,75.0,1
LL,2018-01-12,60.33333333333334,2
LN,2018-01-12,75.0,1
LS,2018-01-12,53.0,0
LU,2018-01-12,53.0,2
M,2018-01-12,64.0,0
ME,2018-01-12,53.0,0
MK,2018-01-12,64.0,2
ML,2018-01-12,102.5,1
N,2018-01-12,26.0,1
NE,2018-01-12,56.0,2
NG,2018-01-12,75.0,0
NN,2018-01-12,64.0,2
NP,2018-01-12,130.0,1
NR,2018-01-12,64.0,2
NW,2018-01-12,26.0,0
OL,2018-01-12,64.0,1
OX,2018-01-12,82.0,2
PA,2018-01-12,119.0,1
PE,2018-01-12,64.0,1
PH,2018-01-12,119.0,1
PL,2018-01-12,69.0,2
PO,2018-01-12,47.33333333333334,1
PR,2018-01-12,64.0,1
RG,2018-01-12,69.5,1
RH,2018-01-12,3.0,1
RM,2018-01-12,53.0,0
S,2018-01-12,58.5,0
SA,2018-01-12,58.5,0
SE,2018-01-12,53.0,1
SG,2018-01-12,53.0,1
SK,2018-01-12,60.33333333333334,1
SL,2018-01-12,44.2,2
SM,2018-01-12,53.0,2
SN,2018-01-12,107.0,1
SO,2018-01-12,69.5,0
SP,2018-01-12,82.0,1
SR,2018-01-12,26.0,1
SS,2018-01-12,53.0,1
ST,2018-01-12,64.0,2
SW,2018-01-12,53.0,1
SY,2018-01-12,58.5,1
TA,2018-01-12,69.0,0
TD,2018-01-12,86.0,1
TF,2018-01-12,58.5,2
TN,2018-01-12,28.0,1
TQ,2018-01-12,69.0,2
TR,2018-01-12,69.0,3
TS,2018-01-12,26.0,0
TW,2018-01-12,53.0,1
UB,2018-01-12,53.0,1
W,2018-01-12,53.0,0
WA,2018-01-12,64.0,1
WC,2018-01-12,39.5,1
WD,2018-01-12,26.0,1
WF,2018-01-12,61.25,1
WN,2018-01-12,64.0,1
WR,2018-01-12,58.5,2
WS,2018-01-12,64.0,2
WV,2018-01-12,58.5,2
YO,2018-01-12,51.33333333333334,1
ZE,2018-01-12,,2
AB,2018-01-13,53.0,2
AL,2018-01-13,80.5,2
B,2018-01-13,67.66666666666667,2
BA,2018-01-13,95.0,0
BB,2018-01-13,60.33333333333334,2
BD,2018-01-13,53.0,1
BH,2018-01-13,50.0,1
BL,2018-01-13,75.0,1
BN,2018-01-13,3.0,0
BR,2018-01-13,23.33333333333333,2
BS,2018-01-13,72.0,1
BT,2018-01-13,64.0,0
CA,2018-01-13,74.5,2
CB,2018-01-13,53.0,0
CF,2018-01-13,3.0,0
CH,2018-01-13,53.0,1
CM,2018-01-13,28.0,1
CO,2018-01-13,53.0,1
CR,2018-01-13,30.75,2
CT,2018-01-13,64.0,1
CV,2018-01-13,67.66666666666667,2
CW,2018-01-13,53.83333333333334,2
DA,2018-01-13,33.5,1
DD,2018-01-13,69.5,2
DE,2018-01-13,67.66666666666667,1
DG,2018-01-13,69.5,2
DH,2018-01-13,63.0,1
DL,2018-01-13,63.0,1
DN,2018-01-13,75.0,0
DT,2018-01-13,72.0,1
DY,2018-01-13,28.0,2
E,2018-01-13,55.5,2
EC,2018-01-13,54.66666666666666,2
EH,2018-01-13,86.0,0
EN,2018-01-13,108.0,1
EX,2018-01-13,49.0,1
FK,2018-01-13,53.0,0
FY,2018-01-13,53.0,2
G,2018-01-13,53.0,1
GL,2018-01-13,49.0,2
GU,2018-01-13,34.333333333333336,1
GY,2018-01-13,,2
HA,2018-01-13,80.5,1
HD,2018-01-13,69.5,1
HG,2018-01-13,53.0,1
HP,2018-01-13,69.33333333333333,2
HR,2018-01-13,19.666666666666668,2
HS,2018-01-13,,2
HU,2018-01-13,75.0,1
HX,2018-01-13,66.75,2
IG,2018-01-13,3.0,1
IM,2018-01-13,,2
IP,2018-01-13,53.0,1
IV,2018-01-13,53.0,2
JE,2018-01-13,,2
KA,2018-01-13,69.5,2
KT,2018-01-13,39.0,2
KW,2018-01-13,53.0,3
KY,2018-01-13,69.5,1
L,2018-01-13,53.0,0
LA,2018-01-13,56.33333333333334,2
LD,2018-01-13,19.666666666666668,1
LE,2018-01-13,64.0,1
LL,2018-01-13,36.333333333333336,2
LN,2018-01-13,69.5,1
LS,2018-01-13,53.0,0
LU,2018-01-13,53.0,2
M,2018-01-13,75.0,0
ME,2018-01-13,64.0,0
MK,2018-01-13,58.5,2
ML,2018-01-13,69.5,1
N,2018-01-13,108.0,1
NE,2018-01-13,74.5,2
NG,2018-01-13,64.0,0
NN,2018-01-13,58.5,2
NP,2018-01-13,3.0,1
NR,2018-01-13,58.5,2
NW,2018-01-13,108.0,0
OL,2018-01-13,75.0,1
OX,2018-01-13,65.0,2
PA,2018-01-13,53.0,1
PE,2018-01-13,58.5,1
PH,2018-01-13,53.0,1
PL,2018-01-13,49.0,2
PO,2018-01-13,34.333333333333336,1
PR,2018-01-13,53.0,1
RG,2018-01-13,50.0,1
RH,2018-01-13,3.0,1
RM,2018-01-13,3.0,0
S,2018-01-13,69.5,0
SA,2018-01-13,28.0,0
SE,2018-01-13,3.0,1
SG,2018-01-13,53.0,1
SK,2018-01-13,71.33333333333333,1
SL,2018-01-13,52.8,2
SM,2018-01-13,53.0,2
SN,2018-01-13,95.0,1
SO,2018-01-13,50.0,0
SP,2018-01-13,65.0,1
SR,2018-01-13,63.0,1
SS,2018-01-13,33.5,1
ST,2018-01-13,69.5,2
SW,2018-01-13,53.0,1
SY,2018-01-13,28.0,1
TA,2018-01-13,49.0,0
TD,2018-01-13,86.0,1
TF,2018-01-13,28.0,2
TN,2018-01-13,33.5,1
TQ,2018-01-13,49.0,2
TR,2018-01-13,49.0,3
TS,2018-01-13,63.0,0
TW,2018-01-13,53.0,1
UB,2018-01-13,53.0,1
W,2018-01-13,53.0,0
WA,2018-01-13,64.0,1
WC,2018-01-13,80.5,1
WD,2018-01-13,108.0,1
WF,2018-01-13,66.75,1
WN,2018-01-13,64.0,1
WR,2018-01-13,28.0,2
WS,2018-01-13,67.66666666666667,2
WV,2018-01-13,28.0,2
YO,2018-01-13,63.66666666666666,1
ZE,2018-01-13,,2
AB,2018-01-14,3.0,2
AL,2018-01-14,14.5,2
B,2018-01-14,71.33333333333333,2
BA,2018-01-14,113.0,0
BB,2018-01-14,47.66666666666666,2
BD,2018-01-14,75.0,1
BH,2018-01-14,9.0,1
BL,2018-01-14,53.0,1
BN,2018-01-14,3.0,0
BR,2018-01-14,19.666666666666668,2
BS,2018-01-14,85.5,1
BT,2018-01-14,58.5,0
CA,2018-01-14,86.0,2
CB,2018-01-14,3.0,0
CF,2018-01-14,3.0,0
CH,2018-01-14,15.0,1
CM,2018-01-14,3.0,1
CO,2018-01-14,3.0,1
CR,2018-01-14,30.75,2
CT,2018-01-14,53.0,1
CV,2018-01-14,71.33333333333333,2
CW,2018-01-14,56.16666666666666,2
DA,2018-01-14,28.0,1
DD,2018-01-14,44.5,2
DE,2018-01-14,71.33333333333333,1
DG,2018-01-14,44.5,2
DH,2018-01-14,86.0,1
DL,2018-01-14,86.0,1
DN,2018-01-14,130.0,0
DT,2018-01-14,85.5,1
DY,2018-01-14,59.5,2
E,2018-01-14,14.5,2
EC,2018-01-14,31.0,2
EH,2018-01-14,86.0,0
EN,2018-01-14,26.0,1
EX,2018-01-14,58.0,1
FK,2018-01-14,3.0,0
FY,2018-01-14,15.0,2
G,2018-01-14,3.0,1
GL,2018-01-14,58.0,2
GU,2018-01-14,7.0,1
GY,2018-01-14,,2
HA,2018-01-14,45.0,1
HD,2018-01-14,75.0,1
HG,2018-01-14,75.0,1
HP,2018-01-14,14.666666666666664,2
HR,2018-01-14,40.66666666666666,2
HS,2018-01-14,,2
HU,2018-01-14,130.0,1
HX,2018-01-14,69.5,2
IG,2018-01-14,3.0,1
IM,2018-01-14,,2
IP,2018-01-14,3.0,1
IV,2018-01-14,3.0,2
JE,2018-01-14,,2
KA,2018-01-14,44.5,2
KT,2018-01-14,21.25,2
KW,2018-01-14,3.0,3
KY,2018-01-14,44.5,1
L,2018-01-14,15.0,0
LA,2018-01-14,58.66666666666666,2
LD,2018-01-14,40.66666666666666,1
LE,2018-01-14,64.0,1
LL,2018-01-14,44.66666666666666,2
LN,2018-01-14,97.0,1
LS,2018-01-14,75.0,0
LU,2018-01-14,3.0,2
M,2018-01-14,53.0,0
ME,2018-01-14,53.0,0
MK,2018-01-14,33.5,2
ML,2018-01-14,44.5,1
N,2018-01-14,26.0,1
NE,2018-01-14,86.0,2
NG,2018-01-14,64.0,0
NN,2018-01-14,33.5,2
NP,2018-01-14,3.0,1
NR,2018-01-14,33.5,2
NW,2018-01-14,26.0,0
OL,2018-01-14,53.0,1
OX,2018-01-14,43.66666666666666,2
PA,2018-01-14,3.0,1
PE,2018-01-14,33.5,1
PH,2018-01-14,3.0,1
PL,2018-01-14,58.0,2
PO,2018-01-14,7.0,1
PR,2018-01-14,15.0,1
RG,2018-01-14,9.0,1
RH,2018-01-14,3.0,1
RM,2018-01-14,3.0,0
S,2018-01-14,75.0,0
SA,2018-01-14,59.5,0
SE,2018-01-14,3.0,1
SG,2018-01-14,3.0,1
SK,2018-01-14,67.66666666666667,1
SL,2018-01-14,22.2,2
SM,2018-01-14,64.0,2
SN,2018-01-14,113.0,1
SO,2018-01-14,9.0,0
SP,2018-01-14,43.66666666666666,1
SR,2018-01-14,86.0,1
SS,2018-01-14,28.0,1
ST,2018-01-14,66.75,2
SW,2018-01-14,64.0,1
SY,2018-01-14,59.5,1
TA,2018-01-14,58.0,0
TD,2018-01-14,86.0,1
TF,2018-01-14,59.5,2
TN,2018-01-14,28.0,1
TQ,2018-01-14,58.0,2
TR,2018-01-14,58.0,3
TS,2018-01-14,86.0,0
TW,2018-01-14,64.0,1
UB,2018-01-14,64.0,1
W,2018-01-14,64.0,0
WA,2018-01-14,34.0,1
WC,2018-01-14,45.0,1
WD,2018-01-14,26.0,1
WF,2018-01-14,88.75,1
WN,2018-01-14,34.0,1
WR,2018-01-14,59.5,2
WS,2018-01-14,71.33333333333333,2
WV,2018-01-14,59.5,2
YO,2018-01-14,97.0,1
ZE,2018-01-14,,2
AB,2018-01-15,3.0,2
AL,2018-01-15,48.0,2
B,2018-01-15,75.0,2
BA,2018-01-15,108.0,1
BB,2018-01-15,47.66666666666666,2
BD,2018-01-15,64.0,1
BH,2018-01-15,58.5,1
BL,2018-01-15,75.0,1
BN,2018-01-15,53.0,0
BR,2018-01-15,60.33333333333334,2
BS,2018-01-15,108.0,1
BT,2018-01-15,53.0,0
CA,2018-01-15,91.5,2
CB,2018-01-15,53.0,0
CF,2018-01-15,3.0,0
CH,2018-01-15,4.0,1
CM,2018-01-15,53.0,1
CO,2018-01-15,53.0,1
CR,2018-01-15,60.33333333333334,2
CT,2018-01-15,75.0,1
CV,2018-01-15,75.0,2
CW,2018-01-15,59.33333333333334,2
DA,2018-01-15,64.0,1
DD,2018-01-15,44.5,2
DE,2018-01-15,75.0,1
DG,2018-01-15,44.5,2
DH,2018-01-15,97.0,1
DL,2018-01-15,97.0,1
DN,2018-01-15,64.0,0
DT,2018-01-15,108.0,1
DY,2018-01-15,69.0,2
E,2018-01-15,48.0,2
EC,2018-01-15,48.0,2
EH,2018-01-15,86.0,0
EN,2018-01-15,43.0,1
EX,2018-01-15,108.0,1
FK,2018-01-15,3.0,0
FY,2018-01-15,4.0,2
G,2018-01-15,3.0,1
GL,2018-01-15,55.5,2
GU,2018-01-15,56.66666666666666,1
GY,2018-01-15,,2
HA,2018-01-15,43.0,1
HD,2018-01-15,69.5,1
HG,2018-01-15,64.0,1
HP,2018-01-15,53.33333333333334,2
HR,2018-01-15,47.0,2
HS,2018-01-15,,2
HU,2018-01-15,64.0,1
HX,2018-01-15,69.5,2
IG,2018-01-15,53.0,1
IM,2018-01-15,,2
IP,2018-01-15,53.0,1
IV,2018-01-15,3.0,2
JE,2018-01-15,,2
KA,2018-01-15,44.5,2
KT,2018-01-15,56.66666666666666,2
KW,2018-01-15,3.0,3
KY,2018-01-15,44.5,1
L,2018-01-15,4.0,0
LA,2018-01-15,55.0,2
LD,2018-01-15,47.0,1
LE,2018-01-15,86.0,1
LL,2018-01-15,47.33333333333334,2
LN,2018-01-15,75.0,1
LS,2018-01-15,64.0,0
LU,2018-01-15,53.0,2
M,2018-01-15,75.0,0
ME,2018-01-15,75.0,0
MK,2018-01-15,69.5,2
ML,2018-01-15,44.5,1
N,2018-01-15,43.0,1
NE,2018-01-15,91.5,2
NG,2018-01-15,86.0,0
NN,2018-01-15,69.5,2
NP,2018-01-15,3.0,1
NR,2018-01-15,69.5,2
NW,2018-01-15,43.0,0
OL,2018-01-15,75.0,1
OX,2018-01-15,58.5,2
PA,2018-01-15,3.0,1
PE,2018-01-15,69.5,1
PH,2018-01-15,3.0,1
PL,2018-01-15,108.0,2
PO,2018-01-15,56.66666666666666,1
PR,2018-01-15,4.0,1
RG,2018-01-15,58.5,1
RH,2018-01-15,53.0,1
RM,2018-01-15,53.0,0
S,2018-01-15,69.5,0
SA,2018-01-15,69.0,0
SE,2018-01-15,53.0,1
SG,2018-01-15,53.0,1
SK,2018-01-15,71.33333333333333,1
SL,2018-01-15,53.25,2
SM,2018-01-15,56.83333333333334,3
SN,2018-01-15,75.0,2
SO,2018-01-15,58.5,0
SP,2018-01-15,58.5,1
SR,2018-01-15,97.0,1
SS,2018-01-15,64.0,1
ST,2018-01-15,75.0,2
SW,2018-01-15,48.0,2
SY,2018-01-15,69.0,1
TA,2018-01-15,108.0,0
TD,2018-01-15,86.0,1
TF,2018-01-15,69.0,2
TN,2018-01-15,64.0,1
TQ,2018-01-15,108.0,2
TR,2018-01-15,108.0,3
TS,2018-01-15,97.0,0
TW,2018-01-15,53.25,2
UB,2018-01-15,43.0,2
W,2018-01-15,43.0,1
WA,2018-01-15,39.5,1
WC,2018-01-15,43.0,1
WD,2018-01-15,43.0,1
WF,2018-01-15,66.75,1
WN,2018-01-15,39.5,1
WR,2018-01-15,69.0,2
WS,2018-01-15,75.0,2
WV,2018-01-15,69.0,2
YO,2018-01-15,75.0,1
ZE,2018-01-15,,2
AB,2018-01-16,3.0,2
AL,2018-01-16,28.5,2
B,2018-01-16,40.0,2
BA,2018-01-16,97.0,1
BB,2018-01-16,43.66666666666666,2
BD,2018-01-16,53.0,1
BH,2018-01-16,53.0,1
BL,2018-01-16,75.0,1
BN,2018-01-16,3.0,0
BR,2018-01-16,3.0,2
BS,2018-01-16,97.0,1
BT,2018-01-16,64.0,0
CA,2018-01-16,64.0,2
CB,2018-01-16,3.0,0
CF,2018-01-16,53.0,0
CH,2018-01-16,3.0,1
CM,2018-01-16,3.0,1
CO,2018-01-16,3.0,1
CR,2018-01-16,18.25,2
CT,2018-01-16,3.0,1
CV,2018-01-16,40.0,2
CW,2018-01-16,33.5,2
DA,2018-01-16,3.0,1
DD,2018-01-16,33.5,2
DE,2018-01-16,40.0,1
DG,2018-01-16,33.5,2
DH,2018-01-16,64.0,1
DL,2018-01-16,64.0,1
DN,2018-01-16,53.0,0
DT,2018-01-16,97.0,1
DY,2018-01-16,28.0,2
E,2018-01-16,28.5,2
EC,2018-01-16,40.333333333333336,2
EH,2018-01-16,64.0,0
EN,2018-01-16,54.0,1
EX,2018-01-16,97.0,1
FK,2018-01-16,3.0,0
FY,2018-01-16,3.0,2
G,2018-01-16,3.0,1
GL,2018-01-16,75.0,2
GU,2018-01-16,28.0,1
GY,2018-01-16,,2
HA,2018-01-16,59.0,1
HD,2018-01-16,33.5,1
HG,2018-01-16,53.0,1
HP,2018-01-16,53.5,2
HR,2018-01-16,36.333333333333336,2
HS,2018-01-16,,2
HU,2018-01-16,53.0,1
HX,2018-01-16,48.75,2
IG,2018-01-16,3.0,1
IM,2018-01-16,,2
IP,2018-01-16,3.0,1
IV,2018-01-16,3.0,2
JE,2018-01-16,,2
KA,2018-01-16,33.5,2
KT,2018-01-16,40.0,2
KW,2018-01-16,3.0,3
KY,2018-01-16,33.5,1
L,2018-01-16,3.0,0
LA,2018-01-16,40.0,2
LD,2018-01-16,36.333333333333336,1
LE,2018-01-16,53.0,1
LL,2018-01-16,19.666666666666668,2
LN,2018-01-16,53.0,1
LS,2018-01-16,53.0,0
LU,2018-01-16,3.0,2
M,2018-01-16,75.0,0
ME,2018-01-16,3.0,0
MK,2018-01-16,28.0,2
ML,2018-01-16,33.5,1
N,2018-01-16,54.0,1
NE,2018-01-16,64.0,2
NG,2018-01-16,53.0,0
NN,2018-01-16,28.0,2
NP,2018-01-16,53.0,1
NR,2018-01-16,28.0,2
NW,2018-01-16,54.0,0
OL,2018-01-16,75.0,1
OX,2018-01-16,53.0,2
PA,2018-01-16,3.0,1
PE,2018-01-16,28.0,1
PH,2018-01-16,3.0,1
PL,2018-01-16,97.0,2
PO,2018-01-16,28.0,1
