region_id,timestamp,val_Humidity.max,extra_rings_Humidity.max
EH,2017-11-04,93.8,0
EN,2017-11-04,97.575,2
EX,2017-11-04,99.075,2
FK,2017-11-04,89.7,0
FY,2017-11-04,91.9,1
G,2017-11-04,89.7,1
GL,2017-11-04,92.2,0
GU,2017-11-04,99.52,1
GY,2017-11-04,,2
HA,2017-11-04,98.8,1
HD,2017-11-04,96.275,1
HG,2017-11-04,96.34,1
HP,2017-11-04,95.2,0
HR,2017-11-04,92.15,1
HS,2017-11-04,,2
HU,2017-11-04,97.33333333333331,1
HX,2017-11-04,98.7,1
IG,2017-11-04,93.0,2
IM,2017-11-04,,2
IP,2017-11-04,98.15,1
IV,2017-11-04,88.83333333333331,0
JE,2017-11-04,,2
KA,2017-11-04,92.0,1
KT,2017-11-04,100.0,1
KW,2017-11-04,85.8,0
KY,2017-11-04,93.96666666666668,1
L,2017-11-04,89.8,2
LA,2017-11-04,91.9,0
LD,2017-11-04,92.1,0
LE,2017-11-04,98.75,1
LL,2017-11-04,86.45,0
LN,2017-11-04,96.1,0
LS,2017-11-04,97.06,1
LU,2017-11-04,95.2,1
M,2017-11-04,94.4,1
ME,2017-11-04,93.0,0
MK,2017-11-04,97.58,1
ML,2017-11-04,85.46000000000002,1
N,2017-11-04,98.06,3
NE,2017-11-04,87.38,1
NG,2017-11-04,97.75,1
NN,2017-11-04,98.175,1
NP,2017-11-04,94.33333333333331,1
NR,2017-11-04,98.8,0
NW,2017-11-04,98.2,2
OL,2017-11-04,94.4,1
OX,2017-11-04,98.4,0
PA,2017-11-04,89.7,1
PE,2017-11-04,97.5,0
PH,2017-11-04,91.38333333333333,1
PL,2017-11-04,99.075,3
PO,2017-11-04,98.8,0
PR,2017-11-04,91.9,1
RG,2017-11-04,100.0,0
RH,2017-11-04,98.43333333333334,2
RM,2017-11-04,93.0,1
S,2017-11-04,97.4,0
SA,2017-11-04,87.80000000000003,0
SE,2017-11-04,96.5,2
SG,2017-11-04,97.5,1
SK,2017-11-04,94.4,0
SL,2017-11-04,98.8,0
SM,2017-11-04,100.0,2
SN,2017-11-04,95.0,0
SO,2017-11-04,100.0,0
SP,2017-11-04,99.4,0
SR,2017-11-04,93.2,1
SS,2017-11-04,93.0,1
ST,2017-11-04,100.0,0
SW,2017-11-04,100.0,1
SY,2017-11-04,88.78333333333335,1
TA,2017-11-04,98.7,1
TD,2017-11-04,75.9,0
TF,2017-11-04,96.05,1
TN,2017-11-04,93.0,1
TQ,2017-11-04,99.075,3
TR,2017-11-04,99.075,4
TS,2017-11-04,93.2,0
TW,2017-11-04,100.0,0
UB,2017-11-04,98.8,0
W,2017-11-04,99.4,1
WA,2017-11-04,94.4,1
WC,2017-11-04,99.4,2
WD,2017-11-04,97.6,1
WF,2017-11-04,94.6,0
WN,2017-11-04,93.15,2
WR,2017-11-04,92.2,1
WS,2017-11-04,97.36666666666667,1
WV,2017-11-04,92.1,0
YO,2017-11-04,97.33333333333331,0
ZE,2017-11-04,,2
AB,2017-11-05,81.875,1
AL,2017-11-05,77.8,1
B,2017-11-05,93.2,1
BA,2017-11-05,90.075,1
BB,2017-11-05,89.94999999999997,1
BD,2017-11-05,93.3,0
BH,2017-11-05,88.7,0
BL,2017-11-05,91.06666666666666,2
BN,2017-11-05,70.0,1
BR,2017-11-05,88.9,2
BS,2017-11-05,79.0,0
BT,2017-11-05,88.60000000000002,0
CA,2017-11-05,89.2,0
CB,2017-11-05,86.0,0
CF,2017-11-05,86.03333333333335,1
CH,2017-11-05,94.35,1
CM,2017-11-05,86.0,1
CO,2017-11-05,86.0,1
CR,2017-11-05,91.05,2
CT,2017-11-05,88.9,1
CV,2017-11-05,84.0,1
CW,2017-11-05,93.3,1
DA,2017-11-05,88.9,1
DD,2017-11-05,74.9,0
DE,2017-11-05,93.2,0
DG,2017-11-05,96.7,0
DH,2017-11-05,90.35,1
DL,2017-11-05,89.4,0
DN,2017-11-05,85.8,1
DT,2017-11-05,93.33333333333331,1
DY,2017-11-05,86.1,1
E,2017-11-05,89.83333333333331,3
EC,2017-11-05,93.40000000000002,3
EH,2017-11-05,88.0,0
EN,2017-11-05,89.22500000000002,2
EX,2017-11-05,89.75,2
FK,2017-11-05,91.6,0
FY,2017-11-05,86.6,1
G,2017-11-05,91.6,1
GL,2017-11-05,82.6,0
GU,2017-11-05,90.58,1
GY,2017-11-05,,2
HA,2017-11-05,98.1,1
HD,2017-11-05,90.75,1
HG,2017-11-05,89.97999999999998,1
HP,2017-11-05,77.8,0
HR,2017-11-05,85.05,1
HS,2017-11-05,,2
HU,2017-11-05,89.06666666666666,1
HX,2017-11-05,93.3,1
IG,2017-11-05,87.45,2
IM,2017-11-05,,2
IP,2017-11-05,86.65,1
IV,2017-11-05,84.2,0
JE,2017-11-05,,2
KA,2017-11-05,96.7,1
KT,2017-11-05,93.2,1
KW,2017-11-05,56.5,0
KY,2017-11-05,84.83333333333333,1
L,2017-11-05,92.15,2
LA,2017-11-05,86.6,0
LD,2017-11-05,87.5,0
LE,2017-11-05,93.2,1
LL,2017-11-05,94.35,0
LN,2017-11-05,71.2,0
LS,2017-11-05,89.06,1
LU,2017-11-05,77.8,1
M,2017-11-05,93.3,1
ME,2017-11-05,88.9,0
MK,2017-11-05,80.5,1
ML,2017-11-05,86.47999999999998,1
N,2017-11-05,90.02000000000002,3
NE,2017-11-05,85.51666666666667,1
NG,2017-11-05,85.33333333333333,1
NN,2017-11-05,81.4,1
NP,2017-11-05,83.03333333333333,1
NR,2017-11-05,87.3,0
NW,2017-11-05,91.025,2
OL,2017-11-05,93.3,1
OX,2017-11-05,81.4,0
PA,2017-11-05,91.6,1
PE,2017-11-05,81.5,1
PH,2017-11-05,83.82000000000002,1
PL,2017-11-05,89.75,3
PO,2017-11-05,70.0,0
PR,2017-11-05,86.6,1
RG,2017-11-05,96.4,0
RH,2017-11-05,90.3,2
RM,2017-11-05,88.9,1
S,2017-11-05,91.6,0
SA,2017-11-05,85.30000000000003,0
SE,2017-11-05,91.05,2
SG,2017-11-05,86.0,1
SK,2017-11-05,93.3,0
SL,2017-11-05,95.0,0
SM,2017-11-05,93.2,2
SN,2017-11-05,90.0,0
SO,2017-11-05,98.3,0
SP,2017-11-05,95.65,0
SR,2017-11-05,91.3,1
SS,2017-11-05,88.9,1
ST,2017-11-05,93.3,0
SW,2017-11-05,93.2,1
SY,2017-11-05,88.81666666666666,1
TA,2017-11-05,79.0,1
TD,2017-11-05,78.05000000000003,0
TF,2017-11-05,89.69999999999997,1
TN,2017-11-05,88.9,1
TQ,2017-11-05,89.75,3
TR,2017-11-05,89.75,4
TS,2017-11-05,91.3,0
TW,2017-11-05,93.2,0
UB,2017-11-05,98.1,0
W,2017-11-05,95.65,1
WA,2017-11-05,93.3,1
WC,2017-11-05,95.65,2
WD,2017-11-05,90.3,1
WF,2017-11-05,84.8,0
WN,2017-11-05,89.94999999999997,2
WR,2017-11-05,82.6,1
WS,2017-11-05,90.86666666666667,1
WV,2017-11-05,86.1,0
YO,2017-11-05,89.06666666666666,0
ZE,2017-11-05,,2
AB,2017-11-06,76.2,0
AL,2017-11-06,100.0,1
B,2017-11-06,95.0,1
BA,2017-11-06,98.5,1
BB,2017-11-06,90.95,1
BD,2017-11-06,96.8,0
BH,2017-11-06,93.4,0
BL,2017-11-06,91.7,2
BN,2017-11-06,66.7,1
BR,2017-11-06,74.75,2
BS,2017-11-06,95.5,0
BT,2017-11-06,94.175,0
CA,2017-11-06,88.36666666666667,0
CB,2017-11-06,86.55,2
CF,2017-11-06,83.0,1
CH,2017-11-06,85.55,1
CM,2017-11-06,82.5,2
CO,2017-11-06,91.0,2
CR,2017-11-06,67.0,1
CT,2017-11-06,82.5,1
CV,2017-11-06,83.9,1
CW,2017-11-06,90.2,1
DA,2017-11-06,82.5,1
DD,2017-11-06,86.8,0
DE,2017-11-06,95.0,0
DG,2017-11-06,95.55,0
DH,2017-11-06,88.3,1
DL,2017-11-06,94.8,0
DN,2017-11-06,84.51666666666667,1
DT,2017-11-06,97.8,1
DY,2017-11-06,98.2,1
E,2017-11-06,91.58333333333331,3
EC,2017-11-06,87.375,3
EH,2017-11-06,25.5,0
EN,2017-11-06,100.0,2
EX,2017-11-06,97.225,2
FK,2017-11-06,87.6,0
FY,2017-11-06,85.1,1
G,2017-11-06,87.6,1
GL,2017-11-06,84.0,0
GU,2017-11-06,88.89999999999998,1
GY,2017-11-06,,2
HA,2017-11-06,100.0,1
HD,2017-11-06,90.07500000000002,1
HG,2017-11-06,94.8,0
HP,2017-11-06,100.0,0
HR,2017-11-06,84.0,1
HS,2017-11-06,,2
HU,2017-11-06,84.89999999999998,1
HX,2017-11-06,96.8,1
IG,2017-11-06,82.5,2
IM,2017-11-06,,2
IP,2017-11-06,91.0,1
IV,2017-11-06,78.06666666666666,0
JE,2017-11-06,,2
KA,2017-11-06,95.55,1
KT,2017-11-06,83.5,1
KW,2017-11-06,84.0,0
KY,2017-11-06,66.63333333333333,1
L,2017-11-06,87.35,2
LA,2017-11-06,85.1,0
LD,2017-11-06,83.0,1
LE,2017-11-06,95.0,1
LL,2017-11-06,85.55,0
LN,2017-11-06,82.1,0
LS,2017-11-06,86.69999999999997,1
LU,2017-11-06,100.0,1
M,2017-11-06,93.2,1
ME,2017-11-06,82.5,0
MK,2017-11-06,85.125,1
ML,2017-11-06,79.73333333333333,1
N,2017-11-06,100.0,3
NE,2017-11-06,89.01666666666668,1
NG,2017-11-06,91.16666666666669,1
NN,2017-11-06,80.16666666666667,1
NP,2017-11-06,89.75,1
NR,2017-11-06,91.0,0
NW,2017-11-06,100.0,2
OL,2017-11-06,93.2,1
OX,2017-11-06,80.16666666666667,0
PA,2017-11-06,87.6,1
PE,2017-11-06,86.55,1
PH,2017-11-06,80.8,1
PL,2017-11-06,97.225,3
PO,2017-11-06,66.4,0
PR,2017-11-06,85.1,1
RG,2017-11-06,100.0,0
RH,2017-11-06,67.0,0
RM,2017-11-06,82.5,1
S,2017-11-06,96.4,0
SA,2017-11-06,83.0,0
SE,2017-11-06,83.16666666666667,2
SG,2017-11-06,85.60000000000002,2
SK,2017-11-06,93.2,0
SL,2017-11-06,100.0,0
SM,2017-11-06,83.5,2
SN,2017-11-06,90.0,1
SO,2017-11-06,100.0,0
SP,2017-11-06,100.0,0
SR,2017-11-06,81.8,1
SS,2017-11-06,82.5,1
ST,2017-11-06,87.2,0
SW,2017-11-06,100.0,1
SY,2017-11-06,88.075,1
TA,2017-11-06,95.5,1
TD,2017-11-06,87.1,0
TF,2017-11-06,92.7,1
TN,2017-11-06,74.75,1
TQ,2017-11-06,97.225,3
TR,2017-11-06,97.225,4
TS,2017-11-06,81.8,0
TW,2017-11-06,100.0,0
UB,2017-11-06,100.0,0
W,2017-11-06,100.0,1
WA,2017-11-06,93.2,1
WC,2017-11-06,100.0,2
WD,2017-11-06,100.0,1
WF,2017-11-06,73.9,0
WN,2017-11-06,89.15,2
WR,2017-11-06,84.0,1
WS,2017-11-06,93.46666666666664,1
WV,2017-11-06,98.2,0
YO,2017-11-06,84.89999999999998,0
ZE,2017-11-06,,2
AB,2017-11-07,96.7,0
AL,2017-11-07,89.175,2
B,2017-11-07,89.525,2
BA,2017-11-07,95.775,1
BB,2017-11-07,92.6,1
BD,2017-11-07,92.2,0
BH,2017-11-07,94.4,0
BL,2017-11-07,91.5,2
BN,2017-11-07,93.7,1
BR,2017-11-07,74.2,2
BS,2017-11-07,92.6,0
BT,2017-11-07,84.36666666666666,0
CA,2017-11-07,93.16666666666669,0
CB,2017-11-07,77.0,0
CF,2017-11-07,91.23333333333336,1
CH,2017-11-07,95.75,1
CM,2017-11-07,77.0,1
CO,2017-11-07,77.0,1
CR,2017-11-07,84.25,2
CT,2017-11-07,74.2,1
CV,2017-11-07,87.25,1
CW,2017-11-07,91.9,1
DA,2017-11-07,74.2,1
DD,2017-11-07,91.0,0
DE,2017-11-07,92.86666666666667,1
DG,2017-11-07,95.3,0
DH,2017-11-07,87.4,1
DL,2017-11-07,91.8,0
DN,2017-11-07,91.0,1
DT,2017-11-07,96.26666666666668,1
DY,2017-11-07,88.6,1
E,2017-11-07,88.38333333333333,3
EC,2017-11-07,87.06666666666666,3
EH,2017-11-07,92.2,0
EN,2017-11-07,90.45,2
EX,2017-11-07,95.35,2
FK,2017-11-07,87.0,0
FY,2017-11-07,93.0,1
G,2017-11-07,87.0,1
GL,2017-11-07,93.5,0
GU,2017-11-07,94.76,1
GY,2017-11-07,,2
HA,2017-11-07,92.7,1
HD,2017-11-07,90.325,1
HG,2017-11-07,94.5,0
HP,2017-11-07,89.02000000000002,1
HR,2017-11-07,89.35,1
HS,2017-11-07,,2
HU,2017-11-07,92.4,1
HX,2017-11-07,92.2,1
IG,2017-11-07,75.6,2
IM,2017-11-07,,2
IP,2017-11-07,86.06666666666666,1
IV,2017-11-07,95.26666666666668,0
JE,2017-11-07,,2
KA,2017-11-07,95.3,1
KT,2017-11-07,94.3,1
KW,2017-11-07,92.0,0
KY,2017-11-07,90.06666666666666,1
L,2017-11-07,93.45,2
LA,2017-11-07,93.0,0
LD,2017-11-07,85.2,0
LE,2017-11-07,98.6,1
LL,2017-11-07,95.75,0
LN,2017-11-07,89.0,0
LS,2017-11-07,91.48333333333332,1
LU,2017-11-07,88.67142857142859,2
M,2017-11-07,89.3,1
ME,2017-11-07,74.2,0
MK,2017-11-07,88.52499999999998,1
ML,2017-11-07,89.02,1
N,2017-11-07,91.22,3
NE,2017-11-07,90.31666666666666,1
NG,2017-11-07,94.13333333333333,1
NN,2017-11-07,88.52499999999998,1
NP,2017-11-07,90.43333333333332,1
NR,2017-11-07,82.6,0
NW,2017-11-07,93.5,2
OL,2017-11-07,89.3,1
OX,2017-11-07,85.16666666666667,0
PA,2017-11-07,87.0,1
PE,2017-11-07,98.6,0
PH,2017-11-07,93.41666666666669,1
PL,2017-11-07,95.35,3
PO,2017-11-07,93.7,0
PR,2017-11-07,93.0,1
RG,2017-11-07,96.1,0
RH,2017-11-07,91.33333333333331,2
RM,2017-11-07,74.2,1
S,2017-11-07,94.8,0
SA,2017-11-07,94.25,0
SE,2017-11-07,84.25,2
SG,2017-11-07,87.8,1
SK,2017-11-07,89.3,0
SL,2017-11-07,93.5,0
SM,2017-11-07,94.3,2
SN,2017-11-07,96.1,0
SO,2017-11-07,96.2,0
SP,2017-11-07,97.2,0
SR,2017-11-07,83.0,1
SS,2017-11-07,74.2,1
ST,2017-11-07,94.5,0
SW,2017-11-07,94.3,1
SY,2017-11-07,92.3,1
TA,2017-11-07,92.6,1
TD,2017-11-07,85.30000000000003,0
TF,2017-11-07,91.55,1
TN,2017-11-07,74.2,1
TQ,2017-11-07,95.35,3
TR,2017-11-07,95.35,4
TS,2017-11-07,83.0,0
TW,2017-11-07,94.3,0
UB,2017-11-07,92.7,0
W,2017-11-07,93.5,1
WA,2017-11-07,89.3,1
WC,2017-11-07,93.5,2
WD,2017-11-07,93.1,1
WF,2017-11-07,85.0,0
WN,2017-11-07,91.15,2
WR,2017-11-07,93.5,1
WS,2017-11-07,91.55,1
WV,2017-11-07,88.6,0
YO,2017-11-07,92.4,0
ZE,2017-11-07,,2
AB,2017-11-08,92.2,0
AL,2017-11-08,87.1,1
B,2017-11-08,80.3,1
BA,2017-11-08,85.56666666666666,1
BB,2017-11-08,84.85,1
BD,2017-11-08,89.8,0
BH,2017-11-08,92.8,0
BL,2017-11-08,86.33333333333331,2
BN,2017-11-08,77.8,1
BR,2017-11-08,91.2,2
BS,2017-11-08,60.0,0
BT,2017-11-08,91.56666666666668,0
CA,2017-11-08,96.96666666666664,0
CB,2017-11-08,86.7,0
CF,2017-11-08,91.46666666666664,1
CH,2017-11-08,85.6,1
CM,2017-11-08,86.7,1
CO,2017-11-08,86.7,1
CR,2017-11-08,91.6,2
CT,2017-11-08,91.2,1
CV,2017-11-08,86.72,1
CW,2017-11-08,82.1,1
DA,2017-11-08,91.2,1
DD,2017-11-08,92.5,0
DE,2017-11-08,80.3,0
DG,2017-11-08,83.5,0
DH,2017-11-08,91.35,1
DL,2017-11-08,90.7,0
DN,2017-11-08,84.85,1
DT,2017-11-08,96.5,1
DY,2017-11-08,76.8,1
E,2017-11-08,91.26666666666668,3
EC,2017-11-08,91.9,3
EH,2017-11-08,77.6,0
EN,2017-11-08,91.1,2
EX,2017-11-08,87.375,2
FK,2017-11-08,90.6,0
FY,2017-11-08,79.9,1
G,2017-11-08,90.6,1
GL,2017-11-08,82.7,0
GU,2017-11-08,92.74,1
GY,2017-11-08,,2
HA,2017-11-08,92.5,1
HD,2017-11-08,84.75,1
HG,2017-11-08,83.4,0
HP,2017-11-08,87.1,0
HR,2017-11-08,82.65,1
HS,2017-11-08,,2
HU,2017-11-08,87.5,1
HX,2017-11-08,89.8,1
IG,2017-11-08,88.95,2
IM,2017-11-08,,2
IP,2017-11-08,93.35,1
IV,2017-11-08,72.36666666666666,0
JE,2017-11-08,,2
KA,2017-11-08,83.5,1
KT,2017-11-08,92.0,1
KW,2017-11-08,79.7,0
KY,2017-11-08,86.89999999999998,1
L,2017-11-08,85.10000000000002,2
LA,2017-11-08,79.9,0
LD,2017-11-08,82.6,0
LE,2017-11-08,80.3,1
LL,2017-11-08,85.6,0
LN,2017-11-08,86.7,0
LS,2017-11-08,84.5,1
LU,2017-11-08,87.1,1
M,2017-11-08,89.3,1
ME,2017-11-08,91.2,0
MK,2017-11-08,89.42500000000003,1
ML,2017-11-08,87.4,1
N,2017-11-08,91.28,3
NE,2017-11-08,95.9,1
NG,2017-11-08,85.2,1
NN,2017-11-08,90.2,1
NP,2017-11-08,75.10000000000002,1
NR,2017-11-08,100.0,0
NW,2017-11-08,92.425,2
OL,2017-11-08,89.3,1
OX,2017-11-08,90.2,0
PA,2017-11-08,90.6,1
PE,2017-11-08,91.13333333333333,1
PH,2017-11-08,83.5142857142857,1
PL,2017-11-08,87.375,3
PO,2017-11-08,77.8,0
PR,2017-11-08,79.9,1
RG,2017-11-08,98.1,0
RH,2017-11-08,92.48333333333332,2
RM,2017-11-08,91.2,1
S,2017-11-08,88.6,0
SA,2017-11-08,95.9,0
SE,2017-11-08,91.6,2
SG,2017-11-08,86.7,1
SK,2017-11-08,89.3,0
SL,2017-11-08,98.1,0
SM,2017-11-08,92.0,2
SN,2017-11-08,88.5125,1
SO,2017-11-08,97.7,0
SP,2017-11-08,98.35,0
SR,2017-11-08,92.0,1
SS,2017-11-08,91.2,1
ST,2017-11-08,74.9,0
SW,2017-11-08,92.0,1
SY,2017-11-08,87.06666666666666,1
TA,2017-11-08,60.0,1
TD,2017-11-08,97.9,0
TF,2017-11-08,75.85,1
TN,2017-11-08,91.2,1
TQ,2017-11-08,87.375,3
TR,2017-11-08,87.375,4
TS,2017-11-08,92.0,0
TW,2017-11-08,92.0,0
UB,2017-11-08,92.5,0
W,2017-11-08,92.25,1
WA,2017-11-08,89.3,1
WC,2017-11-08,92.25,2
WD,2017-11-08,92.56666666666666,1
WF,2017-11-08,71.3,0
WN,2017-11-08,84.6,2
WR,2017-11-08,82.7,1
WS,2017-11-08,77.33333333333333,1
WV,2017-11-08,76.8,0
YO,2017-11-08,87.5,0
ZE,2017-11-08,,2
AB,2017-11-09,70.94999999999997,0
AL,2017-11-09,92.5,1
B,2017-11-09,98.7,1
BA,2017-11-09,96.075,1
BB,2017-11-09,88.44999999999997,1
BD,2017-11-09,92.3,0
BH,2017-11-09,93.2,0
BL,2017-11-09,89.7,2
BN,2017-11-09,93.7,1
BR,2017-11-09,86.9,2
BS,2017-11-09,95.1,0
BT,2017-11-09,84.175,0
CA,2017-11-09,90.66666666666669,0
CB,2017-11-09,90.2,0
CF,2017-11-09,90.13333333333334,1
CH,2017-11-09,98.7,1
CM,2017-11-09,90.2,1
CO,2017-11-09,90.2,1
CR,2017-11-09,91.2,1
CT,2017-11-09,82.6,1
CV,2017-11-09,95.6,1
CW,2017-11-09,93.45,1
DA,2017-11-09,82.6,1
DD,2017-11-09,75.9,0
DE,2017-11-09,98.7,0
DG,2017-11-09,78.25,0
DH,2017-11-09,82.15,1
DL,2017-11-09,81.4,0
DN,2017-11-09,91.13333333333333,1
DT,2017-11-09,96.03333333333336,1
DY,2017-11-09,81.2,1
E,2017-11-09,93.2625,3
EC,2017-11-09,92.07500000000002,3
EH,2017-11-09,75.1,0
EN,2017-11-09,95.18,2
EX,2017-11-09,95.8,2
FK,2017-11-09,69.7,0
FY,2017-11-09,84.6,1
G,2017-11-09,69.7,1
GL,2017-11-09,97.3,0
GU,2017-11-09,96.68333333333334,1
GY,2017-11-09,,2
HA,2017-11-09,98.1,1
HD,2017-11-09,90.07500000000002,1
HG,2017-11-09,93.5,0
HP,2017-11-09,92.5,0
HR,2017-11-09,96.75,1
HS,2017-11-09,,2
HU,2017-11-09,92.56666666666666,1
HX,2017-11-09,92.3,1
IG,2017-11-09,86.4,2
IM,2017-11-09,,2
IP,2017-11-09,92.73333333333336,1
IV,2017-11-09,75.63333333333334,0
JE,2017-11-09,,2
KA,2017-11-09,78.25,1
KT,2017-11-09,93.8,1
KW,2017-11-09,78.7,0
KY,2017-11-09,73.56666666666669,1
L,2017-11-09,91.83333333333331,2
LA,2017-11-09,84.6,0
LD,2017-11-09,96.2,0
LE,2017-11-09,97.8,1
LL,2017-11-09,98.7,0
LN,2017-11-09,93.3,0
LS,2017-11-09,90.81666666666666,1
LU,2017-11-09,92.5,1
M,2017-11-09,92.2,1
ME,2017-11-09,82.6,0
MK,2017-11-09,94.28,1
ML,2017-11-09,74.71666666666665,1
N,2017-11-09,95.38333333333333,3
NE,2017-11-09,83.39999999999998,1
NG,2017-11-09,95.825,1
NN,2017-11-09,94.725,1
NP,2017-11-09,96.2,1
NR,2017-11-09,91.1,0
NW,2017-11-09,96.3,2
OL,2017-11-09,92.2,1
OX,2017-11-09,94.0,0
PA,2017-11-09,69.7,1
PE,2017-11-09,96.9,0
PH,2017-11-09,73.48571428571428,1
PL,2017-11-09,95.8,3
PO,2017-11-09,96.2,0
PR,2017-11-09,84.6,1
RG,2017-11-09,98.1,0
RH,2017-11-09,91.2,0
RM,2017-11-09,82.6,1
S,2017-11-09,94.4,0
SA,2017-11-09,87.1,0
SE,2017-11-09,90.06666666666668,2
SG,2017-11-09,93.55,1
SK,2017-11-09,92.2,0
SL,2017-11-09,98.2,0
SM,2017-11-09,93.8,2
SN,2017-11-09,94.3,0
SO,2017-11-09,100.0,0
SP,2017-11-09,97.45,0
SR,2017-11-09,82.9,1
SS,2017-11-09,82.6,1
ST,2017-11-09,94.7,0
SW,2017-11-09,96.4,1
SY,2017-11-09,90.06,1
TA,2017-11-09,95.1,1
TD,2017-11-09,73.5,0
TF,2017-11-09,87.95,1
TN,2017-11-09,86.9,1
TQ,2017-11-09,95.8,3
TR,2017-11-09,95.8,4
TS,2017-11-09,82.9,0
TW,2017-11-09,96.4,0
UB,2017-11-09,98.1,0
W,2017-11-09,97.25,1
WA,2017-11-09,92.2,1
WC,2017-11-09,97.25,2
WD,2017-11-09,96.26666666666668,1
WF,2017-11-09,81.4,0
WN,2017-11-09,88.4,2
WR,2017-11-09,97.3,1
WS,2017-11-09,91.53333333333336,1
WV,2017-11-09,81.2,0
YO,2017-11-09,92.56666666666666,0
ZE,2017-11-09,,2
AB,2017-11-10,80.7,0
AL,2017-11-10,63.5,1
B,2017-11-10,83.3,1
BA,2017-11-10,90.15,1
BB,2017-11-10,75.15,1
BD,2017-11-10,73.5,0
BH,2017-11-10,95.8,0
BL,2017-11-10,77.33333333333333,2
BN,2017-11-10,81.35,1
BR,2017-11-10,84.2,2
BS,2017-11-10,77.6,0
BT,2017-11-10,83.82499999999997,0
CA,2017-11-10,83.46666666666667,0
CB,2017-11-10,77.44999999999997,2
CF,2017-11-10,68.96666666666665,1
CH,2017-11-10,81.2,1
CM,2017-11-10,83.0,2
CO,2017-11-10,81.6,2
CR,2017-11-10,85.4,1
CT,2017-11-10,83.0,1
CV,2017-11-10,74.84,1
CW,2017-11-10,79.6,1
DA,2017-11-10,83.0,1
DD,2017-11-10,74.7,0
DE,2017-11-10,83.3,0
DG,2017-11-10,65.3,0
DH,2017-11-10,74.25,1
DL,2017-11-10,78.7,0
DN,2017-11-10,82.81666666666669,1
DT,2017-11-10,96.63333333333333,1
DY,2017-11-10,69.6,1
E,2017-11-10,85.35000000000002,3
EC,2017-11-10,88.45,3
EH,2017-11-10,74.5,0
EN,2017-11-10,83.83333333333333,2
EX,2017-11-10,91.875,2
FK,2017-11-10,75.9,0
FY,2017-11-10,76.8,1
G,2017-11-10,75.9,1
GL,2017-11-10,67.6,0
GU,2017-11-10,90.48333333333332,1
GY,2017-11-10,,2
HA,2017-11-10,93.2,1
HD,2017-11-10,81.0,1
HG,2017-11-10,84.4,0
HP,2017-11-10,63.5,0
HR,2017-11-10,69.85,1
HS,2017-11-10,,2
HU,2017-11-10,84.93333333333331,1
HX,2017-11-10,73.5,1
IG,2017-11-10,83.0,2
IM,2017-11-10,,2
IP,2017-11-10,81.6,1
IV,2017-11-10,83.36666666666667,0
JE,2017-11-10,,2
KA,2017-11-10,65.3,1
KT,2017-11-10,88.80000000000003,1
KW,2017-11-10,78.1,0
KY,2017-11-10,75.03333333333335,1
L,2017-11-10,80.225,2
LA,2017-11-10,76.8,0
LD,2017-11-10,72.1,0
LE,2017-11-10,83.3,1
LL,2017-11-10,81.2,0
LN,2017-11-10,73.3,0
LS,2017-11-10,80.48333333333333,1
LU,2017-11-10,63.5,1
M,2017-11-10,81.7,1
ME,2017-11-10,83.0,0
MK,2017-11-10,71.69999999999997,1
ML,2017-11-10,70.96666666666667,1
N,2017-11-10,85.925,3
NE,2017-11-10,78.98333333333333,1
NG,2017-11-10,85.06666666666666,1
NN,2017-11-10,74.43333333333331,1
NP,2017-11-10,72.43333333333331,1
NR,2017-11-10,81.6,0
NW,2017-11-10,85.925,2
OL,2017-11-10,81.7,1
OX,2017-11-10,74.43333333333331,0
PA,2017-11-10,75.9,1
PE,2017-11-10,77.44999999999997,1
PH,2017-11-10,80.3,1
PL,2017-11-10,91.875,3
PO,2017-11-10,77.3,0
PR,2017-11-10,76.8,1
RG,2017-11-10,94.7,0
RH,2017-11-10,85.4,0
RM,2017-11-10,83.0,1
S,2017-11-10,98.6,0
SA,2017-11-10,67.4,0
SE,2017-11-10,86.86666666666667,2
SG,2017-11-10,73.61666666666666,2
SK,2017-11-10,81.7,0
SL,2017-11-10,94.8,0
SM,2017-11-10,88.80000000000003,2
SN,2017-11-10,88.9,0
SO,2017-11-10,98.5,0
SP,2017-11-10,97.05,0
SR,2017-11-10,69.8,1
SS,2017-11-10,83.0,1
ST,2017-11-10,77.5,0
SW,2017-11-10,92.2,1
SY,2017-11-10,73.14999999999998,1
TA,2017-11-10,77.6,1
TD,2017-11-10,72.4,0
TF,2017-11-10,73.55,1
TN,2017-11-10,84.2,1
TQ,2017-11-10,91.875,3
TR,2017-11-10,91.875,4
TS,2017-11-10,69.8,0
TW,2017-11-10,92.2,0
UB,2017-11-10,93.2,0
W,2017-11-10,92.7,1
WA,2017-11-10,81.7,1
WC,2017-11-10,92.7,2
WD,2017-11-10,83.83333333333333,1
WF,2017-11-10,70.2,0
WN,2017-11-10,79.25,2
WR,2017-11-10,67.6,1
WS,2017-11-10,76.8,1
WV,2017-11-10,69.6,0
YO,2017-11-10,84.93333333333331,0
ZE,2017-11-10,,2
AB,2017-11-11,74.4,0
AL,2017-11-11,100.0,1
B,2017-11-11,96.8,1
BA,2017-11-11,97.875,1
BB,2017-11-11,88.85,1
BD,2017-11-11,82.4,0
BH,2017-11-11,97.3,0
BL,2017-11-11,91.5,2
BN,2017-11-11,95.05,1
BR,2017-11-11,96.85,2
BS,2017-11-11,98.8,0
