region_id,timestamp,val_Pressure.max,extra_rings_Pressure.max
RH,2017-12-11,995.1,2
RM,2017-12-11,995.1,3
S,2017-12-11,980.2,4
SA,2017-12-11,980.2,2
SE,2017-12-11,995.1,2
SG,2017-12-11,994.2,3
SK,2017-12-11,980.2,3
SL,2017-12-11,994.65,1
SM,2017-12-11,995.1,2
SN,2017-12-11,983.75,1
SO,2017-12-11,983.75,1
SP,2017-12-11,983.75,0
SR,2017-12-11,980.2,7
SS,2017-12-11,994.65,4
ST,2017-12-11,980.2,3
SW,2017-12-11,995.1,1
SY,2017-12-11,980.2,1
TA,2017-12-11,983.75,2
TD,2017-12-11,980.2,6
TF,2017-12-11,980.2,2
TN,2017-12-11,995.1,3
TQ,2017-12-11,983.75,3
TR,2017-12-11,983.75,4
TS,2017-12-11,980.2,6
TW,2017-12-11,995.1,0
UB,2017-12-11,994.2,0
W,2017-12-11,994.65,1
WA,2017-12-11,980.2,2
WC,2017-12-11,994.65,2
WD,2017-12-11,994.2,1
WF,2017-12-11,980.2,5
WN,2017-12-11,980.2,3
WR,2017-12-11,980.2,2
WS,2017-12-11,980.2,3
WV,2017-12-11,980.2,2
YO,2017-12-11,980.2,6
ZE,2017-12-11,,2
AB,2017-12-12,987.4,10
AL,2017-12-12,1006.0,2
B,2017-12-12,987.4,3
BA,2017-12-12,994.55,1
BB,2017-12-12,987.4,4
BD,2017-12-12,987.4,5
BH,2017-12-12,994.55,1
BL,2017-12-12,987.4,4
BN,2017-12-12,1007.1,2
BR,2017-12-12,1007.1,3
BS,2017-12-12,994.55,2
BT,2017-12-12,,2
CA,2017-12-12,987.4,5
CB,2017-12-12,1006.0,4
CF,2017-12-12,987.4,3
CH,2017-12-12,987.4,1
CM,2017-12-12,1006.0,3
CO,2017-12-12,1006.0,4
CR,2017-12-12,1007.1,2
CT,2017-12-12,1007.1,4
CV,2017-12-12,992.1666666666665,3
CW,2017-12-12,987.4,2
DA,2017-12-12,1007.1,3
DD,2017-12-12,987.4,9
DE,2017-12-12,992.1666666666665,4
DG,2017-12-12,987.4,6
DH,2017-12-12,987.4,6
DL,2017-12-12,987.4,5
DN,2017-12-12,987.4,5
DT,2017-12-12,994.55,1
DY,2017-12-12,987.4,2
E,2017-12-12,1006.55,3
EC,2017-12-12,1006.55,3
EH,2017-12-12,987.4,7
EN,2017-12-12,1006.0,2
EX,2017-12-12,994.55,2
FK,2017-12-12,987.4,8
FY,2017-12-12,987.4,4
G,2017-12-12,987.4,8
GL,2017-12-12,994.55,2
GU,2017-12-12,1007.1,1
GY,2017-12-12,,2
HA,2017-12-12,1006.0,1
HD,2017-12-12,987.4,4
HG,2017-12-12,987.4,6
HP,2017-12-12,1000.55,2
HR,2017-12-12,987.4,2
HS,2017-12-12,,2
HU,2017-12-12,987.4,6
HX,2017-12-12,987.4,5
IG,2017-12-12,1006.55,3
IM,2017-12-12,,2
IP,2017-12-12,1000.55,5
IV,2017-12-12,987.4,10
JE,2017-12-12,,2
KA,2017-12-12,987.4,7
KT,2017-12-12,1007.1,1
KW,2017-12-12,987.4,11
KY,2017-12-12,987.4,8
L,2017-12-12,987.4,2
LA,2017-12-12,987.4,4
LD,2017-12-12,987.4,2
LE,2017-12-12,992.1666666666665,4
LL,2017-12-12,987.4,0
LN,2017-12-12,1000.55,5
LS,2017-12-12,987.4,6
LU,2017-12-12,1000.55,3
M,2017-12-12,987.4,3
ME,2017-12-12,1007.1,4
MK,2017-12-12,1000.55,3
ML,2017-12-12,987.4,7
N,2017-12-12,1006.55,3
NE,2017-12-12,987.4,6
NG,2017-12-12,997.92,5
NN,2017-12-12,994.55,3
NP,2017-12-12,992.1666666666665,3
NR,2017-12-12,1000.55,5
NW,2017-12-12,1006.55,2
OL,2017-12-12,987.4,4
OX,2017-12-12,994.55,2
PA,2017-12-12,987.4,8
PE,2017-12-12,1000.55,4
PH,2017-12-12,987.4,9
PL,2017-12-12,994.55,3
PO,2017-12-12,998.7333333333332,2
PR,2017-12-12,987.4,3
RG,2017-12-12,994.55,1
RH,2017-12-12,1007.1,2
RM,2017-12-12,1007.1,3
S,2017-12-12,987.4,4
SA,2017-12-12,987.4,2
SE,2017-12-12,1007.1,2
SG,2017-12-12,1006.0,3
SK,2017-12-12,987.4,3
SL,2017-12-12,1006.55,1
SM,2017-12-12,1007.1,2
SN,2017-12-12,994.55,1
SO,2017-12-12,994.55,1
SP,2017-12-12,994.55,0
SR,2017-12-12,987.4,7
SS,2017-12-12,1006.55,4
ST,2017-12-12,987.4,3
SW,2017-12-12,1007.1,1
SY,2017-12-12,987.4,1
TA,2017-12-12,994.55,2
TD,2017-12-12,987.4,6
TF,2017-12-12,987.4,2
TN,2017-12-12,1007.1,3
TQ,2017-12-12,994.55,3
TR,2017-12-12,994.55,4
TS,2017-12-12,987.4,6
TW,2017-12-12,1007.1,0
UB,2017-12-12,1006.0,0
W,2017-12-12,1006.55,1
WA,2017-12-12,987.4,2
WC,2017-12-12,1006.55,2
WD,2017-12-12,1006.0,1
WF,2017-12-12,987.4,5
WN,2017-12-12,987.4,3
WR,2017-12-12,987.4,2
WS,2017-12-12,987.4,3
WV,2017-12-12,987.4,2
YO,2017-12-12,987.4,6
ZE,2017-12-12,,2
AB,2017-12-13,981.4,10
AL,2017-12-13,1000.5,2
B,2017-12-13,981.4,3
BA,2017-12-13,987.9,1
BB,2017-12-13,981.4,4
BD,2017-12-13,981.4,5
BH,2017-12-13,987.9,1
BL,2017-12-13,981.4,4
BN,2017-12-13,1001.6,2
BR,2017-12-13,1001.6,3
BS,2017-12-13,987.9,2
BT,2017-12-13,,2
CA,2017-12-13,981.4,5
CB,2017-12-13,1000.5,4
CF,2017-12-13,981.4,3
CH,2017-12-13,981.4,1
CM,2017-12-13,1000.5,3
CO,2017-12-13,1000.5,4
CR,2017-12-13,1001.6,2
CT,2017-12-13,1001.6,4
CV,2017-12-13,985.7333333333332,3
CW,2017-12-13,981.4,2
DA,2017-12-13,1001.6,3
DD,2017-12-13,981.4,9
DE,2017-12-13,985.7333333333332,4
DG,2017-12-13,981.4,6
DH,2017-12-13,981.4,6
DL,2017-12-13,981.4,5
DN,2017-12-13,981.4,5
DT,2017-12-13,987.9,1
DY,2017-12-13,981.4,2
E,2017-12-13,1001.05,3
EC,2017-12-13,1001.05,3
EH,2017-12-13,981.4,7
EN,2017-12-13,1000.5,2
EX,2017-12-13,987.9,2
FK,2017-12-13,981.4,8
FY,2017-12-13,981.4,4
G,2017-12-13,981.4,8
GL,2017-12-13,987.9,2
GU,2017-12-13,1001.6,1
GY,2017-12-13,,2
HA,2017-12-13,1000.5,1
HD,2017-12-13,981.4,4
HG,2017-12-13,981.4,6
HP,2017-12-13,994.475,2
HR,2017-12-13,981.4,2
HS,2017-12-13,,2
HU,2017-12-13,981.4,6
HX,2017-12-13,981.4,5
IG,2017-12-13,1001.05,3
IM,2017-12-13,,2
IP,2017-12-13,994.475,5
IV,2017-12-13,981.4,10
JE,2017-12-13,,2
KA,2017-12-13,981.4,7
KT,2017-12-13,1001.6,1
KW,2017-12-13,981.4,11
KY,2017-12-13,981.4,8
L,2017-12-13,981.4,2
LA,2017-12-13,981.4,4
LD,2017-12-13,981.4,2
LE,2017-12-13,985.7333333333332,4
LL,2017-12-13,981.4,0
LN,2017-12-13,994.475,5
LS,2017-12-13,981.4,6
LU,2017-12-13,994.475,3
M,2017-12-13,981.4,3
ME,2017-12-13,1001.6,4
MK,2017-12-13,994.475,3
ML,2017-12-13,981.4,7
N,2017-12-13,1001.05,3
NE,2017-12-13,981.4,6
NG,2017-12-13,991.86,5
NN,2017-12-13,987.9,3
NP,2017-12-13,985.7333333333332,3
NR,2017-12-13,994.475,5
NW,2017-12-13,1001.05,2
OL,2017-12-13,981.4,4
OX,2017-12-13,987.9,2
PA,2017-12-13,981.4,8
PE,2017-12-13,994.475,4
PH,2017-12-13,981.4,9
PL,2017-12-13,987.9,3
PO,2017-12-13,992.4666666666667,2
PR,2017-12-13,981.4,3
RG,2017-12-13,987.9,1
RH,2017-12-13,1001.6,2
RM,2017-12-13,1001.6,3
S,2017-12-13,981.4,4
SA,2017-12-13,981.4,2
SE,2017-12-13,1001.6,2
SG,2017-12-13,1000.5,3
SK,2017-12-13,981.4,3
SL,2017-12-13,1001.05,1
SM,2017-12-13,1001.6,2
SN,2017-12-13,987.9,1
SO,2017-12-13,987.9,1
SP,2017-12-13,987.9,0
SR,2017-12-13,981.4,7
SS,2017-12-13,1001.05,4
ST,2017-12-13,981.4,3
SW,2017-12-13,1001.6,1
SY,2017-12-13,981.4,1
TA,2017-12-13,987.9,2
TD,2017-12-13,981.4,6
TF,2017-12-13,981.4,2
TN,2017-12-13,1001.6,3
TQ,2017-12-13,987.9,3
TR,2017-12-13,987.9,4
TS,2017-12-13,981.4,6
TW,2017-12-13,1001.6,0
UB,2017-12-13,1000.5,0
W,2017-12-13,1001.05,1
WA,2017-12-13,981.4,2
WC,2017-12-13,1001.05,2
WD,2017-12-13,1000.5,1
WF,2017-12-13,981.4,5
WN,2017-12-13,981.4,3
WR,2017-12-13,981.4,2
WS,2017-12-13,981.4,3
WV,2017-12-13,981.4,2
YO,2017-12-13,981.4,6
ZE,2017-12-13,,2
AB,2017-12-14,970.5,10
AL,2017-12-14,989.4,2
B,2017-12-14,970.5,3
BA,2017-12-14,979.9,1
BB,2017-12-14,970.5,4
BD,2017-12-14,970.5,5
BH,2017-12-14,979.9,1
BL,2017-12-14,970.5,4
BN,2017-12-14,990.5,2
BR,2017-12-14,990.5,3
BS,2017-12-14,979.9,2
BT,2017-12-14,,2
CA,2017-12-14,970.5,5
CB,2017-12-14,989.4,4
CF,2017-12-14,970.5,3
CH,2017-12-14,970.5,1
CM,2017-12-14,989.4,3
CO,2017-12-14,989.4,4
CR,2017-12-14,990.5,2
CT,2017-12-14,990.5,4
CV,2017-12-14,976.7666666666668,3
CW,2017-12-14,970.5,2
DA,2017-12-14,990.5,3
DD,2017-12-14,970.5,9
DE,2017-12-14,976.7666666666668,4
DG,2017-12-14,970.5,6
DH,2017-12-14,970.5,6
DL,2017-12-14,970.5,5
DN,2017-12-14,970.5,5
DT,2017-12-14,979.9,1
DY,2017-12-14,970.5,2
E,2017-12-14,989.95,3
EC,2017-12-14,989.95,3
EH,2017-12-14,970.5,7
EN,2017-12-14,989.4,2
EX,2017-12-14,979.9,2
FK,2017-12-14,970.5,8
FY,2017-12-14,970.5,4
G,2017-12-14,970.5,8
GL,2017-12-14,979.9,2
GU,2017-12-14,990.5,1
GY,2017-12-14,,2
HA,2017-12-14,989.4,1
HD,2017-12-14,970.5,4
HG,2017-12-14,970.5,6
HP,2017-12-14,984.925,2
HR,2017-12-14,970.5,2
HS,2017-12-14,,2
HU,2017-12-14,970.5,6
HX,2017-12-14,970.5,5
IG,2017-12-14,989.95,3
IM,2017-12-14,,2
IP,2017-12-14,984.925,5
IV,2017-12-14,970.5,10
JE,2017-12-14,,2
KA,2017-12-14,970.5,7
KT,2017-12-14,990.5,1
KW,2017-12-14,970.5,11
KY,2017-12-14,970.5,8
L,2017-12-14,970.5,2
LA,2017-12-14,970.5,4
LD,2017-12-14,970.5,2
LE,2017-12-14,976.7666666666668,4
LL,2017-12-14,970.5,0
LN,2017-12-14,984.925,5
LS,2017-12-14,970.5,6
LU,2017-12-14,984.925,3
M,2017-12-14,970.5,3
ME,2017-12-14,990.5,4
MK,2017-12-14,984.925,3
ML,2017-12-14,970.5,7
N,2017-12-14,989.95,3
NE,2017-12-14,970.5,6
NG,2017-12-14,982.0400000000003,5
NN,2017-12-14,979.9,3
NP,2017-12-14,976.7666666666668,3
NR,2017-12-14,984.925,5
NW,2017-12-14,989.95,2
OL,2017-12-14,970.5,4
OX,2017-12-14,979.9,2
PA,2017-12-14,970.5,8
PE,2017-12-14,984.925,4
PH,2017-12-14,970.5,9
PL,2017-12-14,979.9,3
PO,2017-12-14,983.4333333333334,2
PR,2017-12-14,970.5,3
RG,2017-12-14,979.9,1
RH,2017-12-14,990.5,2
RM,2017-12-14,990.5,3
S,2017-12-14,970.5,4
SA,2017-12-14,970.5,2
SE,2017-12-14,990.5,2
SG,2017-12-14,989.4,3
SK,2017-12-14,970.5,3
SL,2017-12-14,989.95,1
SM,2017-12-14,990.5,2
SN,2017-12-14,979.9,1
SO,2017-12-14,979.9,1
SP,2017-12-14,979.9,0
SR,2017-12-14,970.5,7
SS,2017-12-14,989.95,4
ST,2017-12-14,970.5,3
SW,2017-12-14,990.5,1
SY,2017-12-14,970.5,1
TA,2017-12-14,979.9,2
TD,2017-12-14,970.5,6
TF,2017-12-14,970.5,2
TN,2017-12-14,990.5,3
TQ,2017-12-14,979.9,3
TR,2017-12-14,979.9,4
TS,2017-12-14,970.5,6
TW,2017-12-14,990.5,0
UB,2017-12-14,989.4,0
W,2017-12-14,989.95,1
WA,2017-12-14,970.5,2
WC,2017-12-14,989.95,2
WD,2017-12-14,989.4,1
WF,2017-12-14,970.5,5
WN,2017-12-14,970.5,3
WR,2017-12-14,970.5,2
WS,2017-12-14,970.5,3
WV,2017-12-14,970.5,2
YO,2017-12-14,970.5,6
ZE,2017-12-14,,2
AB,2017-12-15,994.2,10
AL,2017-12-15,1006.7,2
B,2017-12-15,994.2,3
BA,2017-12-15,996.6,1
BB,2017-12-15,994.2,4
BD,2017-12-15,994.2,5
BH,2017-12-15,996.6,1
BL,2017-12-15,994.2,4
BN,2017-12-15,1007.7,2
BR,2017-12-15,1007.7,3
BS,2017-12-15,996.6,2
BT,2017-12-15,,2
CA,2017-12-15,994.2,5
CB,2017-12-15,1006.7,4
CF,2017-12-15,994.2,3
CH,2017-12-15,994.2,1
CM,2017-12-15,1006.7,3
CO,2017-12-15,1006.7,4
CR,2017-12-15,1007.7,2
CT,2017-12-15,1007.7,4
CV,2017-12-15,995.8,3
CW,2017-12-15,994.2,2
DA,2017-12-15,1007.7,3
DD,2017-12-15,994.2,9
DE,2017-12-15,995.8,4
DG,2017-12-15,994.2,6
DH,2017-12-15,994.2,6
DL,2017-12-15,994.2,5
DN,2017-12-15,994.2,5
DT,2017-12-15,996.6,1
DY,2017-12-15,994.2,2
E,2017-12-15,1007.2,3
EC,2017-12-15,1007.2,3
EH,2017-12-15,994.2,7
EN,2017-12-15,1006.7,2
EX,2017-12-15,996.6,2
FK,2017-12-15,994.2,8
FY,2017-12-15,994.2,4
G,2017-12-15,994.2,8
GL,2017-12-15,996.6,2
GU,2017-12-15,1007.7,1
GY,2017-12-15,,2
HA,2017-12-15,1006.7,1
HD,2017-12-15,994.2,4
HG,2017-12-15,994.2,6
HP,2017-12-15,1001.9,2
HR,2017-12-15,994.2,2
HS,2017-12-15,,2
HU,2017-12-15,994.2,6
HX,2017-12-15,994.2,5
IG,2017-12-15,1007.2,3
IM,2017-12-15,,2
IP,2017-12-15,1001.9,5
IV,2017-12-15,994.2,10
JE,2017-12-15,,2
KA,2017-12-15,994.2,7
KT,2017-12-15,1007.7,1
KW,2017-12-15,994.2,11
KY,2017-12-15,994.2,8
L,2017-12-15,994.2,2
LA,2017-12-15,994.2,4
LD,2017-12-15,994.2,2
LE,2017-12-15,995.8,4
LL,2017-12-15,994.2,0
LN,2017-12-15,1001.9,5
LS,2017-12-15,994.2,6
LU,2017-12-15,1001.9,3
M,2017-12-15,994.2,3
ME,2017-12-15,1007.7,4
MK,2017-12-15,1001.9,3
ML,2017-12-15,994.2,7
N,2017-12-15,1007.2,3
NE,2017-12-15,994.2,6
NG,2017-12-15,1000.36,5
NN,2017-12-15,996.6,3
NP,2017-12-15,995.8,3
NR,2017-12-15,1001.9,5
NW,2017-12-15,1007.2,2
OL,2017-12-15,994.2,4
OX,2017-12-15,996.6,2
PA,2017-12-15,994.2,8
PE,2017-12-15,1001.9,4
PH,2017-12-15,994.2,9
PL,2017-12-15,996.6,3
PO,2017-12-15,1000.3,2
PR,2017-12-15,994.2,3
RG,2017-12-15,996.6,1
RH,2017-12-15,1007.7,2
RM,2017-12-15,1007.7,3
S,2017-12-15,994.2,4
SA,2017-12-15,994.2,2
SE,2017-12-15,1007.7,2
SG,2017-12-15,1006.7,3
SK,2017-12-15,994.2,3
SL,2017-12-15,1007.2,1
SM,2017-12-15,1007.7,2
SN,2017-12-15,996.6,1
SO,2017-12-15,996.6,1
SP,2017-12-15,996.6,0
SR,2017-12-15,994.2,7
SS,2017-12-15,1007.2,4
ST,2017-12-15,994.2,3
SW,2017-12-15,1007.7,1
SY,2017-12-15,994.2,1
TA,2017-12-15,996.6,2
TD,2017-12-15,994.2,6
TF,2017-12-15,994.2,2
TN,2017-12-15,1007.7,3
TQ,2017-12-15,996.6,3
TR,2017-12-15,996.6,4
TS,2017-12-15,994.2,6
TW,2017-12-15,1007.7,0
UB,2017-12-15,1006.7,0
W,2017-12-15,1007.2,1
WA,2017-12-15,994.2,2
WC,2017-12-15,1007.2,2
WD,2017-12-15,1006.7,1
WF,2017-12-15,994.2,5
WN,2017-12-15,994.2,3
WR,2017-12-15,994.2,2
WS,2017-12-15,994.2,3
WV,2017-12-15,994.2,2
YO,2017-12-15,994.2,6
ZE,2017-12-15,,2
AB,2017-12-16,1003.5,10
AL,2017-12-16,1018.8,2
B,2017-12-16,1003.5,3
BA,2017-12-16,1007.95,1
BB,2017-12-16,1003.5,4
BD,2017-12-16,1003.5,5
BH,2017-12-16,1007.95,1
BL,2017-12-16,1003.5,4
BN,2017-12-16,1020.0,2
BR,2017-12-16,1020.0,3
BS,2017-12-16,1007.95,2
BT,2017-12-16,,2
CA,2017-12-16,1003.5,5
CB,2017-12-16,1018.8,4
CF,2017-12-16,1003.5,3
CH,2017-12-16,1003.5,1
CM,2017-12-16,1018.8,3
CO,2017-12-16,1018.8,4
CR,2017-12-16,1020.0,2
CT,2017-12-16,1020.0,4
CV,2017-12-16,1006.4666666666667,3
CW,2017-12-16,1003.5,2
DA,2017-12-16,1020.0,3
DD,2017-12-16,1003.5,9
DE,2017-12-16,1006.4666666666666,4
DG,2017-12-16,1003.5,6
DH,2017-12-16,1003.5,6
DL,2017-12-16,1003.5,5
DN,2017-12-16,1003.5,5
DT,2017-12-16,1007.95,1
DY,2017-12-16,1003.5,2
E,2017-12-16,1019.4,3
EC,2017-12-16,1019.4,3
EH,2017-12-16,1003.5,7
EN,2017-12-16,1018.8,2
EX,2017-12-16,1007.95,2
FK,2017-12-16,1003.5,8
FY,2017-12-16,1003.5,4
G,2017-12-16,1003.5,8
GL,2017-12-16,1007.95,2
GU,2017-12-16,1020.0,1
GY,2017-12-16,,2
HA,2017-12-16,1018.8,1
HD,2017-12-16,1003.5,4
HG,2017-12-16,1003.5,6
HP,2017-12-16,1013.675,2
HR,2017-12-16,1003.5,2
HS,2017-12-16,,2
HU,2017-12-16,1003.5,6
HX,2017-12-16,1003.5,5
IG,2017-12-16,1019.4,3
IM,2017-12-16,,2
IP,2017-12-16,1013.675,5
IV,2017-12-16,1003.5,10
JE,2017-12-16,,2
KA,2017-12-16,1003.5,7
KT,2017-12-16,1020.0,1
KW,2017-12-16,1003.5,11
KY,2017-12-16,1003.5,8
L,2017-12-16,1003.5,2
LA,2017-12-16,1003.5,4
LD,2017-12-16,1003.5,2
LE,2017-12-16,1006.4666666666666,4
LL,2017-12-16,1003.5,0
LN,2017-12-16,1013.675,5
LS,2017-12-16,1003.5,6
LU,2017-12-16,1013.675,3
M,2017-12-16,1003.5,3
ME,2017-12-16,1020.0,4
MK,2017-12-16,1013.675,3
ML,2017-12-16,1003.5,7
N,2017-12-16,1019.4,3
NE,2017-12-16,1003.5,6
NG,2017-12-16,1011.64,5
NN,2017-12-16,1007.95,3
NP,2017-12-16,1006.4666666666666,3
NR,2017-12-16,1013.675,5
NW,2017-12-16,1019.4,2
OL,2017-12-16,1003.5,4
OX,2017-12-16,1007.95,2
PA,2017-12-16,1003.5,8
PE,2017-12-16,1013.675,4
PH,2017-12-16,1003.5,9
PL,2017-12-16,1007.95,3
PO,2017-12-16,1011.9666666666667,2
PR,2017-12-16,1003.5,3
RG,2017-12-16,1007.95,1
RH,2017-12-16,1020.0,2
RM,2017-12-16,1020.0,3
S,2017-12-16,1003.5,4
SA,2017-12-16,1003.5,2
SE,2017-12-16,1020.0,2
SG,2017-12-16,1018.8,3
SK,2017-12-16,1003.5,3
SL,2017-12-16,1019.4,1
SM,2017-12-16,1020.0,2
SN,2017-12-16,1007.95,1
SO,2017-12-16,1007.95,1
SP,2017-12-16,1007.95,0
SR,2017-12-16,1003.5,7
SS,2017-12-16,1019.4,4
ST,2017-12-16,1003.5,3
SW,2017-12-16,1020.0,1
SY,2017-12-16,1003.5,1
TA,2017-12-16,1007.95,2
TD,2017-12-16,1003.5,6
TF,2017-12-16,1003.5,2
TN,2017-12-16,1020.0,3
TQ,2017-12-16,1007.95,3
TR,2017-12-16,1007.95,4
TS,2017-12-16,1003.5,6
TW,2017-12-16,1020.0,0
UB,2017-12-16,1018.8,0
W,2017-12-16,1019.4,1
WA,2017-12-16,1003.5,2
WC,2017-12-16,1019.4,2
WD,2017-12-16,1018.8,1
WF,2017-12-16,1003.5,5
WN,2017-12-16,1003.5,3
WR,2017-12-16,1003.5,2
WS,2017-12-16,1003.5,3
WV,2017-12-16,1003.5,2
YO,2017-12-16,1003.5,6
ZE,2017-12-16,,2
AB,2017-12-17,1003.9,10
AL,2017-12-17,1020.9,2
B,2017-12-17,1003.9,3
BA,2017-12-17,1009.1,1
BB,2017-12-17,1003.9,4
BD,2017-12-17,1003.9,5
BH,2017-12-17,1009.1,1
BL,2017-12-17,1003.9,4
BN,2017-12-17,1022.0,2
BR,2017-12-17,1022.0,3
BS,2017-12-17,1009.1,2
BT,2017-12-17,,2
CA,2017-12-17,1003.9,5
CB,2017-12-17,1020.9,4
CF,2017-12-17,1003.9,3
CH,2017-12-17,1003.9,1
CM,2017-12-17,1020.9,3
CO,2017-12-17,1020.9,4
CR,2017-12-17,1022.0,2
CT,2017-12-17,1022.0,4
CV,2017-12-17,1007.3666666666667,3
CW,2017-12-17,1003.9,2
DA,2017-12-17,1022.0,3
DD,2017-12-17,1003.9,9
DE,2017-12-17,1007.3666666666667,4
DG,2017-12-17,1003.9,6
DH,2017-12-17,1003.9,6
DL,2017-12-17,1003.9,5
DN,2017-12-17,1003.9,5
DT,2017-12-17,1009.1,1
DY,2017-12-17,1003.9,2
E,2017-12-17,1021.45,3
EC,2017-12-17,1021.45,3
EH,2017-12-17,1003.9,7
EN,2017-12-17,1020.9,2
EX,2017-12-17,1009.1,2
FK,2017-12-17,1003.9,8
FY,2017-12-17,1003.9,4
G,2017-12-17,1003.9,8
GL,2017-12-17,1009.1,2
GU,2017-12-17,1022.0,1
GY,2017-12-17,,2
HA,2017-12-17,1020.9,1
HD,2017-12-17,1003.9,4
HG,2017-12-17,1003.9,6
HP,2017-12-17,1015.275,2
HR,2017-12-17,1003.9,2
HS,2017-12-17,,2
HU,2017-12-17,1003.9,6
HX,2017-12-17,1003.9,5
IG,2017-12-17,1021.45,3
IM,2017-12-17,,2
IP,2017-12-17,1015.275,5
IV,2017-12-17,1003.9,10
JE,2017-12-17,,2
KA,2017-12-17,1003.9,7
KT,2017-12-17,1022.0,1
KW,2017-12-17,1003.9,11
KY,2017-12-17,1003.9,8
L,2017-12-17,1003.9,2
LA,2017-12-17,1003.9,4
LD,2017-12-17,1003.9,2
LE,2017-12-17,1007.3666666666667,4
LL,2017-12-17,1003.9,0
LN,2017-12-17,1015.275,5
LS,2017-12-17,1003.9,6
LU,2017-12-17,1015.275,3
M,2017-12-17,1003.9,3
ME,2017-12-17,1022.0,4
MK,2017-12-17,1015.275,3
ML,2017-12-17,1003.9,7
N,2017-12-17,1021.45,3
NE,2017-12-17,1003.9,6
NG,2017-12-17,1013.0,5
NN,2017-12-17,1009.1,3
NP,2017-12-17,1007.3666666666667,3
NR,2017-12-17,1015.275,5
NW,2017-12-17,1021.45,2
OL,2017-12-17,1003.9,4
OX,2017-12-17,1009.1,2
PA,2017-12-17,1003.9,8
PE,2017-12-17,1015.275,4
PH,2017-12-17,1003.9,9
PL,2017-12-17,1009.1,3
PO,2017-12-17,1013.4,2
PR,2017-12-17,1003.9,3
RG,2017-12-17,1009.1,1
RH,2017-12-17,1022.0,2
RM,2017-12-17,1022.0,3
S,2017-12-17,1003.9,4
SA,2017-12-17,1003.9,2
SE,2017-12-17,1022.0,2
SG,2017-12-17,1020.9,3
SK,2017-12-17,1003.9,3
SL,2017-12-17,1021.45,1
SM,2017-12-17,1022.0,2
SN,2017-12-17,1009.1,1
SO,2017-12-17,1009.1,1
SP,2017-12-17,1009.1,0
SR,2017-12-17,1003.9,7
SS,2017-12-17,1021.45,4
ST,2017-12-17,1003.9,3
SW,2017-12-17,1022.0,1
SY,2017-12-17,1003.9,1
TA,2017-12-17,1009.1,2
TD,2017-12-17,1003.9,6
TF,2017-12-17,1003.9,2
TN,2017-12-17,1022.0,3
TQ,2017-12-17,1009.1,3
TR,2017-12-17,1009.1,4
TS,2017-12-17,1003.9,6
TW,2017-12-17,1022.0,0
UB,2017-12-17,1020.9,0
W,2017-12-17,1021.45,1
WA,2017-12-17,1003.9,2
WC,2017-12-17,1021.45,2
WD,2017-12-17,1020.9,1
WF,2017-12-17,1003.9,5
WN,2017-12-17,1003.9,3
WR,2017-12-17,1003.9,2
WS,2017-12-17,1003.9,3
WV,2017-12-17,1003.9,2
YO,2017-12-17,1003.9,6
ZE,2017-12-17,,2
AB,2017-12-18,1012.6,10
AL,2017-12-18,1030.0,2
B,2017-12-18,1012.6,3
BA,2017-12-18,1018.35,1
BB,2017-12-18,1012.6,4
BD,2017-12-18,1012.6,5
BH,2017-12-18,1018.35,1
BL,2017-12-18,1012.6,4
BN,2017-12-18,1031.0,2
BR,2017-12-18,1031.0,3
BS,2017-12-18,1018.35,2
BT,2017-12-18,,2
CA,2017-12-18,1012.6,5
CB,2017-12-18,1030.0,4
CF,2017-12-18,1012.6,3
CH,2017-12-18,1012.6,1
CM,2017-12-18,1030.0,3
CO,2017-12-18,1030.0,4
CR,2017-12-18,1031.0,2
CT,2017-12-18,1031.0,4
CV,2017-12-18,1016.4333333333333,3
CW,2017-12-18,1012.6,2
DA,2017-12-18,1031.0,3
DD,2017-12-18,1012.6,9
DE,2017-12-18,1016.4333333333334,4
DG,2017-12-18,1012.6,6
DH,2017-12-18,1012.6,6
DL,2017-12-18,1012.6,5
DN,2017-12-18,1012.6,5
DT,2017-12-18,1018.35,1
DY,2017-12-18,1012.6,2
E,2017-12-18,1030.5,3
EC,2017-12-18,1030.5,3
EH,2017-12-18,1012.6,7
EN,2017-12-18,1030.0,2
EX,2017-12-18,1018.35,2
FK,2017-12-18,1012.6,8
FY,2017-12-18,1012.6,4
G,2017-12-18,1012.6,8
GL,2017-12-18,1018.35,2
GU,2017-12-18,1031.0,1
GY,2017-12-18,,2
HA,2017-12-18,1030.0,1
HD,2017-12-18,1012.6,4
HG,2017-12-18,1012.6,6
HP,2017-12-18,1024.425,2
HR,2017-12-18,1012.6,2
HS,2017-12-18,,2
HU,2017-12-18,1012.6,6
HX,2017-12-18,1012.6,5
IG,2017-12-18,1030.5,3
IM,2017-12-18,,2
IP,2017-12-18,1024.4250000000004,5
IV,2017-12-18,1012.6,10
JE,2017-12-18,,2
KA,2017-12-18,1012.6,7
KT,2017-12-18,1031.0,1
KW,2017-12-18,1012.6,11
KY,2017-12-18,1012.6,8
L,2017-12-18,1012.6,2
LA,2017-12-18,1012.6,4
LD,2017-12-18,1012.6,2
LE,2017-12-18,1016.4333333333334,4
LL,2017-12-18,1012.6,0
LN,2017-12-18,1024.425,5
LS,2017-12-18,1012.6,6
LU,2017-12-18,1024.425,3
M,2017-12-18,1012.6,3
ME,2017-12-18,1031.0,4
