region_id,timestamp,val_PM10_mean,extra_rings_PM10_mean
WR,2017-11-20,10.5,1
WS,2017-11-20,10.0,1
WV,2017-11-20,12.75,2
YO,2017-11-20,10.5,0
ZE,2017-11-20,,2
AB,2017-11-21,6.0,0
AL,2017-11-21,14.0,1
B,2017-11-21,9.0,0
BA,2017-11-21,14.0,1
BB,2017-11-21,9.0,2
BD,2017-11-21,9.5,1
BH,2017-11-21,22.33333333333333,1
BL,2017-11-21,9.0,1
BN,2017-11-21,14.0,1
BR,2017-11-21,18.0,1
BS,2017-11-21,14.0,0
BT,2017-11-21,9.0,0
CA,2017-11-21,12.0,0
CB,2017-11-21,14.0,1
CF,2017-11-21,13.0,0
CH,2017-11-21,7.5,1
CM,2017-11-21,15.333333333333336,1
CO,2017-11-21,14.25,2
CR,2017-11-21,18.0,1
CT,2017-11-21,20.0,1
CV,2017-11-21,13.333333333333336,0
CW,2017-11-21,10.0,1
DA,2017-11-21,19.0,1
DD,2017-11-21,6.0,1
DE,2017-11-21,11.8,1
DG,2017-11-21,12.0,1
DH,2017-11-21,7.333333333333332,1
DL,2017-11-21,8.833333333333334,1
DN,2017-11-21,11.0,0
DT,2017-11-21,10.0,1
DY,2017-11-21,9.0,1
E,2017-11-21,18.0,1
EC,2017-11-21,17.5,1
EH,2017-11-21,5.0,0
EN,2017-11-21,21.33333333333333,1
EX,2017-11-21,10.0,0
FK,2017-11-21,8.0,0
FY,2017-11-21,8.5,2
G,2017-11-21,12.5,0
GL,2017-11-21,13.333333333333336,1
GU,2017-11-21,18.33333333333333,1
GY,2017-11-21,,2
HA,2017-11-21,20.2,1
HD,2017-11-21,8.0,1
HG,2017-11-21,9.5,1
HP,2017-11-21,13.333333333333336,1
HR,2017-11-21,15.0,1
HS,2017-11-21,,2
HU,2017-11-21,22.0,0
HX,2017-11-21,8.714285714285714,2
IG,2017-11-21,18.0,1
IM,2017-11-21,,2
IP,2017-11-21,11.0,1
IV,2017-11-21,6.0,1
JE,2017-11-21,,2
KA,2017-11-21,10.0,1
KT,2017-11-21,17.818181818181817,2
KW,2017-11-21,6.0,2
KY,2017-11-21,6.0,1
L,2017-11-21,5.0,0
LA,2017-11-21,12.0,1
LD,2017-11-21,24.8,1
LE,2017-11-21,18.0,0
LL,2017-11-21,22.2,2
LN,2017-11-21,12.666666666666664,1
LS,2017-11-21,9.5,0
LU,2017-11-21,14.0,1
M,2017-11-21,9.0,0
ME,2017-11-21,20.0,0
MK,2017-11-21,12.5,1
ML,2017-11-21,8.6,1
N,2017-11-21,22.33333333333333,1
NE,2017-11-21,8.0,0
NG,2017-11-21,13.5,0
NN,2017-11-21,13.8,1
NP,2017-11-21,15.0,0
NR,2017-11-21,11.0,0
NW,2017-11-21,25.0,0
OL,2017-11-21,9.0,1
OX,2017-11-21,11.0,0
PA,2017-11-21,5.0,0
PE,2017-11-21,14.0,1
PH,2017-11-21,6.333333333333332,1
PL,2017-11-21,19.5,0
PO,2017-11-21,14.0,0
PR,2017-11-21,5.0,1
RG,2017-11-21,14.5,0
RH,2017-11-21,18.666666666666668,2
RM,2017-11-21,18.0,0
S,2017-11-21,8.0,0
SA,2017-11-21,32.0,0
SE,2017-11-21,18.0,0
SG,2017-11-21,14.0,0
SK,2017-11-21,8.666666666666666,1
SL,2017-11-21,13.0,1
SM,2017-11-21,19.0,2
SN,2017-11-21,13.5,1
SO,2017-11-21,22.33333333333333,0
SP,2017-11-21,19.2,1
SR,2017-11-21,7.333333333333332,1
SS,2017-11-21,14.0,0
ST,2017-11-21,11.230769230769232,2
SW,2017-11-21,19.0,1
SY,2017-11-21,32.0,1
TA,2017-11-21,12.0,1
TD,2017-11-21,7.5,1
TF,2017-11-21,26.5,2
TN,2017-11-21,20.0,1
TQ,2017-11-21,16.333333333333332,1
TR,2017-11-21,19.5,1
TS,2017-11-21,7.0,0
TW,2017-11-21,17.0,1
UB,2017-11-21,10.0,0
W,2017-11-21,20.5,0
WA,2017-11-21,10.0,0
WC,2017-11-21,17.0,0
WD,2017-11-21,20.0,1
WF,2017-11-21,9.125,1
WN,2017-11-21,8.25,1
WR,2017-11-21,12.25,1
WS,2017-11-21,9.0,1
WV,2017-11-21,26.25,2
YO,2017-11-21,9.5,0
ZE,2017-11-21,,2
AB,2017-11-22,7.0,0
AL,2017-11-22,19.0,1
B,2017-11-22,15.0,0
BA,2017-11-22,24.5,1
BB,2017-11-22,10.666666666666666,2
BD,2017-11-22,10.0,1
BH,2017-11-22,26.66666666666667,1
BL,2017-11-22,12.5,1
BN,2017-11-22,19.0,1
BR,2017-11-22,22.0,1
BS,2017-11-22,24.5,0
BT,2017-11-22,7.8,0
CA,2017-11-22,12.0,0
CB,2017-11-22,19.0,1
CF,2017-11-22,19.0,0
CH,2017-11-22,9.5,1
CM,2017-11-22,19.666666666666668,1
CO,2017-11-22,18.75,2
CR,2017-11-22,22.0,1
CT,2017-11-22,24.0,1
CV,2017-11-22,17.666666666666668,0
CW,2017-11-22,12.0,1
DA,2017-11-22,22.75,1
DD,2017-11-22,7.0,1
DE,2017-11-22,16.3,1
DG,2017-11-22,12.0,1
DH,2017-11-22,8.333333333333334,1
DL,2017-11-22,10.0,1
DN,2017-11-22,14.0,0
DT,2017-11-22,15.0,1
DY,2017-11-22,15.0,1
E,2017-11-22,22.0,1
EC,2017-11-22,22.5,1
EH,2017-11-22,2.5,0
EN,2017-11-22,23.0,1
EX,2017-11-22,15.0,0
FK,2017-11-22,3.0,0
FY,2017-11-22,9.5,2
G,2017-11-22,8.5,0
GL,2017-11-22,19.714285714285715,1
GU,2017-11-22,22.83333333333333,1
GY,2017-11-22,,2
HA,2017-11-22,22.4,1
HD,2017-11-22,13.666666666666664,1
HG,2017-11-22,10.75,1
HP,2017-11-22,18.33333333333333,1
HR,2017-11-22,19.0,1
HS,2017-11-22,,2
HU,2017-11-22,24.0,0
HX,2017-11-22,12.285714285714285,2
IG,2017-11-22,21.5,1
IM,2017-11-22,,2
IP,2017-11-22,16.0,1
IV,2017-11-22,7.0,1
JE,2017-11-22,,2
KA,2017-11-22,7.333333333333332,1
KT,2017-11-22,22.181818181818183,2
KW,2017-11-22,7.0,2
KY,2017-11-22,2.6666666666666665,1
L,2017-11-22,7.0,0
LA,2017-11-22,12.0,1
LD,2017-11-22,31.2,1
LE,2017-11-22,20.0,0
LL,2017-11-22,27.4,2
LN,2017-11-22,16.0,1
LS,2017-11-22,10.0,0
LU,2017-11-22,19.0,1
M,2017-11-22,12.5,0
ME,2017-11-22,24.0,0
MK,2017-11-22,18.0,1
ML,2017-11-22,5.0,1
N,2017-11-22,24.33333333333333,1
NE,2017-11-22,5.0,0
NG,2017-11-22,17.0,0
NN,2017-11-22,18.0,1
NP,2017-11-22,19.0,0
NR,2017-11-22,16.0,0
NW,2017-11-22,25.0,0
OL,2017-11-22,12.5,1
OX,2017-11-22,17.0,0
PA,2017-11-22,5.0,0
PE,2017-11-22,17.8,1
PH,2017-11-22,5.0,1
PL,2017-11-22,32.0,0
PO,2017-11-22,19.0,0
PR,2017-11-22,7.0,1
RG,2017-11-22,19.0,0
RH,2017-11-22,23.0,2
RM,2017-11-22,21.0,0
S,2017-11-22,13.666666666666664,0
SA,2017-11-22,39.333333333333336,0
SE,2017-11-22,22.0,0
SG,2017-11-22,19.0,0
SK,2017-11-22,13.0,1
SL,2017-11-22,17.666666666666668,1
SM,2017-11-22,23.0,2
SN,2017-11-22,20.8,1
SO,2017-11-22,26.66666666666667,0
SP,2017-11-22,23.6,1
SR,2017-11-22,8.333333333333334,1
SS,2017-11-22,19.0,0
ST,2017-11-22,15.384615384615385,2
SW,2017-11-22,23.0,1
SY,2017-11-22,39.333333333333336,1
TA,2017-11-22,21.33333333333333,1
TD,2017-11-22,5.5,1
TF,2017-11-22,32.5,2
TN,2017-11-22,24.0,1
TQ,2017-11-22,26.33333333333333,1
TR,2017-11-22,32.0,1
TS,2017-11-22,10.0,0
TW,2017-11-22,20.666666666666668,1
UB,2017-11-22,15.0,0
W,2017-11-22,23.5,0
WA,2017-11-22,12.0,0
WC,2017-11-22,23.0,0
WD,2017-11-22,21.66666666666667,1
WF,2017-11-22,12.25,1
WN,2017-11-22,11.0,1
WR,2017-11-22,17.0,1
WS,2017-11-22,15.0,1
WV,2017-11-22,33.25,2
YO,2017-11-22,11.5,0
ZE,2017-11-22,,2
AB,2017-11-23,4.0,0
AL,2017-11-23,13.0,1
B,2017-11-23,8.0,0
BA,2017-11-23,14.0,1
BB,2017-11-23,8.833333333333334,2
BD,2017-11-23,7.5,1
BH,2017-11-23,15.0,1
BL,2017-11-23,11.5,1
BN,2017-11-23,12.0,1
BR,2017-11-23,13.0,1
BS,2017-11-23,14.0,0
BT,2017-11-23,7.8,0
CA,2017-11-23,9.0,0
CB,2017-11-23,13.0,1
CF,2017-11-23,13.0,0
CH,2017-11-23,9.5,1
CM,2017-11-23,16.0,1
CO,2017-11-23,14.5,2
CR,2017-11-23,13.0,1
CT,2017-11-23,18.5,1
CV,2017-11-23,10.0,0
CW,2017-11-23,13.0,1
DA,2017-11-23,18.0,1
DD,2017-11-23,4.0,1
DE,2017-11-23,9.6,1
DG,2017-11-23,9.0,1
DH,2017-11-23,4.333333333333333,1
DL,2017-11-23,5.833333333333332,1
DN,2017-11-23,8.0,0
DT,2017-11-23,9.0,1
DY,2017-11-23,8.0,1
E,2017-11-23,13.0,1
EC,2017-11-23,13.5,1
EH,2017-11-23,3.5,0
EN,2017-11-23,17.666666666666668,1
EX,2017-11-23,9.0,0
FK,2017-11-23,3.0,0
FY,2017-11-23,7.5,2
G,2017-11-23,8.5,0
GL,2017-11-23,11.5,1
GU,2017-11-23,12.333333333333336,1
GY,2017-11-23,,2
HA,2017-11-23,17.4,1
HD,2017-11-23,7.333333333333332,1
HG,2017-11-23,7.0,1
HP,2017-11-23,8.666666666666666,1
HR,2017-11-23,16.0,1
HS,2017-11-23,,2
HU,2017-11-23,18.0,0
HX,2017-11-23,8.571428571428571,2
IG,2017-11-23,17.5,1
IM,2017-11-23,,2
IP,2017-11-23,10.0,1
IV,2017-11-23,4.0,1
JE,2017-11-23,,2
KA,2017-11-23,7.0,1
KT,2017-11-23,13.454545454545455,2
KW,2017-11-23,4.0,2
KY,2017-11-23,3.333333333333333,1
L,2017-11-23,6.0,0
LA,2017-11-23,9.0,1
LD,2017-11-23,16.0,1
LE,2017-11-23,15.0,0
LL,2017-11-23,14.0,2
LN,2017-11-23,9.666666666666666,1
LS,2017-11-23,7.5,0
LU,2017-11-23,13.0,1
M,2017-11-23,11.5,0
ME,2017-11-23,18.5,0
MK,2017-11-23,11.0,1
ML,2017-11-23,5.4,1
N,2017-11-23,18.0,1
NE,2017-11-23,2.0,0
NG,2017-11-23,10.5,0
NN,2017-11-23,10.8,1
NP,2017-11-23,16.0,0
NR,2017-11-23,10.0,0
NW,2017-11-23,20.0,0
OL,2017-11-23,11.5,1
OX,2017-11-23,9.0,0
PA,2017-11-23,4.0,0
PE,2017-11-23,11.8,1
PH,2017-11-23,3.6666666666666665,1
PL,2017-11-23,14.0,0
PO,2017-11-23,12.0,0
PR,2017-11-23,6.0,1
RG,2017-11-23,8.5,0
RH,2017-11-23,13.777777777777779,2
RM,2017-11-23,22.0,0
S,2017-11-23,7.333333333333332,0
SA,2017-11-23,17.0,0
SE,2017-11-23,13.0,0
SG,2017-11-23,13.0,0
SK,2017-11-23,9.666666666666666,1
SL,2017-11-23,8.333333333333334,1
SM,2017-11-23,16.5,2
SN,2017-11-23,10.0,1
SO,2017-11-23,15.0,0
SP,2017-11-23,12.4,1
SR,2017-11-23,4.333333333333333,1
SS,2017-11-23,13.0,0
ST,2017-11-23,10.153846153846152,2
SW,2017-11-23,16.5,1
SY,2017-11-23,17.0,1
TA,2017-11-23,11.5,1
TD,2017-11-23,4.5,1
TF,2017-11-23,16.0,2
TN,2017-11-23,18.5,1
TQ,2017-11-23,12.333333333333336,1
TR,2017-11-23,14.0,1
TS,2017-11-23,5.5,0
TW,2017-11-23,15.666666666666664,1
UB,2017-11-23,8.0,0
W,2017-11-23,19.5,0
WA,2017-11-23,13.0,0
WC,2017-11-23,14.0,0
WD,2017-11-23,16.0,1
WF,2017-11-23,7.25,1
WN,2017-11-23,10.5,1
WR,2017-11-23,9.5,1
WS,2017-11-23,8.0,1
WV,2017-11-23,14.75,2
YO,2017-11-23,6.5,0
ZE,2017-11-23,,2
AB,2017-11-24,5.0,0
AL,2017-11-24,23.0,1
B,2017-11-24,13.0,0
BA,2017-11-24,31.5,1
BB,2017-11-24,11.666666666666664,2
BD,2017-11-24,13.5,1
BH,2017-11-24,18.33333333333333,1
BL,2017-11-24,14.0,1
BN,2017-11-24,14.0,1
BR,2017-11-24,31.0,1
BS,2017-11-24,31.5,0
BT,2017-11-24,11.2,0
CA,2017-11-24,9.0,0
CB,2017-11-24,23.0,1
CF,2017-11-24,18.0,0
CH,2017-11-24,10.0,1
CM,2017-11-24,26.66666666666667,1
CO,2017-11-24,24.25,2
CR,2017-11-24,31.0,1
CT,2017-11-24,23.5,1
CV,2017-11-24,19.0,0
CW,2017-11-24,14.0,1
DA,2017-11-24,27.25,1
DD,2017-11-24,5.0,1
DE,2017-11-24,19.9,1
DG,2017-11-24,9.0,1
DH,2017-11-24,5.333333333333333,1
DL,2017-11-24,8.0,1
DN,2017-11-24,12.0,0
DT,2017-11-24,16.0,1
DY,2017-11-24,13.0,1
E,2017-11-24,31.0,1
EC,2017-11-24,25.5,1
EH,2017-11-24,2.0,0
EN,2017-11-24,24.66666666666667,1
EX,2017-11-24,16.0,0
FK,2017-11-24,4.0,0
FY,2017-11-24,7.5,2
G,2017-11-24,10.0,0
GL,2017-11-24,21.857142857142854,1
GU,2017-11-24,17.666666666666668,1
GY,2017-11-24,,2
HA,2017-11-24,27.2,1
HD,2017-11-24,15.333333333333336,1
HG,2017-11-24,12.5,1
HP,2017-11-24,18.0,1
HR,2017-11-24,16.0,1
HS,2017-11-24,,2
HU,2017-11-24,18.0,0
HX,2017-11-24,14.428571428571427,2
IG,2017-11-24,31.0,1
IM,2017-11-24,,2
IP,2017-11-24,17.0,1
IV,2017-11-24,5.0,1
JE,2017-11-24,,2
KA,2017-11-24,9.333333333333334,1
KT,2017-11-24,22.0,2
KW,2017-11-24,5.0,2
KY,2017-11-24,2.6666666666666665,1
L,2017-11-24,6.0,0
LA,2017-11-24,9.0,1
LD,2017-11-24,15.2,1
LE,2017-11-24,28.0,0
LL,2017-11-24,12.4,2
LN,2017-11-24,22.33333333333333,1
LS,2017-11-24,13.5,0
LU,2017-11-24,23.0,1
M,2017-11-24,14.0,0
ME,2017-11-24,23.5,0
MK,2017-11-24,20.0,1
ML,2017-11-24,5.6,1
N,2017-11-24,23.66666666666667,1
NE,2017-11-24,3.0,0
NG,2017-11-24,27.5,0
NN,2017-11-24,20.4,1
NP,2017-11-24,16.0,0
NR,2017-11-24,17.0,0
NW,2017-11-24,25.5,0
OL,2017-11-24,14.0,1
OX,2017-11-24,17.0,0
PA,2017-11-24,8.0,0
PE,2017-11-24,24.6,1
PH,2017-11-24,5.666666666666668,1
PL,2017-11-24,15.5,0
PO,2017-11-24,14.0,0
PR,2017-11-24,6.0,1
RG,2017-11-24,18.5,0
RH,2017-11-24,20.444444444444443,2
RM,2017-11-24,31.0,0
S,2017-11-24,15.333333333333336,0
SA,2017-11-24,14.0,0
SE,2017-11-24,31.0,0
SG,2017-11-24,23.0,0
SK,2017-11-24,14.666666666666664,1
SL,2017-11-24,19.666666666666668,1
SM,2017-11-24,28.5,2
SN,2017-11-24,23.4,1
SO,2017-11-24,18.33333333333333,0
SP,2017-11-24,18.4,1
SR,2017-11-24,5.333333333333333,1
SS,2017-11-24,26.0,0
ST,2017-11-24,18.53846153846154,2
SW,2017-11-24,28.5,1
SY,2017-11-24,14.0,1
TA,2017-11-24,26.33333333333333,1
TD,2017-11-24,4.0,1
TF,2017-11-24,14.0,2
TN,2017-11-24,23.5,1
TQ,2017-11-24,15.666666666666664,1
TR,2017-11-24,15.5,1
TS,2017-11-24,6.5,0
TW,2017-11-24,28.33333333333333,1
UB,2017-11-24,22.0,0
W,2017-11-24,31.5,0
WA,2017-11-24,14.0,0
WC,2017-11-24,20.0,0
WD,2017-11-24,24.33333333333333,1
WF,2017-11-24,13.5,1
WN,2017-11-24,12.0,1
WR,2017-11-24,17.5,1
WS,2017-11-24,13.0,1
WV,2017-11-24,13.75,2
YO,2017-11-24,11.5,0
ZE,2017-11-24,,2
AB,2017-11-25,4.0,0
AL,2017-11-25,14.0,1
B,2017-11-25,8.0,0
BA,2017-11-25,13.0,1
BB,2017-11-25,8.166666666666666,2
BD,2017-11-25,9.0,1
BH,2017-11-25,17.0,1
BL,2017-11-25,8.0,1
BN,2017-11-25,11.0,1
BR,2017-11-25,21.0,1
BS,2017-11-25,13.0,0
BT,2017-11-25,7.6,0
CA,2017-11-25,9.0,0
CB,2017-11-25,14.0,1
CF,2017-11-25,14.0,0
CH,2017-11-25,8.0,1
CM,2017-11-25,21.33333333333333,1
CO,2017-11-25,18.5,2
CR,2017-11-25,21.0,1
CT,2017-11-25,20.0,1
CV,2017-11-25,13.333333333333336,0
CW,2017-11-25,10.0,1
DA,2017-11-25,21.5,1
DD,2017-11-25,4.0,1
DE,2017-11-25,11.0,1
DG,2017-11-25,9.0,1
DH,2017-11-25,5.666666666666668,1
DL,2017-11-25,7.0,1
DN,2017-11-25,9.0,0
DT,2017-11-25,12.0,1
DY,2017-11-25,8.0,1
E,2017-11-25,21.0,1
EC,2017-11-25,20.5,1
EH,2017-11-25,3.0,0
EN,2017-11-25,19.666666666666668,1
EX,2017-11-25,12.0,0
FK,2017-11-25,3.0,0
FY,2017-11-25,7.5,2
G,2017-11-25,10.0,0
GL,2017-11-25,13.0,1
GU,2017-11-25,14.666666666666664,1
GY,2017-11-25,,2
HA,2017-11-25,21.8,1
HD,2017-11-25,7.333333333333332,1
HG,2017-11-25,8.5,1
HP,2017-11-25,11.0,1
HR,2017-11-25,18.0,1
HS,2017-11-25,,2
HU,2017-11-25,13.0,0
HX,2017-11-25,8.0,2
IG,2017-11-25,23.0,1
IM,2017-11-25,,2
IP,2017-11-25,10.0,1
IV,2017-11-25,4.0,1
JE,2017-11-25,,2
KA,2017-11-25,9.666666666666666,1
KT,2017-11-25,17.545454545454547,2
KW,2017-11-25,4.0,2
KY,2017-11-25,3.0,1
L,2017-11-25,6.0,0
LA,2017-11-25,9.0,1
LD,2017-11-25,12.4,1
LE,2017-11-25,15.0,0
LL,2017-11-25,9.2,2
LN,2017-11-25,11.333333333333336,1
LS,2017-11-25,9.0,0
LU,2017-11-25,14.0,1
M,2017-11-25,8.0,0
ME,2017-11-25,20.0,0
MK,2017-11-25,10.5,1
ML,2017-11-25,5.8,1
N,2017-11-25,21.66666666666667,1
NE,2017-11-25,4.0,0
NG,2017-11-25,12.5,0
NN,2017-11-25,12.4,1
NP,2017-11-25,18.0,0
NR,2017-11-25,10.0,0
NW,2017-11-25,22.5,0
OL,2017-11-25,8.0,1
OX,2017-11-25,7.0,0
PA,2017-11-25,9.0,0
PE,2017-11-25,12.8,1
PH,2017-11-25,5.333333333333333,1
PL,2017-11-25,6.5,0
PO,2017-11-25,11.0,0
PR,2017-11-25,6.0,1
RG,2017-11-25,13.0,0
RH,2017-11-25,16.555555555555557,2
RM,2017-11-25,25.0,0
S,2017-11-25,7.333333333333332,0
SA,2017-11-25,10.0,0
SE,2017-11-25,21.0,0
SG,2017-11-25,14.0,0
SK,2017-11-25,8.0,1
SL,2017-11-25,13.333333333333336,1
SM,2017-11-25,22.75,2
SN,2017-11-25,11.8,1
SO,2017-11-25,17.0,0
SP,2017-11-25,15.4,1
SR,2017-11-25,5.666666666666668,1
SS,2017-11-25,25.0,0
ST,2017-11-25,10.461538461538463,2
SW,2017-11-25,22.75,1
SY,2017-11-25,10.0,1
TA,2017-11-25,12.666666666666664,1
TD,2017-11-25,4.75,1
TF,2017-11-25,10.0,2
TN,2017-11-25,20.0,1
TQ,2017-11-25,8.333333333333334,1
TR,2017-11-25,6.5,1
TS,2017-11-25,6.5,0
TW,2017-11-25,21.33333333333333,1
UB,2017-11-25,14.0,0
W,2017-11-25,25.0,0
WA,2017-11-25,10.0,0
WC,2017-11-25,20.0,0
WD,2017-11-25,19.666666666666668,1
WF,2017-11-25,8.125,1
WN,2017-11-25,8.0,1
WR,2017-11-25,12.0,1
WS,2017-11-25,8.0,1
WV,2017-11-25,9.5,2
YO,2017-11-25,8.0,0
ZE,2017-11-25,,2
AB,2017-11-26,6.0,0
AL,2017-11-26,13.0,1
B,2017-11-26,8.0,0
BA,2017-11-26,12.5,1
BB,2017-11-26,8.0,2
BD,2017-11-26,8.0,1
BH,2017-11-26,12.0,1
BL,2017-11-26,7.5,1
BN,2017-11-26,9.0,1
BR,2017-11-26,11.0,1
BS,2017-11-26,12.5,0
BT,2017-11-26,8.6,0
CA,2017-11-26,9.0,0
CB,2017-11-26,13.0,1
CF,2017-11-26,14.0,0
CH,2017-11-26,9.5,1
CM,2017-11-26,12.666666666666664,1
CO,2017-11-26,11.25,2
CR,2017-11-26,11.0,1
CT,2017-11-26,13.5,1
CV,2017-11-26,11.333333333333336,0
CW,2017-11-26,11.0,1
DA,2017-11-26,13.0,1
DD,2017-11-26,6.0,1
DE,2017-11-26,9.8,1
DG,2017-11-26,9.0,1
DH,2017-11-26,5.666666666666668,1
DL,2017-11-26,7.166666666666668,1
DN,2017-11-26,7.0,0
DT,2017-11-26,8.0,1
DY,2017-11-26,8.0,1
E,2017-11-26,11.0,1
EC,2017-11-26,11.0,1
EH,2017-11-26,3.0,0
EN,2017-11-26,15.333333333333336,1
EX,2017-11-26,8.0,0
FK,2017-11-26,3.0,0
FY,2017-11-26,8.5,2
G,2017-11-26,9.0,0
GL,2017-11-26,11.571428571428573,1
GU,2017-11-26,10.666666666666666,1
GY,2017-11-26,,2
HA,2017-11-26,13.2,1
HD,2017-11-26,7.666666666666668,1
HG,2017-11-26,8.25,1
HP,2017-11-26,8.333333333333334,1
HR,2017-11-26,16.0,1
HS,2017-11-26,,2
HU,2017-11-26,12.0,0
HX,2017-11-26,7.7142857142857135,2
IG,2017-11-26,12.5,1
IM,2017-11-26,,2
IP,2017-11-26,7.0,1
IV,2017-11-26,6.0,1
JE,2017-11-26,,2
KA,2017-11-26,8.333333333333334,1
KT,2017-11-26,10.818181818181818,2
KW,2017-11-26,6.0,2
KY,2017-11-26,3.0,1
L,2017-11-26,8.0,0
LA,2017-11-26,9.0,1
LD,2017-11-26,12.5,1
LE,2017-11-26,12.0,0
LL,2017-11-26,9.75,2
LN,2017-11-26,9.333333333333334,1
LS,2017-11-26,8.0,0
LU,2017-11-26,13.0,1
M,2017-11-26,7.5,0
ME,2017-11-26,13.5,0
MK,2017-11-26,9.5,1
ML,2017-11-26,5.4,1
N,2017-11-26,14.666666666666664,1
NE,2017-11-26,4.0,0
NG,2017-11-26,10.5,0
NN,2017-11-26,10.4,1
NP,2017-11-26,16.0,0
NR,2017-11-26,7.0,0
NW,2017-11-26,16.5,0
OL,2017-11-26,7.5,1
OX,2017-11-26,6.0,0
PA,2017-11-26,7.0,0
PE,2017-11-26,10.6,1
PH,2017-11-26,5.333333333333333,1
PL,2017-11-26,7.5,0
PO,2017-11-26,9.0,0
PR,2017-11-26,8.0,1
RG,2017-11-26,9.5,0
RH,2017-11-26,11.333333333333336,2
RM,2017-11-26,14.0,0
S,2017-11-26,7.666666666666668,0
SA,2017-11-26,10.0,0
SE,2017-11-26,11.0,0
SG,2017-11-26,13.0,0
SK,2017-11-26,8.166666666666666,1
SL,2017-11-26,8.666666666666666,1
SM,2017-11-26,12.0,2
SN,2017-11-26,10.0,1
SO,2017-11-26,12.0,0
SP,2017-11-26,11.0,1
SR,2017-11-26,5.666666666666668,1
SS,2017-11-26,11.0,0
ST,2017-11-26,9.538461538461537,2
SW,2017-11-26,12.0,1
SY,2017-11-26,10.0,1
TA,2017-11-26,11.0,1
TD,2017-11-26,4.75,1
TF,2017-11-26,10.333333333333334,2
TN,2017-11-26,13.5,1
TQ,2017-11-26,7.666666666666668,1
TR,2017-11-26,7.5,1
TS,2017-11-26,6.5,0
TW,2017-11-26,11.0,1
UB,2017-11-26,7.0,0
W,2017-11-26,13.0,0
WA,2017-11-26,11.0,0
WC,2017-11-26,11.0,0
WD,2017-11-26,13.333333333333336,1
WF,2017-11-26,7.875,1
WN,2017-11-26,8.5,1
WR,2017-11-26,10.5,1
WS,2017-11-26,8.0,1
WV,2017-11-26,9.333333333333334,2
YO,2017-11-26,8.5,0
ZE,2017-11-26,,2
AB,2017-11-27,5.0,0
AL,2017-11-27,8.0,1
B,2017-11-27,6.0,0
BA,2017-11-27,12.0,1
BB,2017-11-27,13.0,2
BD,2017-11-27,9.0,1
BH,2017-11-27,8.333333333333334,1
BL,2017-11-27,20.5,1
BN,2017-11-27,7.0,1
BR,2017-11-27,7.0,1
BS,2017-11-27,12.0,0
BT,2017-11-27,8.4,0
CA,2017-11-27,11.0,0
CB,2017-11-27,8.0,1
CF,2017-11-27,11.0,0
CH,2017-11-27,10.0,1
CM,2017-11-27,8.333333333333334,1
CO,2017-11-27,7.5,2
CR,2017-11-27,7.0,1
CT,2017-11-27,10.5,1
CV,2017-11-27,9.0,0
CW,2017-11-27,12.0,1
DA,2017-11-27,9.5,1
DD,2017-11-27,5.0,1
DE,2017-11-27,8.9,1
DG,2017-11-27,11.0,1
DH,2017-11-27,5.333333333333333,1
DL,2017-11-27,6.666666666666668,1
DN,2017-11-27,7.0,0
DT,2017-11-27,8.0,1
DY,2017-11-27,6.0,1
E,2017-11-27,7.0,1
EC,2017-11-27,8.0,1
EH,2017-11-27,5.0,0
EN,2017-11-27,6.5,1
EX,2017-11-27,8.0,0
FK,2017-11-27,4.0,0
FY,2017-11-27,9.5,2
G,2017-11-27,10.5,0
GL,2017-11-27,9.857142857142858,1
GU,2017-11-27,7.666666666666668,1
GY,2017-11-27,,2
HA,2017-11-27,7.75,1
HD,2017-11-27,7.666666666666668,1
HG,2017-11-27,7.75,1
HP,2017-11-27,6.0,1
HR,2017-11-27,14.0,1
HS,2017-11-27,,2
HU,2017-11-27,11.0,0
HX,2017-11-27,11.714285714285715,2
IG,2017-11-27,8.5,1
IM,2017-11-27,,2
IP,2017-11-27,5.0,1
IV,2017-11-27,5.0,1
JE,2017-11-27,,2
KA,2017-11-27,9.333333333333334,1
KT,2017-11-27,8.0,2
KW,2017-11-27,5.0,2
KY,2017-11-27,4.666666666666667,1
L,2017-11-27,8.0,0
LA,2017-11-27,11.0,1
LD,2017-11-27,12.0,1
LE,2017-11-27,14.0,0
LL,2017-11-27,11.0,2
LN,2017-11-27,8.666666666666666,1
LS,2017-11-27,9.0,0
LU,2017-11-27,8.0,1
M,2017-11-27,20.5,0
ME,2017-11-27,10.5,0
MK,2017-11-27,6.0,1
ML,2017-11-27,7.0,1
N,2017-11-27,7.0,1
NE,2017-11-27,4.0,0
NG,2017-11-27,9.5,0
NN,2017-11-27,9.0,1
NP,2017-11-27,14.0,0
NR,2017-11-27,5.0,0
NW,2017-11-27,5.0,0
OL,2017-11-27,20.5,1
OX,2017-11-27,4.0,0
PA,2017-11-27,7.0,0
PE,2017-11-27,9.2,1
PH,2017-11-27,5.333333333333333,1
PL,2017-11-27,9.0,0
PO,2017-11-27,7.0,0
PR,2017-11-27,8.0,1
RG,2017-11-27,7.0,0
RH,2017-11-27,8.222222222222221,2
RM,2017-11-27,10.0,0
S,2017-11-27,7.666666666666668,0
SA,2017-11-27,11.666666666666664,0
SE,2017-11-27,7.0,0
SG,2017-11-27,8.0,0
SK,2017-11-27,12.666666666666664,1
SL,2017-11-27,6.0,1
