region_id,timestamp,val_PM2.5_max,extra_rings_PM2.5_max
BL,2018-08-31,35.333333333333336,1
BN,2018-08-31,20.0,0
BR,2018-08-31,14.5,1
BS,2018-08-31,33.0,1
BT,2018-08-31,10.666666666666666,0
CA,2018-08-31,22.0,0
CB,2018-08-31,20.0,1
CF,2018-08-31,37.0,0
CH,2018-08-31,16.0,0
CM,2018-08-31,15.5,1
CO,2018-08-31,13.0,2
CR,2018-08-31,13.5,1
CT,2018-08-31,24.5,1
CV,2018-08-31,16.333333333333332,0
CW,2018-08-31,15.333333333333336,1
DA,2018-08-31,16.0,0
DD,2018-08-31,8.0,1
DE,2018-08-31,18.58333333333333,1
DG,2018-08-31,22.0,1
DH,2018-08-31,13.4,1
DL,2018-08-31,14.428571428571427,1
DN,2018-08-31,16.125,1
DT,2018-08-31,17.333333333333332,1
DY,2018-08-31,27.5,1
E,2018-08-31,13.0,1
EC,2018-08-31,13.0,1
EH,2018-08-31,9.5,0
EN,2018-08-31,25.5,1
EX,2018-08-31,9.0,0
FK,2018-08-31,13.0,0
FY,2018-08-31,14.0,0
G,2018-08-31,11.5,0
GL,2018-08-31,21.83333333333333,1
GU,2018-08-31,21.4,1
GY,2018-08-31,,2
HA,2018-08-31,20.0,1
HD,2018-08-31,19.25,1
HG,2018-08-31,10.666666666666666,1
HP,2018-08-31,15.0,1
HR,2018-08-31,33.0,1
HS,2018-08-31,,2
HU,2018-08-31,19.0,0
HX,2018-08-31,24.125,2
IG,2018-08-31,13.0,1
IM,2018-08-31,,2
IP,2018-08-31,8.0,1
IV,2018-08-31,6.0,0
JE,2018-08-31,,2
KA,2018-08-31,10.666666666666666,1
KT,2018-08-31,19.0,1
KW,2018-08-31,6.0,1
KY,2018-08-31,10.666666666666666,1
L,2018-08-31,17.0,0
LA,2018-08-31,16.333333333333332,1
LD,2018-08-31,25.83333333333333,1
LE,2018-08-31,16.0,0
LL,2018-08-31,16.0,1
LN,2018-08-31,11.0,1
LS,2018-08-31,10.0,0
LU,2018-08-31,20.0,1
M,2018-08-31,46.5,0
ME,2018-08-31,24.5,0
MK,2018-08-31,16.333333333333332,1
ML,2018-08-31,11.0,1
N,2018-08-31,22.0,1
NE,2018-08-31,16.0,0
NG,2018-08-31,11.0,0
NN,2018-08-31,13.0,0
NP,2018-08-31,33.0,0
NR,2018-08-31,8.0,0
NW,2018-08-31,31.0,0
OL,2018-08-31,46.5,1
OX,2018-08-31,16.0,0
PA,2018-08-31,9.0,0
PE,2018-08-31,13.6,1
PH,2018-08-31,9.0,1
PL,2018-08-31,12.0,0
PO,2018-08-31,23.0,1
PR,2018-08-31,13.0,0
RG,2018-08-31,14.0,0
RH,2018-08-31,20.0,1
RM,2018-08-31,17.8,1
S,2018-08-31,19.25,0
SA,2018-08-31,17.333333333333332,0
SE,2018-08-31,13.0,0
SG,2018-08-31,20.0,0
SK,2018-08-31,25.0,1
SL,2018-08-31,19.0,1
SM,2018-08-31,14.0,1
SN,2018-08-31,15.0,1
SO,2018-08-31,24.5,0
SP,2018-08-31,21.2,1
SR,2018-08-31,10.0,0
SS,2018-08-31,11.0,0
ST,2018-08-31,15.0,0
SW,2018-08-31,14.0,0
SY,2018-08-31,17.0,1
TA,2018-08-31,9.0,1
TD,2018-08-31,14.25,1
TF,2018-08-31,15.0,1
TN,2018-08-31,21.25,1
TQ,2018-08-31,11.0,1
TR,2018-08-31,12.0,1
TS,2018-08-31,13.666666666666664,0
TW,2018-08-31,24.0,0
UB,2018-08-31,16.5,1
W,2018-08-31,9.0,0
WA,2018-08-31,15.0,0
WC,2018-08-31,13.0,0
WD,2018-08-31,31.0,1
WF,2018-08-31,15.571428571428573,1
WN,2018-08-31,27.6,1
WR,2018-08-31,20.8,1
WS,2018-08-31,23.33333333333333,1
WV,2018-08-31,15.0,1
YO,2018-08-31,11.0,0
ZE,2018-08-31,,2
AB,2018-09-01,12.0,0
AL,2018-09-01,25.0,1
B,2018-09-01,24.33333333333333,0
BA,2018-09-01,22.222222222222218,2
BB,2018-09-01,26.0,1
BD,2018-09-01,16.5,1
BH,2018-09-01,22.5,0
BL,2018-09-01,42.333333333333336,1
BN,2018-09-01,18.0,0
BR,2018-09-01,15.5,1
BS,2018-09-01,31.5,1
BT,2018-09-01,10.333333333333334,0
CA,2018-09-01,18.0,0
CB,2018-09-01,25.0,1
CF,2018-09-01,24.0,0
CH,2018-09-01,19.0,0
CM,2018-09-01,21.5,1
CO,2018-09-01,19.666666666666668,2
CR,2018-09-01,15.0,1
CT,2018-09-01,24.5,1
CV,2018-09-01,22.66666666666667,0
CW,2018-09-01,23.0,1
DA,2018-09-01,19.0,0
DD,2018-09-01,12.0,1
DE,2018-09-01,23.0,1
DG,2018-09-01,18.0,1
DH,2018-09-01,26.8,1
DL,2018-09-01,24.42857142857143,1
DN,2018-09-01,21.75,1
DT,2018-09-01,20.666666666666668,1
DY,2018-09-01,24.33333333333333,1
E,2018-09-01,12.0,1
EC,2018-09-01,14.5,1
EH,2018-09-01,10.5,0
EN,2018-09-01,23.66666666666667,1
EX,2018-09-01,17.0,0
FK,2018-09-01,10.0,0
FY,2018-09-01,19.0,0
G,2018-09-01,11.0,0
GL,2018-09-01,24.83333333333333,1
GU,2018-09-01,18.33333333333333,1
GY,2018-09-01,,2
HA,2018-09-01,20.0,1
HD,2018-09-01,23.5,1
HG,2018-09-01,16.5,1
HP,2018-09-01,17.5,1
HR,2018-09-01,31.5,1
HS,2018-09-01,,2
HU,2018-09-01,21.0,0
HX,2018-09-01,28.222222222222218,2
IG,2018-09-01,12.0,1
IM,2018-09-01,,2
IP,2018-09-01,16.0,1
IV,2018-09-01,7.0,0
JE,2018-09-01,,2
KA,2018-09-01,9.333333333333334,1
KT,2018-09-01,17.5,1
KW,2018-09-01,7.0,1
KY,2018-09-01,10.333333333333334,1
L,2018-09-01,21.0,0
LA,2018-09-01,21.0,1
LD,2018-09-01,27.16666666666667,1
LE,2018-09-01,10.0,0
LL,2018-09-01,19.0,1
LN,2018-09-01,26.0,1
LS,2018-09-01,16.5,0
LU,2018-09-01,25.0,1
M,2018-09-01,50.5,0
ME,2018-09-01,24.5,0
MK,2018-09-01,20.0,1
ML,2018-09-01,10.6,1
N,2018-09-01,21.0,1
NE,2018-09-01,21.0,0
NG,2018-09-01,26.0,0
NN,2018-09-01,17.0,0
NP,2018-09-01,31.5,0
NR,2018-09-01,16.0,0
NW,2018-09-01,23.0,0
OL,2018-09-01,50.5,1
OX,2018-09-01,18.0,0
PA,2018-09-01,6.0,0
PE,2018-09-01,18.8,1
PH,2018-09-01,8.75,1
PL,2018-09-01,24.0,0
PO,2018-09-01,19.0,1
PR,2018-09-01,26.0,0
RG,2018-09-01,17.0,0
RH,2018-09-01,18.0,1
RM,2018-09-01,19.6,1
S,2018-09-01,23.5,0
SA,2018-09-01,25.33333333333333,0
SE,2018-09-01,12.0,0
SG,2018-09-01,25.0,0
SK,2018-09-01,30.625,1
SL,2018-09-01,17.0,1
SM,2018-09-01,18.0,1
SN,2018-09-01,17.5,1
SO,2018-09-01,20.0,0
SP,2018-09-01,20.4,1
SR,2018-09-01,14.0,0
SS,2018-09-01,18.0,0
ST,2018-09-01,28.0,0
SW,2018-09-01,18.0,0
SY,2018-09-01,23.75,1
TA,2018-09-01,17.0,1
TD,2018-09-01,15.0,1
TF,2018-09-01,28.0,1
TN,2018-09-01,20.8,1
TQ,2018-09-01,21.66666666666667,1
TR,2018-09-01,24.0,1
TS,2018-09-01,33.0,0
TW,2018-09-01,17.0,0
UB,2018-09-01,15.5,1
W,2018-09-01,14.0,0
WA,2018-09-01,22.0,0
WC,2018-09-01,17.0,0
WD,2018-09-01,23.0,1
WF,2018-09-01,20.0,1
WN,2018-09-01,34.0,1
WR,2018-09-01,23.5,1
WS,2018-09-01,25.25,1
WV,2018-09-01,28.0,1
YO,2018-09-01,16.5,0
ZE,2018-09-01,,2
AB,2018-09-02,12.0,0
AL,2018-09-02,25.0,1
B,2018-09-02,20.0,0
BA,2018-09-02,19.777777777777782,2
BB,2018-09-02,22.0,1
BD,2018-09-02,20.0,1
BH,2018-09-02,28.5,0
BL,2018-09-02,44.33333333333334,1
BN,2018-09-02,31.0,0
BR,2018-09-02,25.0,1
BS,2018-09-02,15.0,1
BT,2018-09-02,7.0,0
CA,2018-09-02,17.0,0
CB,2018-09-02,25.0,1
CF,2018-09-02,13.0,0
CH,2018-09-02,16.0,0
CM,2018-09-02,27.5,1
CO,2018-09-02,23.66666666666667,2
CR,2018-09-02,24.0,1
CT,2018-09-02,32.5,1
CV,2018-09-02,23.33333333333333,0
CW,2018-09-02,14.333333333333336,1
DA,2018-09-02,26.0,0
DD,2018-09-02,12.0,1
DE,2018-09-02,20.846153846153847,1
DG,2018-09-02,17.0,1
DH,2018-09-02,20.4,1
DL,2018-09-02,19.571428571428573,1
DN,2018-09-02,19.875,1
DT,2018-09-02,24.33333333333333,1
DY,2018-09-02,20.0,1
E,2018-09-02,24.0,1
EC,2018-09-02,24.5,1
EH,2018-09-02,5.0,0
EN,2018-09-02,28.66666666666667,1
EX,2018-09-02,16.0,0
FK,2018-09-02,5.0,0
FY,2018-09-02,23.0,0
G,2018-09-02,9.0,0
GL,2018-09-02,19.5,1
GU,2018-09-02,24.0,1
GY,2018-09-02,,2
HA,2018-09-02,28.33333333333333,1
HD,2018-09-02,22.25,1
HG,2018-09-02,19.25,1
HP,2018-09-02,17.0,1
HR,2018-09-02,15.0,1
HS,2018-09-02,,2
HU,2018-09-02,16.0,0
HX,2018-09-02,29.11111111111111,2
IG,2018-09-02,24.0,1
IM,2018-09-02,,2
IP,2018-09-02,16.0,1
IV,2018-09-02,5.0,0
JE,2018-09-02,,2
KA,2018-09-02,8.0,1
KT,2018-09-02,24.0,1
KW,2018-09-02,5.0,1
KY,2018-09-02,5.0,1
L,2018-09-02,17.0,0
LA,2018-09-02,20.666666666666668,1
LD,2018-09-02,20.33333333333333,1
LE,2018-09-02,22.0,0
LL,2018-09-02,16.0,1
LN,2018-09-02,17.0,1
LS,2018-09-02,20.0,0
LU,2018-09-02,25.0,1
M,2018-09-02,55.5,0
ME,2018-09-02,32.5,0
MK,2018-09-02,19.33333333333333,1
ML,2018-09-02,6.6,1
N,2018-09-02,28.66666666666667,1
NE,2018-09-02,27.0,0
NG,2018-09-02,17.0,0
NN,2018-09-02,16.0,0
NP,2018-09-02,15.0,0
NR,2018-09-02,16.0,0
NW,2018-09-02,30.5,0
OL,2018-09-02,55.5,1
OX,2018-09-02,17.0,0
PA,2018-09-02,6.0,0
PE,2018-09-02,19.2,1
PH,2018-09-02,7.0,1
PL,2018-09-02,25.0,0
PO,2018-09-02,25.75,1
PR,2018-09-02,22.0,0
RG,2018-09-02,17.0,0
RH,2018-09-02,31.0,1
RM,2018-09-02,29.0,1
S,2018-09-02,22.25,0
SA,2018-09-02,26.33333333333333,0
SE,2018-09-02,24.0,0
SG,2018-09-02,25.0,0
SK,2018-09-02,28.375,1
SL,2018-09-02,20.5,1
SM,2018-09-02,24.0,1
SN,2018-09-02,17.0,1
SO,2018-09-02,20.5,0
SP,2018-09-02,23.0,1
SR,2018-09-02,19.0,0
SS,2018-09-02,30.0,0
ST,2018-09-02,13.0,0
SW,2018-09-02,24.0,0
SY,2018-09-02,23.75,1
TA,2018-09-02,16.0,1
TD,2018-09-02,13.5,1
TF,2018-09-02,13.0,1
TN,2018-09-02,30.6,1
TQ,2018-09-02,22.0,1
TR,2018-09-02,25.0,1
TS,2018-09-02,18.666666666666668,0
TW,2018-09-02,24.0,0
UB,2018-09-02,24.0,1
W,2018-09-02,24.0,0
WA,2018-09-02,14.0,0
WC,2018-09-02,25.0,0
WD,2018-09-02,30.5,1
WF,2018-09-02,20.75,1
WN,2018-09-02,32.8,1
WR,2018-09-02,21.66666666666667,1
WS,2018-09-02,18.25,1
WV,2018-09-02,13.0,1
YO,2018-09-02,18.5,0
ZE,2018-09-02,,2
AB,2018-09-03,9.0,0
AL,2018-09-03,24.0,1
B,2018-09-03,24.33333333333333,0
BA,2018-09-03,21.875,2
BB,2018-09-03,9.0,1
BD,2018-09-03,22.5,1
BH,2018-09-03,30.0,0
BL,2018-09-03,12.0,1
BN,2018-09-03,21.5,0
BR,2018-09-03,25.0,1
BS,2018-09-03,17.5,1
BT,2018-09-03,7.666666666666668,0
CA,2018-09-03,9.0,0
CB,2018-09-03,24.0,1
CF,2018-09-03,49.0,0
CH,2018-09-03,6.0,0
CM,2018-09-03,26.5,1
CO,2018-09-03,23.0,2
CR,2018-09-03,26.0,1
CT,2018-09-03,28.5,1
CV,2018-09-03,17.0,0
CW,2018-09-03,9.666666666666666,1
DA,2018-09-03,25.0,0
DD,2018-09-03,9.0,1
DE,2018-09-03,20.076923076923077,1
DG,2018-09-03,9.0,1
DH,2018-09-03,15.6,1
DL,2018-09-03,17.0,1
DN,2018-09-03,20.571428571428573,1
DT,2018-09-03,30.0,1
DY,2018-09-03,24.33333333333333,1
E,2018-09-03,25.0,1
EC,2018-09-03,28.0,1
EH,2018-09-03,5.0,0
EN,2018-09-03,31.0,1
EX,2018-09-03,17.5,1
FK,2018-09-03,5.0,0
FY,2018-09-03,11.0,0
G,2018-09-03,7.5,0
GL,2018-09-03,17.0,1
GU,2018-09-03,22.16666666666667,1
GY,2018-09-03,,2
HA,2018-09-03,29.66666666666667,1
HD,2018-09-03,20.25,1
HG,2018-09-03,21.25,1
HP,2018-09-03,18.5,1
HR,2018-09-03,17.5,1
HS,2018-09-03,,2
HU,2018-09-03,20.0,1
HX,2018-09-03,18.0,2
IG,2018-09-03,25.0,1
IM,2018-09-03,,2
IP,2018-09-03,16.0,1
IV,2018-09-03,5.0,0
JE,2018-09-03,,2
KA,2018-09-03,6.666666666666668,1
KT,2018-09-03,26.5,1
KW,2018-09-03,5.0,1
KY,2018-09-03,5.0,1
L,2018-09-03,16.0,0
LA,2018-09-03,9.666666666666666,1
LD,2018-09-03,28.0,1
LE,2018-09-03,21.0,0
LL,2018-09-03,6.0,1
LN,2018-09-03,23.0,1
LS,2018-09-03,22.5,0
LU,2018-09-03,24.0,1
M,2018-09-03,13.5,0
ME,2018-09-03,28.5,0
MK,2018-09-03,19.666666666666668,1
ML,2018-09-03,6.0,1
N,2018-09-03,33.333333333333336,1
NE,2018-09-03,12.0,0
NG,2018-09-03,23.0,0
NN,2018-09-03,19.0,0
NP,2018-09-03,17.5,0
NR,2018-09-03,16.0,0
NW,2018-09-03,34.5,0
OL,2018-09-03,13.5,1
OX,2018-09-03,16.0,0
PA,2018-09-03,5.0,0
PE,2018-09-03,20.6,1
PH,2018-09-03,6.0,1
PL,2018-09-03,17.5,0
PO,2018-09-03,21.5,1
PR,2018-09-03,9.0,0
RG,2018-09-03,21.0,0
RH,2018-09-03,21.5,1
RM,2018-09-03,27.2,1
S,2018-09-03,20.25,0
SA,2018-09-03,28.0,0
SE,2018-09-03,25.0,0
SG,2018-09-03,24.0,0
SK,2018-09-03,16.375,1
SL,2018-09-03,23.5,1
SM,2018-09-03,27.0,1
SN,2018-09-03,18.5,1
SO,2018-09-03,21.5,0
SP,2018-09-03,24.8,1
SR,2018-09-03,8.0,0
SS,2018-09-03,29.0,0
ST,2018-09-03,12.0,0
SW,2018-09-03,27.0,0
SY,2018-09-03,20.666666666666668,1
TA,2018-09-03,21.66666666666667,2
TD,2018-09-03,7.75,1
TF,2018-09-03,12.0,1
TN,2018-09-03,25.0,1
TQ,2018-09-03,17.5,1
TR,2018-09-03,17.5,1
TS,2018-09-03,19.33333333333333,0
TW,2018-09-03,26.0,0
UB,2018-09-03,23.0,1
W,2018-09-03,20.0,0
WA,2018-09-03,11.0,0
WC,2018-09-03,31.0,0
WD,2018-09-03,34.5,1
WF,2018-09-03,20.75,1
WN,2018-09-03,12.6,1
WR,2018-09-03,20.666666666666668,1
WS,2018-09-03,21.25,1
WV,2018-09-03,12.0,1
YO,2018-09-03,20.0,0
ZE,2018-09-03,,2
AB,2018-09-04,8.0,0
AL,2018-09-04,21.0,1
B,2018-09-04,19.0,0
BA,2018-09-04,21.285714285714285,2
BB,2018-09-04,10.0,1
BD,2018-09-04,13.0,1
BH,2018-09-04,21.5,0
BL,2018-09-04,10.333333333333334,1
BN,2018-09-04,23.0,0
BR,2018-09-04,21.5,1
BS,2018-09-04,9.0,1
BT,2018-09-04,19.0,0
CA,2018-09-04,13.0,0
CB,2018-09-04,21.0,1
CF,2018-09-04,18.0,0
CH,2018-09-04,7.0,0
CM,2018-09-04,27.0,1
CO,2018-09-04,21.33333333333333,2
CR,2018-09-04,20.5,1
CT,2018-09-04,22.5,1
CV,2018-09-04,23.66666666666667,0
CW,2018-09-04,8.0,1
DA,2018-09-04,21.0,0
DD,2018-09-04,8.0,1
DE,2018-09-04,19.0,1
DG,2018-09-04,13.0,1
DH,2018-09-04,8.6,1
DL,2018-09-04,10.142857142857142,1
DN,2018-09-04,15.285714285714285,1
DT,2018-09-04,21.5,1
DY,2018-09-04,19.0,1
E,2018-09-04,22.0,1
EC,2018-09-04,22.0,1
EH,2018-09-04,10.0,0
EN,2018-09-04,22.33333333333333,1
EX,2018-09-04,11.5,1
FK,2018-09-04,12.0,0
FY,2018-09-04,8.0,0
G,2018-09-04,12.5,0
GL,2018-09-04,20.0,1
GU,2018-09-04,23.66666666666667,1
GY,2018-09-04,,2
HA,2018-09-04,20.0,1
HD,2018-09-04,18.5,1
HG,2018-09-04,11.75,1
HP,2018-09-04,19.0,1
HR,2018-09-04,9.0,1
HS,2018-09-04,,2
HU,2018-09-04,10.5,1
HX,2018-09-04,14.555555555555555,2
IG,2018-09-04,22.0,1
IM,2018-09-04,,2
IP,2018-09-04,10.0,1
IV,2018-09-04,5.0,0
JE,2018-09-04,,2
KA,2018-09-04,10.666666666666666,1
KT,2018-09-04,19.0,1
KW,2018-09-04,5.0,1
KY,2018-09-04,10.666666666666666,1
L,2018-09-04,11.0,0
LA,2018-09-04,10.333333333333334,1
LD,2018-09-04,17.25,1
LE,2018-09-04,22.0,0
LL,2018-09-04,7.0,1
LN,2018-09-04,12.0,1
LS,2018-09-04,13.0,0
LU,2018-09-04,21.0,1
M,2018-09-04,10.5,0
ME,2018-09-04,22.5,0
MK,2018-09-04,19.666666666666668,1
ML,2018-09-04,11.4,1
N,2018-09-04,22.66666666666667,1
NE,2018-09-04,10.0,0
NG,2018-09-04,12.0,0
NN,2018-09-04,18.0,0
NP,2018-09-04,9.0,0
NR,2018-09-04,10.0,0
NW,2018-09-04,23.0,0
OL,2018-09-04,10.5,1
OX,2018-09-04,20.0,0
PA,2018-09-04,7.0,0
PE,2018-09-04,16.6,1
PH,2018-09-04,8.0,1
PL,2018-09-04,11.5,0
PO,2018-09-04,26.25,1
PR,2018-09-04,10.0,0
RG,2018-09-04,18.0,0
RH,2018-09-04,23.0,1
RM,2018-09-04,24.2,1
S,2018-09-04,18.5,0
SA,2018-09-04,21.0,0
SE,2018-09-04,22.0,0
SG,2018-09-04,21.0,0
SK,2018-09-04,14.0,1
SL,2018-09-04,17.666666666666668,1
SM,2018-09-04,19.0,1
SN,2018-09-04,19.0,1
SO,2018-09-04,29.5,0
SP,2018-09-04,24.0,1
SR,2018-09-04,6.0,0
SS,2018-09-04,33.0,0
ST,2018-09-04,11.0,0
SW,2018-09-04,19.0,0
SY,2018-09-04,16.333333333333332,1
TA,2018-09-04,15.0,2
TD,2018-09-04,10.75,1
TF,2018-09-04,11.0,1
TN,2018-09-04,22.4,1
TQ,2018-09-04,11.5,1
TR,2018-09-04,11.5,1
TS,2018-09-04,9.0,0
TW,2018-09-04,19.0,0
UB,2018-09-04,16.0,0
W,2018-09-04,18.0,0
WA,2018-09-04,6.0,0
WC,2018-09-04,22.0,0
WD,2018-09-04,20.666666666666668,1
WF,2018-09-04,15.125,1
WN,2018-09-04,9.6,1
WR,2018-09-04,21.33333333333333,1
WS,2018-09-04,17.0,1
WV,2018-09-04,11.0,1
YO,2018-09-04,10.5,0
ZE,2018-09-04,,2
AB,2018-09-05,11.0,0
AL,2018-09-05,21.0,1
B,2018-09-05,16.333333333333332,0
BA,2018-09-05,20.142857142857142,2
BB,2018-09-05,12.0,1
BD,2018-09-05,12.0,1
BH,2018-09-05,24.5,0
BL,2018-09-05,11.666666666666664,1
BN,2018-09-05,16.5,0
BR,2018-09-05,16.5,1
BS,2018-09-05,10.0,1
BT,2018-09-05,9.333333333333334,0
CA,2018-09-05,12.0,0
CB,2018-09-05,21.0,1
CF,2018-09-05,10.0,0
CH,2018-09-05,16.0,0
CM,2018-09-05,16.0,1
CO,2018-09-05,14.0,2
CR,2018-09-05,15.0,1
CT,2018-09-05,17.5,1
CV,2018-09-05,23.66666666666667,0
CW,2018-09-05,20.33333333333333,1
DA,2018-09-05,19.0,0
DD,2018-09-05,11.0,1
DE,2018-09-05,18.76923076923077,1
DG,2018-09-05,12.0,1
DH,2018-09-05,16.5,1
DL,2018-09-05,15.833333333333336,1
DN,2018-09-05,15.375,1
DT,2018-09-05,24.5,1
DY,2018-09-05,16.333333333333332,1
E,2018-09-05,14.0,1
EC,2018-09-05,14.5,1
EH,2018-09-05,6.5,0
EN,2018-09-05,18.0,1
EX,2018-09-05,20.0,1
FK,2018-09-05,9.0,0
FY,2018-09-05,8.0,0
G,2018-09-05,12.0,0
GL,2018-09-05,20.2,1
GU,2018-09-05,18.666666666666668,1
GY,2018-09-05,,2
HA,2018-09-05,16.75,1
HD,2018-09-05,14.0,1
HG,2018-09-05,12.75,1
HP,2018-09-05,18.0,1
HR,2018-09-05,10.0,1
HS,2018-09-05,,2
HU,2018-09-05,19.0,0
HX,2018-09-05,12.777777777777779,2
IG,2018-09-05,14.0,1
IM,2018-09-05,,2
IP,2018-09-05,10.0,1
IV,2018-09-05,5.0,0
JE,2018-09-05,,2
KA,2018-09-05,10.666666666666666,1
KT,2018-09-05,16.5,1
KW,2018-09-05,5.0,1
KY,2018-09-05,7.333333333333332,1
L,2018-09-05,15.0,0
LA,2018-09-05,10.666666666666666,1
LD,2018-09-05,11.6,1
LE,2018-09-05,15.0,0
LL,2018-09-05,16.0,1
LN,2018-09-05,21.0,1
LS,2018-09-05,12.0,0
LU,2018-09-05,21.0,1
M,2018-09-05,11.5,0
ME,2018-09-05,17.5,0
MK,2018-09-05,19.0,1
ML,2018-09-05,9.2,1
N,2018-09-05,16.0,1
NE,2018-09-05,17.0,0
NG,2018-09-05,21.0,0
NN,2018-09-05,16.0,0
NP,2018-09-05,10.0,0
NR,2018-09-05,10.0,0
NW,2018-09-05,16.5,0
OL,2018-09-05,11.5,1
OX,2018-09-05,20.0,0
PA,2018-09-05,8.0,0
PE,2018-09-05,16.6,1
PH,2018-09-05,8.25,1
PL,2018-09-05,20.0,0
PO,2018-09-05,19.75,1
PR,2018-09-05,12.0,0
RG,2018-09-05,16.0,0
RH,2018-09-05,16.5,1
RM,2018-09-05,15.8,1
S,2018-09-05,14.0,0
SA,2018-09-05,12.666666666666664,0
SE,2018-09-05,14.0,0
SG,2018-09-05,21.0,0
SK,2018-09-05,15.5,1
SL,2018-09-05,15.333333333333336,1
SM,2018-09-05,16.0,1
SN,2018-09-05,18.0,1
SO,2018-09-05,23.0,0
SP,2018-09-05,22.2,1
SR,2018-09-05,10.0,0
SS,2018-09-05,11.0,0
ST,2018-09-05,32.0,0
SW,2018-09-05,16.0,0
SY,2018-09-05,13.5,1
TA,2018-09-05,19.8,2
TD,2018-09-05,10.5,1
TF,2018-09-05,32.0,1
TN,2018-09-05,17.4,1
TQ,2018-09-05,20.0,1
TR,2018-09-05,20.0,1
TS,2018-09-05,19.5,0
TW,2018-09-05,17.0,0
UB,2018-09-05,13.0,0
W,2018-09-05,21.0,0
WA,2018-09-05,13.0,0
WC,2018-09-05,15.0,0
WD,2018-09-05,15.333333333333336,1
WF,2018-09-05,13.375,1
WN,2018-09-05,12.6,1
WR,2018-09-05,20.0,1
WS,2018-09-05,20.25,1
WV,2018-09-05,32.0,1
YO,2018-09-05,13.5,0
ZE,2018-09-05,,2
AB,2018-09-06,6.0,0
AL,2018-09-06,21.0,1
B,2018-09-06,14.0,0
BA,2018-09-06,12.285714285714285,2
BB,2018-09-06,8.0,1
BD,2018-09-06,13.5,1
BH,2018-09-06,16.0,0
BL,2018-09-06,11.0,1
BN,2018-09-06,59.0,0
BR,2018-09-06,22.0,1
BS,2018-09-06,11.0,1
BT,2018-09-06,9.333333333333334,0
CA,2018-09-06,11.0,0
CB,2018-09-06,21.0,1
CF,2018-09-06,10.0,0
CH,2018-09-06,5.0,0
CM,2018-09-06,24.5,1
CO,2018-09-06,22.66666666666667,2
CR,2018-09-06,19.5,1
CT,2018-09-06,32.0,1
CV,2018-09-06,16.0,0
CW,2018-09-06,10.333333333333334,1
DA,2018-09-06,24.0,0
DD,2018-09-06,6.0,1
DE,2018-09-06,14.461538461538463,1
DG,2018-09-06,11.0,1
DH,2018-09-06,10.333333333333334,1
DL,2018-09-06,10.8,1
DN,2018-09-06,12.625,1
DT,2018-09-06,16.0,1
DY,2018-09-06,14.0,1
E,2018-09-06,20.0,1
EC,2018-09-06,19.5,1
EH,2018-09-06,5.0,0
EN,2018-09-06,21.33333333333333,1
EX,2018-09-06,11.0,1
FK,2018-09-06,7.0,0
FY,2018-09-06,8.0,1
G,2018-09-06,13.0,0
GL,2018-09-06,13.8,1
GU,2018-09-06,28.33333333333333,1
GY,2018-09-06,,2
HA,2018-09-06,19.25,1
HD,2018-09-06,12.75,1
HG,2018-09-06,12.0,1
HP,2018-09-06,10.0,1
HR,2018-09-06,11.0,1
HS,2018-09-06,,2
HU,2018-09-06,13.0,0
HX,2018-09-06,12.333333333333336,2
IG,2018-09-06,20.0,1
IM,2018-09-06,,2
IP,2018-09-06,19.0,1
IV,2018-09-06,12.0,0
JE,2018-09-06,,2
KA,2018-09-06,9.5,1
KT,2018-09-06,19.0,1
KW,2018-09-06,12.0,1
KY,2018-09-06,5.666666666666668,1
L,2018-09-06,12.0,0
LA,2018-09-06,9.5,1
LD,2018-09-06,11.2,1
LE,2018-09-06,15.0,0
LL,2018-09-06,5.0,1
LN,2018-09-06,16.0,1
LS,2018-09-06,13.5,0
LU,2018-09-06,21.0,1
M,2018-09-06,12.5,0
ME,2018-09-06,32.0,0
MK,2018-09-06,15.0,1
ML,2018-09-06,7.5,1
N,2018-09-06,20.666666666666668,1
NE,2018-09-06,10.0,1
NG,2018-09-06,16.0,0
NN,2018-09-06,14.0,0
NP,2018-09-06,11.0,0
NR,2018-09-06,19.0,0
NW,2018-09-06,21.5,0
OL,2018-09-06,12.5,1
OX,2018-09-06,10.0,0
PA,2018-09-06,6.0,0
PE,2018-09-06,17.0,1
PH,2018-09-06,7.75,1
PL,2018-09-06,11.0,0
PO,2018-09-06,35.25,1
PR,2018-09-06,8.0,0
RG,2018-09-06,10.0,0
RH,2018-09-06,59.0,1
RM,2018-09-06,27.2,1
S,2018-09-06,12.75,0
SA,2018-09-06,11.666666666666664,0
SE,2018-09-06,20.0,0
SG,2018-09-06,21.0,0
SK,2018-09-06,12.75,1
SL,2018-09-06,15.0,1
SM,2018-09-06,19.0,1
SN,2018-09-06,10.0,1
SO,2018-09-06,11.5,0
SP,2018-09-06,13.0,1
SR,2018-09-06,9.0,0
SS,2018-09-06,28.0,0
ST,2018-09-06,16.0,0
SW,2018-09-06,19.0,0
SY,2018-09-06,10.0,1
TA,2018-09-06,13.0,2
TD,2018-09-06,7.0,1
TF,2018-09-06,16.0,1
TN,2018-09-06,41.2,1
TQ,2018-09-06,11.0,1
TR,2018-09-06,11.0,1
TS,2018-09-06,11.0,0
TW,2018-09-06,19.0,0
UB,2018-09-06,16.0,0
W,2018-09-06,18.0,0
WA,2018-09-06,10.0,0
