region_id,timestamp,val_PM2.5_mean,extra_rings_PM2.5_mean
W,2018-09-01,8.0,0
WA,2018-09-01,14.0,0
WC,2018-09-01,11.0,0
WD,2018-09-01,15.0,1
WF,2018-09-01,12.125,1
WN,2018-09-01,15.8,1
WR,2018-09-01,15.666666666666664,1
WS,2018-09-01,15.25,1
WV,2018-09-01,13.0,1
YO,2018-09-01,11.0,0
ZE,2018-09-01,,2
AB,2018-09-02,7.0,0
AL,2018-09-02,15.0,1
B,2018-09-02,11.0,0
BA,2018-09-02,11.444444444444445,2
BB,2018-09-02,11.0,1
BD,2018-09-02,12.0,1
BH,2018-09-02,13.5,0
BL,2018-09-02,13.0,1
BN,2018-09-02,15.0,0
BR,2018-09-02,14.0,1
BS,2018-09-02,10.5,1
BT,2018-09-02,3.0,0
CA,2018-09-02,9.0,0
CB,2018-09-02,15.0,1
CF,2018-09-02,9.0,0
CH,2018-09-02,8.0,0
CM,2018-09-02,15.5,1
CO,2018-09-02,14.0,2
CR,2018-09-02,13.5,1
CT,2018-09-02,17.0,1
CV,2018-09-02,9.666666666666666,0
CW,2018-09-02,8.333333333333334,1
DA,2018-09-02,15.0,0
DD,2018-09-02,7.0,1
DE,2018-09-02,10.307692307692307,1
DG,2018-09-02,9.0,1
DH,2018-09-02,12.0,1
DL,2018-09-02,11.571428571428573,1
DN,2018-09-02,11.375,1
DT,2018-09-02,12.0,1
DY,2018-09-02,11.0,1
E,2018-09-02,13.0,1
EC,2018-09-02,13.5,1
EH,2018-09-02,2.0,0
EN,2018-09-02,17.0,1
EX,2018-09-02,9.0,0
FK,2018-09-02,0.0,0
FY,2018-09-02,11.0,0
G,2018-09-02,4.5,0
GL,2018-09-02,9.833333333333334,1
GU,2018-09-02,13.666666666666664,1
GY,2018-09-02,,2
HA,2018-09-02,15.666666666666664,1
HD,2018-09-02,11.75,1
HG,2018-09-02,12.0,1
HP,2018-09-02,10.5,1
HR,2018-09-02,10.5,1
HS,2018-09-02,,2
HU,2018-09-02,12.0,0
HX,2018-09-02,12.222222222222221,2
IG,2018-09-02,13.0,1
IM,2018-09-02,,2
IP,2018-09-02,11.0,1
IV,2018-09-02,2.0,0
JE,2018-09-02,,2
KA,2018-09-02,3.6666666666666665,1
KT,2018-09-02,14.5,1
KW,2018-09-02,2.0,1
KY,2018-09-02,1.3333333333333333,1
L,2018-09-02,11.0,0
LA,2018-09-02,10.333333333333334,1
LD,2018-09-02,13.166666666666664,1
LE,2018-09-02,9.0,0
LL,2018-09-02,8.0,1
LN,2018-09-02,8.0,1
LS,2018-09-02,12.0,0
LU,2018-09-02,15.0,1
M,2018-09-02,14.0,0
ME,2018-09-02,17.0,0
MK,2018-09-02,11.0,1
ML,2018-09-02,2.6,1
N,2018-09-02,16.666666666666668,1
NE,2018-09-02,14.0,0
NG,2018-09-02,8.0,0
NN,2018-09-02,9.0,0
NP,2018-09-02,10.5,0
NR,2018-09-02,11.0,0
NW,2018-09-02,18.0,0
OL,2018-09-02,14.0,1
OX,2018-09-02,9.0,0
PA,2018-09-02,2.0,0
PE,2018-09-02,10.4,1
PH,2018-09-02,2.75,1
PL,2018-09-02,14.0,0
PO,2018-09-02,13.75,1
PR,2018-09-02,11.0,0
RG,2018-09-02,12.0,0
RH,2018-09-02,15.0,1
RM,2018-09-02,15.6,1
S,2018-09-02,11.75,0
SA,2018-09-02,16.333333333333332,0
SE,2018-09-02,13.0,0
SG,2018-09-02,15.0,0
SK,2018-09-02,11.5,1
SL,2018-09-02,13.5,1
SM,2018-09-02,14.0,1
SN,2018-09-02,10.5,1
SO,2018-09-02,12.5,0
SP,2018-09-02,12.8,1
SR,2018-09-02,12.0,0
SS,2018-09-02,16.0,0
ST,2018-09-02,8.0,0
SW,2018-09-02,14.0,0
SY,2018-09-02,14.25,1
TA,2018-09-02,9.0,1
TD,2018-09-02,6.75,1
TF,2018-09-02,8.0,1
TN,2018-09-02,15.8,1
TQ,2018-09-02,12.333333333333336,1
TR,2018-09-02,14.0,1
TS,2018-09-02,11.333333333333336,0
TW,2018-09-02,15.0,0
UB,2018-09-02,13.0,1
W,2018-09-02,11.0,0
WA,2018-09-02,9.0,0
WC,2018-09-02,14.0,0
WD,2018-09-02,18.0,1
WF,2018-09-02,11.875,1
WN,2018-09-02,11.8,1
WR,2018-09-02,10.333333333333334,1
WS,2018-09-02,10.25,1
WV,2018-09-02,8.0,1
YO,2018-09-02,12.0,0
ZE,2018-09-02,,2
AB,2018-09-03,4.0,0
AL,2018-09-03,14.0,1
B,2018-09-03,12.666666666666664,0
BA,2018-09-03,12.75,2
BB,2018-09-03,5.0,1
BD,2018-09-03,6.5,1
BH,2018-09-03,14.5,0
BL,2018-09-03,6.0,1
BN,2018-09-03,14.0,0
BR,2018-09-03,14.5,1
BS,2018-09-03,9.5,1
BT,2018-09-03,4.0,0
CA,2018-09-03,5.0,0
CB,2018-09-03,14.0,1
CF,2018-09-03,14.0,0
CH,2018-09-03,2.0,0
CM,2018-09-03,15.0,1
CO,2018-09-03,13.666666666666664,2
CR,2018-09-03,14.5,1
CT,2018-09-03,19.0,1
CV,2018-09-03,13.666666666666664,0
CW,2018-09-03,5.0,1
DA,2018-09-03,15.0,0
DD,2018-09-03,4.0,1
DE,2018-09-03,11.538461538461537,1
DG,2018-09-03,5.0,1
DH,2018-09-03,7.4,1
DL,2018-09-03,8.571428571428571,1
DN,2018-09-03,10.285714285714286,1
DT,2018-09-03,14.5,1
DY,2018-09-03,12.666666666666664,1
E,2018-09-03,14.0,1
EC,2018-09-03,15.0,1
EH,2018-09-03,2.5,0
EN,2018-09-03,17.666666666666668,1
EX,2018-09-03,10.0,1
FK,2018-09-03,1.0,0
FY,2018-09-03,4.0,0
G,2018-09-03,3.5,0
GL,2018-09-03,11.833333333333336,1
GU,2018-09-03,14.666666666666664,1
GY,2018-09-03,,2
HA,2018-09-03,17.0,1
HD,2018-09-03,9.5,1
HG,2018-09-03,8.75,1
HP,2018-09-03,12.0,1
HR,2018-09-03,9.5,1
HS,2018-09-03,,2
HU,2018-09-03,11.0,1
HX,2018-09-03,7.666666666666668,2
IG,2018-09-03,14.0,1
IM,2018-09-03,,2
IP,2018-09-03,11.0,1
IV,2018-09-03,3.0,0
JE,2018-09-03,,2
KA,2018-09-03,3.333333333333333,1
KT,2018-09-03,16.0,1
KW,2018-09-03,3.0,1
KY,2018-09-03,2.0,1
L,2018-09-03,8.0,0
LA,2018-09-03,4.666666666666667,1
LD,2018-09-03,12.0,1
LE,2018-09-03,13.0,0
LL,2018-09-03,2.0,1
LN,2018-09-03,12.0,1
LS,2018-09-03,6.5,0
LU,2018-09-03,14.0,1
M,2018-09-03,6.5,0
ME,2018-09-03,19.0,0
MK,2018-09-03,12.0,1
ML,2018-09-03,2.6,1
N,2018-09-03,18.33333333333333,1
NE,2018-09-03,6.0,0
NG,2018-09-03,12.0,0
NN,2018-09-03,11.0,0
NP,2018-09-03,9.5,0
NR,2018-09-03,11.0,0
NW,2018-09-03,19.5,0
OL,2018-09-03,6.5,1
OX,2018-09-03,11.0,0
PA,2018-09-03,3.0,0
PE,2018-09-03,12.2,1
PH,2018-09-03,2.75,1
PL,2018-09-03,10.0,0
PO,2018-09-03,14.5,1
PR,2018-09-03,5.0,0
RG,2018-09-03,13.0,0
RH,2018-09-03,14.0,1
RM,2018-09-03,16.6,1
S,2018-09-03,9.5,0
SA,2018-09-03,13.5,0
SE,2018-09-03,14.0,0
SG,2018-09-03,14.0,0
SK,2018-09-03,8.0,1
SL,2018-09-03,15.0,1
SM,2018-09-03,15.0,1
SN,2018-09-03,12.0,1
SO,2018-09-03,15.0,0
SP,2018-09-03,14.4,1
SR,2018-09-03,4.0,0
SS,2018-09-03,16.0,0
ST,2018-09-03,8.0,0
SW,2018-09-03,15.0,0
SY,2018-09-03,9.666666666666666,1
TA,2018-09-03,11.333333333333336,2
TD,2018-09-03,4.0,1
TF,2018-09-03,8.0,1
TN,2018-09-03,16.2,1
TQ,2018-09-03,10.0,1
TR,2018-09-03,10.0,1
TS,2018-09-03,9.0,0
TW,2018-09-03,17.0,0
UB,2018-09-03,14.5,1
W,2018-09-03,12.0,0
WA,2018-09-03,5.0,0
WC,2018-09-03,16.0,0
WD,2018-09-03,19.5,1
WF,2018-09-03,9.125,1
WN,2018-09-03,6.2,1
WR,2018-09-03,13.166666666666664,1
WS,2018-09-03,11.5,1
WV,2018-09-03,8.0,1
YO,2018-09-03,11.0,0
ZE,2018-09-03,,2
AB,2018-09-04,5.0,0
AL,2018-09-04,13.0,1
B,2018-09-04,12.0,0
BA,2018-09-04,13.285714285714285,2
BB,2018-09-04,5.0,1
BD,2018-09-04,6.0,1
BH,2018-09-04,14.0,0
BL,2018-09-04,4.333333333333333,1
BN,2018-09-04,14.0,0
BR,2018-09-04,12.0,1
BS,2018-09-04,6.0,1
BT,2018-09-04,6.0,0
CA,2018-09-04,7.0,0
CB,2018-09-04,13.0,1
CF,2018-09-04,7.0,0
CH,2018-09-04,2.0,0
CM,2018-09-04,11.5,1
CO,2018-09-04,10.333333333333334,2
CR,2018-09-04,11.5,1
CT,2018-09-04,13.0,1
CV,2018-09-04,17.666666666666668,0
CW,2018-09-04,4.0,1
DA,2018-09-04,13.0,0
DD,2018-09-04,5.0,1
DE,2018-09-04,11.615384615384615,1
DG,2018-09-04,7.0,1
DH,2018-09-04,5.0,1
DL,2018-09-04,5.571428571428571,1
DN,2018-09-04,7.7142857142857135,1
DT,2018-09-04,14.0,1
DY,2018-09-04,12.0,1
E,2018-09-04,11.0,1
EC,2018-09-04,12.0,1
EH,2018-09-04,6.0,0
EN,2018-09-04,13.0,1
EX,2018-09-04,7.5,1
FK,2018-09-04,6.0,0
FY,2018-09-04,3.0,0
G,2018-09-04,6.0,0
GL,2018-09-04,14.4,1
GU,2018-09-04,14.5,1
GY,2018-09-04,,2
HA,2018-09-04,11.75,1
HD,2018-09-04,9.0,1
HG,2018-09-04,5.75,1
HP,2018-09-04,13.0,1
HR,2018-09-04,6.0,1
HS,2018-09-04,,2
HU,2018-09-04,5.5,1
HX,2018-09-04,6.777777777777778,2
IG,2018-09-04,11.0,1
IM,2018-09-04,,2
IP,2018-09-04,8.0,1
IV,2018-09-04,4.0,0
JE,2018-09-04,,2
KA,2018-09-04,5.333333333333333,1
KT,2018-09-04,12.5,1
KW,2018-09-04,4.0,1
KY,2018-09-04,6.0,1
L,2018-09-04,6.0,0
LA,2018-09-04,5.0,1
LD,2018-09-04,9.25,1
LE,2018-09-04,12.0,0
LL,2018-09-04,2.0,1
LN,2018-09-04,7.0,1
LS,2018-09-04,6.0,0
LU,2018-09-04,13.0,1
M,2018-09-04,4.0,0
ME,2018-09-04,13.0,0
MK,2018-09-04,12.666666666666664,1
ML,2018-09-04,6.0,1
N,2018-09-04,13.0,1
NE,2018-09-04,5.0,0
NG,2018-09-04,7.0,0
NN,2018-09-04,12.0,0
NP,2018-09-04,6.0,0
NR,2018-09-04,8.0,0
NW,2018-09-04,13.0,0
OL,2018-09-04,4.0,1
OX,2018-09-04,13.0,0
PA,2018-09-04,4.0,0
PE,2018-09-04,10.4,1
PH,2018-09-04,4.75,1
PL,2018-09-04,7.5,0
PO,2018-09-04,15.25,1
PR,2018-09-04,5.0,0
RG,2018-09-04,13.0,0
RH,2018-09-04,14.0,1
RM,2018-09-04,12.0,1
S,2018-09-04,9.0,0
SA,2018-09-04,12.0,0
SE,2018-09-04,11.0,0
SG,2018-09-04,13.0,0
SK,2018-09-04,6.75,1
SL,2018-09-04,12.333333333333336,1
SM,2018-09-04,12.0,1
SN,2018-09-04,13.0,1
SO,2018-09-04,16.5,0
SP,2018-09-04,14.8,1
SR,2018-09-04,4.0,0
SS,2018-09-04,10.0,0
ST,2018-09-04,7.0,0
SW,2018-09-04,12.0,0
SY,2018-09-04,8.666666666666666,1
TA,2018-09-04,9.8,2
TD,2018-09-04,6.0,1
TF,2018-09-04,7.0,1
TN,2018-09-04,13.4,1
TQ,2018-09-04,7.5,1
TR,2018-09-04,7.5,1
TS,2018-09-04,5.333333333333333,0
TW,2018-09-04,13.0,0
UB,2018-09-04,11.0,0
W,2018-09-04,10.0,0
WA,2018-09-04,3.0,0
WC,2018-09-04,13.0,0
WD,2018-09-04,12.333333333333336,1
WF,2018-09-04,7.375,1
WN,2018-09-04,4.4,1
WR,2018-09-04,14.833333333333336,1
WS,2018-09-04,10.75,1
WV,2018-09-04,7.0,1
YO,2018-09-04,5.5,0
ZE,2018-09-04,,2
AB,2018-09-05,7.0,0
AL,2018-09-05,13.0,1
B,2018-09-05,10.666666666666666,0
BA,2018-09-05,11.428571428571427,2
BB,2018-09-05,8.0,1
BD,2018-09-05,7.5,1
BH,2018-09-05,13.5,0
BL,2018-09-05,7.666666666666668,1
BN,2018-09-05,10.5,0
BR,2018-09-05,9.5,1
BS,2018-09-05,6.0,1
BT,2018-09-05,5.0,0
CA,2018-09-05,6.0,0
CB,2018-09-05,13.0,1
CF,2018-09-05,7.0,0
CH,2018-09-05,5.0,0
CM,2018-09-05,10.0,1
CO,2018-09-05,9.333333333333334,2
CR,2018-09-05,9.0,1
CT,2018-09-05,11.5,1
CV,2018-09-05,10.666666666666666,0
CW,2018-09-05,8.333333333333334,1
DA,2018-09-05,11.0,0
DD,2018-09-05,7.0,1
DE,2018-09-05,9.76923076923077,1
DG,2018-09-05,6.0,1
DH,2018-09-05,8.0,1
DL,2018-09-05,8.333333333333334,1
DN,2018-09-05,8.375,1
DT,2018-09-05,13.5,1
DY,2018-09-05,10.666666666666666,1
E,2018-09-05,8.0,1
EC,2018-09-05,9.0,1
EH,2018-09-05,4.0,0
EN,2018-09-05,12.333333333333336,1
EX,2018-09-05,10.0,1
FK,2018-09-05,3.0,0
FY,2018-09-05,4.0,0
G,2018-09-05,6.0,0
GL,2018-09-05,9.8,1
GU,2018-09-05,11.5,1
GY,2018-09-05,,2
HA,2018-09-05,10.75,1
HD,2018-09-05,8.25,1
HG,2018-09-05,8.25,1
HP,2018-09-05,10.0,1
HR,2018-09-05,6.0,1
HS,2018-09-05,,2
HU,2018-09-05,8.0,0
HX,2018-09-05,7.888888888888888,2
IG,2018-09-05,8.0,1
IM,2018-09-05,,2
IP,2018-09-05,8.0,1
IV,2018-09-05,3.0,0
JE,2018-09-05,,2
KA,2018-09-05,5.666666666666668,1
KT,2018-09-05,11.0,1
KW,2018-09-05,3.0,1
KY,2018-09-05,3.6666666666666665,1
L,2018-09-05,9.0,0
LA,2018-09-05,6.0,1
LD,2018-09-05,8.2,1
LE,2018-09-05,9.0,0
LL,2018-09-05,5.0,1
LN,2018-09-05,8.0,1
LS,2018-09-05,7.5,0
LU,2018-09-05,13.0,1
M,2018-09-05,7.5,0
ME,2018-09-05,11.5,0
MK,2018-09-05,11.333333333333336,1
ML,2018-09-05,4.6,1
N,2018-09-05,11.333333333333336,1
NE,2018-09-05,10.0,0
NG,2018-09-05,8.0,0
NN,2018-09-05,10.0,0
NP,2018-09-05,6.0,0
NR,2018-09-05,8.0,0
NW,2018-09-05,12.0,0
OL,2018-09-05,7.5,1
OX,2018-09-05,11.0,0
PA,2018-09-05,5.0,0
PE,2018-09-05,9.6,1
PH,2018-09-05,4.5,1
PL,2018-09-05,10.0,0
PO,2018-09-05,12.0,1
PR,2018-09-05,8.0,0
RG,2018-09-05,9.0,0
RH,2018-09-05,10.5,1
RM,2018-09-05,9.8,1
S,2018-09-05,8.25,0
SA,2018-09-05,9.333333333333334,0
SE,2018-09-05,8.0,0
SG,2018-09-05,13.0,0
SK,2018-09-05,8.5,1
SL,2018-09-05,10.0,1
SM,2018-09-05,10.0,1
SN,2018-09-05,10.0,1
SO,2018-09-05,13.5,0
SP,2018-09-05,12.6,1
SR,2018-09-05,6.0,0
SS,2018-09-05,7.0,0
ST,2018-09-05,13.0,0
SW,2018-09-05,10.0,0
SY,2018-09-05,8.25,1
TA,2018-09-05,10.6,2
TD,2018-09-05,6.0,1
TF,2018-09-05,13.0,1
TN,2018-09-05,11.0,1
TQ,2018-09-05,10.0,1
TR,2018-09-05,10.0,1
TS,2018-09-05,8.0,0
TW,2018-09-05,12.0,0
UB,2018-09-05,9.0,0
W,2018-09-05,10.0,0
WA,2018-09-05,7.0,0
WC,2018-09-05,10.0,0
WD,2018-09-05,11.0,1
WF,2018-09-05,8.25,1
WN,2018-09-05,7.8,1
WR,2018-09-05,10.666666666666666,1
WS,2018-09-05,11.25,1
WV,2018-09-05,13.0,1
YO,2018-09-05,9.0,0
ZE,2018-09-05,,2
AB,2018-09-06,3.0,0
AL,2018-09-06,11.0,1
B,2018-09-06,7.666666666666668,0
BA,2018-09-06,5.857142857142858,2
BB,2018-09-06,5.0,1
BD,2018-09-06,6.0,1
BH,2018-09-06,7.0,0
BL,2018-09-06,6.0,1
BN,2018-09-06,12.5,0
BR,2018-09-06,11.0,1
BS,2018-09-06,4.0,1
BT,2018-09-06,3.333333333333333,0
CA,2018-09-06,5.0,0
CB,2018-09-06,11.0,1
CF,2018-09-06,6.0,0
CH,2018-09-06,2.0,0
CM,2018-09-06,11.0,1
CO,2018-09-06,10.0,2
CR,2018-09-06,10.0,1
CT,2018-09-06,16.0,1
CV,2018-09-06,8.333333333333334,0
CW,2018-09-06,5.333333333333333,1
DA,2018-09-06,12.0,0
DD,2018-09-06,3.0,1
DE,2018-09-06,7.6923076923076925,1
DG,2018-09-06,5.0,1
DH,2018-09-06,5.333333333333333,1
DL,2018-09-06,5.6,1
DN,2018-09-06,6.75,1
DT,2018-09-06,7.0,1
DY,2018-09-06,7.666666666666668,1
E,2018-09-06,10.0,1
EC,2018-09-06,9.5,1
EH,2018-09-06,3.0,0
EN,2018-09-06,12.333333333333336,1
EX,2018-09-06,6.0,1
FK,2018-09-06,2.0,0
FY,2018-09-06,5.0,1
G,2018-09-06,5.0,0
GL,2018-09-06,6.8,1
GU,2018-09-06,9.0,1
GY,2018-09-06,,2
HA,2018-09-06,10.25,1
HD,2018-09-06,6.75,1
HG,2018-09-06,6.0,1
HP,2018-09-06,5.0,1
HR,2018-09-06,4.0,1
HS,2018-09-06,,2
HU,2018-09-06,8.0,0
HX,2018-09-06,6.333333333333332,2
IG,2018-09-06,10.0,1
IM,2018-09-06,,2
IP,2018-09-06,8.0,1
IV,2018-09-06,3.0,0
JE,2018-09-06,,2
KA,2018-09-06,4.0,1
KT,2018-09-06,10.5,1
KW,2018-09-06,3.0,1
KY,2018-09-06,2.6666666666666665,1
L,2018-09-06,6.0,0
LA,2018-09-06,5.0,1
LD,2018-09-06,6.2,1
LE,2018-09-06,9.0,0
LL,2018-09-06,2.0,1
LN,2018-09-06,7.0,1
LS,2018-09-06,6.0,0
LU,2018-09-06,11.0,1
M,2018-09-06,6.5,0
ME,2018-09-06,16.0,0
MK,2018-09-06,8.0,1
ML,2018-09-06,3.25,1
N,2018-09-06,11.666666666666664,1
NE,2018-09-06,5.0,1
NG,2018-09-06,7.0,0
NN,2018-09-06,8.0,0
NP,2018-09-06,4.0,0
NR,2018-09-06,8.0,0
NW,2018-09-06,13.0,0
OL,2018-09-06,6.5,1
OX,2018-09-06,5.0,0
PA,2018-09-06,3.0,0
PE,2018-09-06,8.6,1
PH,2018-09-06,2.75,1
PL,2018-09-06,6.0,0
PO,2018-09-06,9.5,1
PR,2018-09-06,5.0,0
RG,2018-09-06,5.0,0
RH,2018-09-06,12.5,1
RM,2018-09-06,13.0,1
S,2018-09-06,6.75,0
SA,2018-09-06,7.0,0
SE,2018-09-06,10.0,0
SG,2018-09-06,11.0,0
SK,2018-09-06,6.75,1
SL,2018-09-06,7.666666666666668,1
SM,2018-09-06,10.0,1
SN,2018-09-06,5.0,1
SO,2018-09-06,6.5,0
SP,2018-09-06,6.4,1
SR,2018-09-06,5.0,0
SS,2018-09-06,11.0,0
ST,2018-09-06,9.0,0
SW,2018-09-06,10.0,0
SY,2018-09-06,5.75,1
TA,2018-09-06,6.0,2
TD,2018-09-06,3.6666666666666665,1
TF,2018-09-06,9.0,1
TN,2018-09-06,13.8,1
TQ,2018-09-06,6.0,1
TR,2018-09-06,6.0,1
TS,2018-09-06,5.5,0
TW,2018-09-06,11.0,0
UB,2018-09-06,7.0,0
W,2018-09-06,8.0,0
WA,2018-09-06,5.0,0
WC,2018-09-06,9.0,0
WD,2018-09-06,11.0,1
WF,2018-09-06,6.375,1
WN,2018-09-06,5.8,1
WR,2018-09-06,8.0,1
WS,2018-09-06,8.0,1
WV,2018-09-06,9.0,1
YO,2018-09-06,6.0,0
ZE,2018-09-06,,2
AB,2018-09-07,3.0,0
AL,2018-09-07,6.0,1
B,2018-09-07,4.333333333333333,0
BA,2018-09-07,4.857142857142857,2
BB,2018-09-07,5.0,1
BD,2018-09-07,4.5,1
BH,2018-09-07,6.0,0
BL,2018-09-07,5.666666666666668,1
BN,2018-09-07,5.5,0
BR,2018-09-07,5.5,1
BS,2018-09-07,4.0,1
BT,2018-09-07,3.333333333333333,0
CA,2018-09-07,4.0,0
CB,2018-09-07,6.0,1
CF,2018-09-07,6.0,0
CH,2018-09-07,2.0,0
CM,2018-09-07,5.5,1
CO,2018-09-07,5.333333333333333,2
CR,2018-09-07,5.5,1
CT,2018-09-07,7.0,1
CV,2018-09-07,5.0,0
CW,2018-09-07,3.333333333333333,1
DA,2018-09-07,6.0,0
DD,2018-09-07,3.0,1
DE,2018-09-07,4.769230769230768,1
DG,2018-09-07,4.0,1
DH,2018-09-07,4.25,1
DL,2018-09-07,4.166666666666667,1
DN,2018-09-07,4.625,1
DT,2018-09-07,6.0,1
DY,2018-09-07,4.333333333333333,1
E,2018-09-07,5.0,1
EC,2018-09-07,4.0,1
EH,2018-09-07,2.5,0
EN,2018-09-07,7.333333333333332,1
EX,2018-09-07,4.5,1
FK,2018-09-07,1.0,0
FY,2018-09-07,1.0,0
G,2018-09-07,3.0,0
GL,2018-09-07,4.4,1
GU,2018-09-07,5.5,1
GY,2018-09-07,,2
HA,2018-09-07,5.75,1
HD,2018-09-07,5.25,1
HG,2018-09-07,4.25,1
HP,2018-09-07,3.5,1
HR,2018-09-07,4.0,1
HS,2018-09-07,,2
HU,2018-09-07,4.0,0
HX,2018-09-07,5.222222222222221,2
IG,2018-09-07,5.0,1
IM,2018-09-07,,2
IP,2018-09-07,5.0,1
IV,2018-09-07,3.0,0
JE,2018-09-07,,2
KA,2018-09-07,2.6666666666666665,1
KT,2018-09-07,6.5,1
KW,2018-09-07,3.0,1
KY,2018-09-07,2.0,1
L,2018-09-07,4.0,0
LA,2018-09-07,3.333333333333333,1
LD,2018-09-07,6.2,1
LE,2018-09-07,5.0,0
LL,2018-09-07,2.0,1
LN,2018-09-07,4.0,1
LS,2018-09-07,4.5,0
LU,2018-09-07,6.0,1
M,2018-09-07,6.0,0
ME,2018-09-07,7.0,0
MK,2018-09-07,4.333333333333333,1
ML,2018-09-07,2.4,1
N,2018-09-07,6.333333333333332,1
NE,2018-09-07,4.0,1
NG,2018-09-07,4.0,0
NN,2018-09-07,4.0,0
NP,2018-09-07,4.0,0
NR,2018-09-07,5.0,0
NW,2018-09-07,8.0,0
OL,2018-09-07,6.0,1
OX,2018-09-07,3.0,0
PA,2018-09-07,2.0,0
PE,2018-09-07,4.8,1
PH,2018-09-07,2.25,1
PL,2018-09-07,4.5,0
PO,2018-09-07,5.5,1
PR,2018-09-07,5.0,0
RG,2018-09-07,4.0,0
RH,2018-09-07,5.5,1
RM,2018-09-07,6.0,1
S,2018-09-07,5.25,0
SA,2018-09-07,7.0,0
SE,2018-09-07,5.0,0
SG,2018-09-07,6.0,0
SK,2018-09-07,5.125,1
SL,2018-09-07,5.0,1
SM,2018-09-07,6.0,1
SN,2018-09-07,3.5,1
SO,2018-09-07,5.5,0
SP,2018-09-07,5.4,1
SR,2018-09-07,4.0,0
SS,2018-09-07,5.0,0
ST,2018-09-07,4.0,0
SW,2018-09-07,6.0,0
SY,2018-09-07,5.75,1
TA,2018-09-07,5.0,2
TD,2018-09-07,3.0,1
TF,2018-09-07,4.0,1
TN,2018-09-07,6.2,1
TQ,2018-09-07,4.5,1
TR,2018-09-07,4.5,1
TS,2018-09-07,4.333333333333333,0
TW,2018-09-07,7.0,0
UB,2018-09-07,4.0,0
W,2018-09-07,3.0,0
WA,2018-09-07,4.0,0
WC,2018-09-07,3.0,0
WD,2018-09-07,6.666666666666668,1
WF,2018-09-07,4.75,1
WN,2018-09-07,5.0,1
WR,2018-09-07,4.666666666666667,1
WS,2018-09-07,4.25,1
WV,2018-09-07,4.0,1
YO,2018-09-07,4.0,0
ZE,2018-09-07,,2
AB,2018-09-08,4.0,0
AL,2018-09-08,6.0,1
B,2018-09-08,5.666666666666668,0
BA,2018-09-08,4.666666666666667,2
BB,2018-09-08,6.0,1
BD,2018-09-08,11.0,1
BH,2018-09-08,6.0,0
BL,2018-09-08,7.666666666666668,1
BN,2018-09-08,5.5,0
BR,2018-09-08,6.0,1
BS,2018-09-08,5.5,1
BT,2018-09-08,4.0,0
CA,2018-09-08,6.0,0
CB,2018-09-08,6.0,1
CF,2018-09-08,9.0,0
CH,2018-09-08,2.0,0
CM,2018-09-08,5.5,1
CO,2018-09-08,5.333333333333333,2
CR,2018-09-08,5.5,1
CT,2018-09-08,7.5,1
CV,2018-09-08,5.0,0
CW,2018-09-08,3.333333333333333,1
DA,2018-09-08,7.0,0
DD,2018-09-08,4.0,1
DE,2018-09-08,5.0,1
DG,2018-09-08,6.0,1
DH,2018-09-08,4.75,1
DL,2018-09-08,6.0,1
DN,2018-09-08,5.625,1
DT,2018-09-08,4.666666666666667,1
DY,2018-09-08,5.666666666666668,1
E,2018-09-08,5.0,1
EC,2018-09-08,4.5,1
EH,2018-09-08,3.0,0
EN,2018-09-08,8.333333333333334,1
EX,2018-09-08,2.0,0
FK,2018-09-08,3.0,0
FY,2018-09-08,3.0,0
G,2018-09-08,5.5,0
GL,2018-09-08,4.833333333333333,1
GU,2018-09-08,5.333333333333333,1
GY,2018-09-08,,2
HA,2018-09-08,6.75,1
HD,2018-09-08,5.0,1
HG,2018-09-08,9.25,1
HP,2018-09-08,3.0,1
HR,2018-09-08,5.5,1
HS,2018-09-08,,2
HU,2018-09-08,7.0,0
HX,2018-09-08,7.222222222222222,2
IG,2018-09-08,5.0,1
IM,2018-09-08,,2
IP,2018-09-08,5.0,1
IV,2018-09-08,3.0,0
JE,2018-09-08,,2
KA,2018-09-08,4.666666666666667,1
KT,2018-09-08,6.5,1
KW,2018-09-08,3.0,1
KY,2018-09-08,3.0,1
L,2018-09-08,5.0,0
LA,2018-09-08,5.0,1
LD,2018-09-08,6.833333333333332,1
LE,2018-09-08,5.0,0
LL,2018-09-08,2.0,1
LN,2018-09-08,3.0,1
LS,2018-09-08,11.0,0
LU,2018-09-08,6.0,1
M,2018-09-08,8.5,0
ME,2018-09-08,7.5,0
MK,2018-09-08,4.666666666666667,1
ML,2018-09-08,4.0,1
N,2018-09-08,7.666666666666668,1
NE,2018-09-08,5.0,1
NG,2018-09-08,3.0,0
NN,2018-09-08,5.0,0
NP,2018-09-08,5.5,0
NR,2018-09-08,5.0,0
NW,2018-09-08,9.5,0
OL,2018-09-08,8.5,1
OX,2018-09-08,3.0,0
PA,2018-09-08,3.0,0
PE,2018-09-08,4.8,1
PH,2018-09-08,3.25,1
PL,2018-09-08,4.5,0
PO,2018-09-08,5.5,1
PR,2018-09-08,6.0,0
RG,2018-09-08,3.0,0
RH,2018-09-08,5.5,1
RM,2018-09-08,6.4,1
S,2018-09-08,5.0,0
SA,2018-09-08,7.0,0
SE,2018-09-08,5.0,0
SG,2018-09-08,6.0,0
SK,2018-09-08,5.625,1
SL,2018-09-08,4.666666666666667,1
SM,2018-09-08,6.0,1
SN,2018-09-08,3.0,1
